TITLE     = "fun3d_case_title"
VARIABLES = "Iteration"
"R_1"
"R_2"
"R_3"
"R_4"
"R_5"
"R_6"
"C_L"
"C_D"
"C_M_y"
"C_Dv"
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=2673, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 1.116252861E-06 2.735699240E-07 1.818943218E-07 2.703932012E-07 2.812337925E-06 1.147709554E-04 6.972235441E-01 6.783713698E-01 -1.863441318E-01 4.054800868E-01
 2.000000000E+00 9.607639413E-07 2.563813268E-07 3.316031325E-07 4.474759976E-07 2.420864348E-06 9.660099749E-05 1.717229486E+00 1.071560860E+00 -4.548138082E-01 3.870947361E-01
 3.000000000E+00 6.419491001E-07 2.032646336E-07 3.807272151E-07 4.959192097E-07 1.618126817E-06 7.771183300E-05 2.903111696E+00 1.527908206E+00 -8.635870218E-01 3.671156466E-01
 4.000000000E+00 5.200002420E-07 1.741871500E-07 2.833107544E-07 3.643486934E-07 1.311325946E-06 6.052786193E-05 3.580207109E+00 1.756744027E+00 -1.253459215E+00 3.477661908E-01
 5.000000000E+00 4.343216631E-07 1.577204500E-07 1.867509383E-07 2.658269977E-07 1.095707034E-06 4.527066267E-05 3.592165709E+00 1.705307722E+00 -1.366661310E+00 3.252480924E-01
 6.000000000E+00 3.485259015E-07 1.443074780E-07 1.452140737E-07 2.493450779E-07 8.796459952E-07 3.267323700E-05 3.408824444E+00 1.592498541E+00 -1.167846203E+00 2.902493775E-01
 7.000000000E+00 4.899113151E-07 3.473386698E-07 2.013181160E-07 2.841460969E-07 1.231906481E-06 2.323340959E-05 8.557007313E-01 1.279213428E+00 -7.907199860E-02 2.367219776E-01
 8.000000000E+00 3.158043000E-07 4.719137507E-07 2.439755633E-07 2.422762293E-07 7.825168495E-07 1.533768955E-05 -1.273514390E+00 5.446866155E-01 9.968870878E-01 1.707412452E-01
 9.000000000E+00 2.785078834E-07 2.346254888E-07 1.485029344E-07 1.471020852E-07 6.963558121E-07 6.786227459E-06 -5.590042472E-02 2.817514837E-01 -1.074878648E-01 1.277628392E-01
 1.000000000E+01 2.166077024E-07 1.612358034E-07 9.521592403E-08 1.161162331E-07 5.422166964E-07 4.515451110E-06 2.004396766E-01 1.045833379E-01 -1.750750095E-01 9.667280316E-02
 1.100000000E+01 1.429670817E-07 8.338901125E-08 7.945239844E-08 1.074701217E-07 3.596106808E-07 3.113462526E-06 -1.161996648E-02 1.168176681E-01 -7.771581877E-04 6.708914042E-02
 1.200000000E+01 1.011904800E-07 9.260466527E-08 7.616827702E-08 1.009720947E-07 2.539488264E-07 2.236539785E-06 8.754095435E-02 1.549950987E-01 -1.341802776E-01 5.072774366E-02
 1.300000000E+01 9.444647020E-08 8.968214615E-08 7.587529893E-08 1.003387808E-07 2.370475158E-07 2.199212076E-06 7.437799871E-02 1.506560743E-01 -1.245116144E-01 4.927368462E-02
 1.400000000E+01 8.043395638E-08 8.192701273E-08 7.635299681E-08 9.984979954E-08 2.021150891E-07 2.181169521E-06 4.683338106E-02 1.401241720E-01 -1.067504883E-01 4.572238401E-02
 1.500000000E+01 6.576892986E-08 6.158022359E-08 8.465674028E-08 1.048245650E-07 1.673105317E-07 2.942027095E-06 2.442419063E-03 1.126044169E-01 -9.432699531E-02 3.607879207E-02
 1.600000000E+01 6.209096171E-08 5.572739425E-08 9.307780857E-08 1.081874856E-07 1.591421892E-07 4.660609648E-06 4.677353054E-02 1.073323712E-01 -5.427784100E-02 3.052512184E-02
 1.700000000E+01 4.626856764E-08 5.058760522E-08 8.759877090E-08 9.866108286E-08 1.188458612E-07 7.604873645E-06 4.332188144E-02 1.063708737E-01 -8.633206785E-02 2.729799598E-02
 1.800000000E+01 3.743468113E-08 4.352380856E-08 8.410341934E-08 9.211080965E-08 9.613648899E-08 1.138180687E-05 1.556790061E-02 9.750391543E-02 -5.516701564E-02 2.537917532E-02
 1.900000000E+01 3.090396916E-08 3.802742299E-08 8.292860798E-08 8.904764570E-08 7.933592627E-08 1.759354745E-05 -7.676698733E-04 9.457083791E-02 -3.791376948E-02 2.442808263E-02
 2.000000000E+01 3.084362277E-08 3.417093097E-08 8.388002470E-08 9.099242959E-08 7.909165589E-08 2.458517156E-05 2.510388196E-02 9.577815980E-02 -1.009995714E-01 2.400478534E-02
 2.100000000E+01 3.179474106E-08 3.164946705E-08 8.454645695E-08 9.256595490E-08 8.146494679E-08 3.145205119E-05 3.629191592E-02 9.783986211E-02 -1.168395802E-01 2.378627844E-02
 2.200000000E+01 2.928441845E-08 2.965524537E-08 8.289136844E-08 8.957442077E-08 7.497170174E-08 3.829444177E-05 1.010362431E-02 9.822794795E-02 -5.525643378E-02 2.359942161E-02
 2.300000000E+01 2.779626662E-08 2.839004054E-08 8.240695593E-08 8.780099137E-08 7.120318912E-08 4.681372229E-05 -1.137946360E-02 9.745212644E-02 -7.462597918E-03 2.331466973E-02
 2.400000000E+01 2.666268983E-08 2.768513063E-08 8.302900056E-08 8.713475097E-08 6.831007227E-08 5.897511073E-05 -1.257307176E-02 9.535336494E-02 -6.592807360E-03 2.279117331E-02
 2.500000000E+01 5.181591334E-08 2.574394564E-08 5.917977575E-08 6.244249562E-08 1.304028814E-07 6.065837078E-05 2.016500942E-02 9.522316605E-02 -1.200857162E-01 2.270739712E-02
 2.600000000E+01 2.305929847E-08 2.491938211E-08 6.052513868E-08 5.465826192E-08 5.819172699E-08 6.293084152E-05 4.993968084E-02 9.449522942E-02 -2.178973407E-01 2.255487256E-02
 2.700000000E+01 2.901351870E-08 2.564734203E-08 7.043441030E-08 6.327296376E-08 7.390855927E-08 7.001746417E-05 3.811193164E-04 9.370348603E-02 -8.348458260E-02 2.217217162E-02
 2.800000000E+01 3.152546313E-08 2.578119940E-08 8.261675788E-08 7.893876841E-08 8.017349984E-08 8.439370868E-05 -9.182613343E-03 9.138578922E-02 -2.839950658E-02 2.133271843E-02
 2.900000000E+01 2.523476539E-08 2.448055447E-08 8.444920496E-08 8.263373275E-08 6.448456702E-08 9.984947246E-05 6.245573051E-03 9.072402865E-02 -4.926537722E-02 2.049226314E-02
 3.000000000E+01 2.339234584E-08 2.343364258E-08 8.607992186E-08 8.224181158E-08 6.000357899E-08 1.151048345E-04 -9.288868867E-03 8.895345777E-02 -1.771313325E-02 1.980161667E-02
 3.100000000E+01 2.095802820E-08 2.225323392E-08 8.533577756E-08 8.051262768E-08 5.379511592E-08 1.223834988E-04 9.621068835E-03 8.897235245E-02 -6.366274506E-02 1.916778274E-02
