TITLE     = "fun3d_case_title"
VARIABLES = "Iteration"
"R_1"
"R_2"
"R_3"
"R_4"
"R_5"
"R_6"
"C_L"
"C_D"
"C_M_y"
"C_Dv"
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=6001, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 1.936722427E-08 6.422853360E-09 1.380536352E-09 7.468114127E-09 4.874997472E-08 1.063252625E-06 7.117834687E-01 7.586776614E-01 -1.959348917E-01 4.890825748E-01
 2.000000000E+00 1.684998985E-08 6.603506186E-09 2.318655046E-09 1.116506265E-08 4.239492668E-08 9.192433481E-07 1.765046597E+00 1.145882010E+00 -4.707112610E-01 4.658532143E-01
 3.000000000E+00 1.181868825E-08 5.474687814E-09 2.968158386E-09 1.109210412E-08 2.974278956E-08 7.736902603E-07 3.007365704E+00 1.616020679E+00 -7.919962406E-01 4.407002330E-01
 4.000000000E+00 9.304676141E-09 4.024761413E-09 2.744985794E-09 8.533522333E-09 2.342823180E-08 6.332909379E-07 3.614322662E+00 1.845722556E+00 -9.423705935E-01 4.150201678E-01
 5.000000000E+00 8.599585932E-09 3.341807497E-09 1.991605991E-09 7.201588215E-09 2.167013768E-08 4.919112371E-07 3.447193384E+00 1.760704756E+00 -8.871628642E-01 3.830803931E-01
 6.000000000E+00 6.483495074E-09 2.632772000E-09 1.575743536E-09 5.861932273E-09 1.634334978E-08 3.609220869E-07 3.243387938E+00 1.629118562E+00 -8.298579454E-01 3.345203996E-01
 7.000000000E+00 6.227464766E-09 2.497236862E-09 1.224883750E-09 5.454650509E-09 1.568963803E-08 2.644949859E-07 3.382439613E+00 1.602378607E+00 -8.699363470E-01 2.622610033E-01
 8.000000000E+00 4.906631546E-09 2.006353306E-09 9.813136970E-10 4.309042900E-09 1.237396940E-08 1.498907807E-07 3.379623652E+00 1.548269987E+00 -8.732790351E-01 2.099585980E-01
 9.000000000E+00 3.555223005E-09 1.649816284E-09 8.345770741E-10 3.070714572E-09 8.974333277E-09 1.053743617E-07 3.244246721E+00 1.424371123E+00 -8.358914852E-01 1.669388413E-01
 1.000000000E+01 2.449508152E-09 2.562283274E-09 1.362666979E-09 1.741821687E-09 6.153198395E-09 7.128608104E-08 -1.256708503E+00 5.939319134E-01 4.986380935E-01 1.056987196E-01
 1.100000000E+01 2.447161140E-09 2.063447413E-09 1.660371507E-09 1.413211881E-09 6.189757151E-09 4.241148233E-08 -5.401604772E-01 3.343458772E-01 -3.746972084E-01 7.226538658E-02
 1.200000000E+01 1.787375026E-09 1.738889921E-09 1.384454329E-09 1.133157457E-09 4.513460716E-09 3.146875827E-08 -6.662997603E-01 3.351201117E-01 1.654020697E-01 6.021372229E-02
