TITLE     = "fun3d_case_title"
VARIABLES = "Iteration"
"R_1"
"R_2"
"R_3"
"R_4"
"R_5"
"R_6"
"C_L"
"C_D"
"C_M_y"
"C_Dv"
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=2817, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 6.215194048E-08 1.930279403E-08 4.669027387E-09 2.475151639E-08 1.564571619E-07 3.071741276E-06 7.038648129E-01 5.654419661E-01 -1.899441928E-01 2.965937257E-01
 2.000000000E+00 5.400388403E-08 1.984191655E-08 7.863842022E-09 3.579410190E-08 1.359100281E-07 2.821953785E-06 1.746602774E+00 9.613346457E-01 -4.613393247E-01 2.849968374E-01
 3.000000000E+00 3.814038152E-08 1.633276803E-08 9.969241432E-09 3.519775404E-08 9.597024331E-08 2.495010904E-06 2.963902712E+00 1.433308363E+00 -7.755764127E-01 2.710763216E-01
 4.000000000E+00 2.984010550E-08 1.207892453E-08 9.176418736E-09 2.738886273E-08 7.512515054E-08 2.092426030E-06 3.577527285E+00 1.674891591E+00 -9.271224737E-01 2.575958371E-01
 5.000000000E+00 2.776563868E-08 1.028665775E-08 6.695611621E-09 2.293605306E-08 6.997160540E-08 1.652324499E-06 3.460937738E+00 1.623648524E+00 -8.868203163E-01 2.442676127E-01
 6.000000000E+00 2.077748817E-08 8.136067819E-09 5.234982670E-09 1.828098739E-08 5.237474809E-08 1.224856874E-06 3.270750523E+00 1.523468614E+00 -8.369525671E-01 2.232167721E-01
 7.000000000E+00 1.973949537E-08 7.924355394E-09 4.363021056E-09 1.694929175E-08 4.973995971E-08 8.931481830E-07 3.356122017E+00 1.507891059E+00 -8.654838204E-01 1.865375787E-01
 8.000000000E+00 1.647773296E-08 7.174918881E-09 3.809078830E-09 1.438857922E-08 4.155022282E-08 4.964938967E-07 3.315892935E+00 1.442185760E+00 -8.538548350E-01 1.540783942E-01
 9.000000000E+00 1.088098500E-08 9.896230502E-09 5.382485568E-09 7.544338487E-09 2.737759885E-08 3.096263583E-07 -1.081640869E-01 8.404463530E-01 1.751688272E-01 1.154416129E-01
 1.000000000E+01 5.775104839E-09 7.138248215E-09 4.226699435E-09 3.918936287E-09 1.450138942E-08 2.397141827E-07 -8.383666873E-01 4.580670595E-01 2.788943052E-02 8.877738565E-02
 1.100000000E+01 5.246950430E-09 7.019694603E-09 4.207269200E-09 3.385667080E-09 1.319498288E-08 1.934125891E-07 -1.027705669E+00 4.327326715E-01 6.282857060E-02 8.343183994E-02
 1.200000000E+01 5.020123428E-09 6.565424648E-09 4.599920889E-09 2.929236187E-09 1.262066629E-08 1.628901458E-07 -8.347663283E-01 4.239258170E-01 3.103850596E-02 7.441341877E-02
 1.300000000E+01 4.700222878E-09 5.025068361E-09 2.953771228E-09 2.876749061E-09 1.177207398E-08 1.226212447E-07 -6.243152916E-02 3.330414295E-01 -1.657004058E-01 6.365359575E-02
 1.400000000E+01 4.560640754E-09 4.531413467E-09 2.861872739E-09 3.017124328E-09 1.154664009E-08 1.038781363E-07 8.311638981E-02 9.349368513E-02 -2.447775565E-02 5.245804042E-02
 1.500000000E+01 4.254228969E-09 4.308676971E-09 2.655715647E-09 2.589384707E-09 1.069077182E-08 9.326132044E-08 9.359963983E-02 6.280329078E-02 -1.489369199E-02 5.124313384E-02
 1.600000000E+01 3.780656677E-09 4.696536937E-09 2.630143436E-09 2.327924964E-09 9.491563091E-09 9.133510304E-08 1.802026667E-02 8.229454979E-03 5.719424039E-02 4.878102243E-02
 1.700000000E+01 3.015286021E-09 5.231223454E-09 2.354660911E-09 2.414344058E-09 7.567791727E-09 8.599678125E-08 2.048208378E-02 -2.017341368E-02 3.696983308E-02 4.517474771E-02
 1.800000000E+01 2.608182337E-09 4.961500544E-09 2.105790653E-09 2.387676723E-09 6.603211755E-09 8.351551628E-08 6.553750485E-02 5.546721816E-02 -3.073464520E-02 4.097891226E-02
 1.900000000E+01 2.791034293E-09 4.314970603E-09 1.979796105E-09 2.321181469E-09 7.226620191E-09 8.341094571E-08 -2.939949557E-02 1.248249188E-01 -2.585341595E-02 3.731598705E-02
 2.000000000E+01 2.824867451E-09 3.860498143E-09 1.936153460E-09 2.194138649E-09 7.254215451E-09 8.757287873E-08 -9.632624686E-02 1.528709531E-01 -4.099093750E-02 3.422665223E-02
 2.100000000E+01 2.468159233E-09 3.998119169E-09 1.940405836E-09 2.156896439E-09 6.352801396E-09 1.021584950E-07 -4.734238982E-02 1.440511197E-01 -3.946140036E-02 3.163544089E-02
 2.200000000E+01 2.167668711E-09 4.241055951E-09 2.000536847E-09 2.183661252E-09 5.696730199E-09 1.239130256E-07 1.749972999E-02 1.262083352E-01 -1.371816173E-02 2.940786257E-02
 2.300000000E+01 2.069023175E-09 4.213163596E-09 2.151297362E-09 2.302176672E-09 5.529952940E-09 1.691596196E-07 6.470131222E-03 1.120489389E-01 1.152836345E-02 2.750401385E-02
 2.400000000E+01 2.289406220E-09 4.192783898E-09 2.430475599E-09 2.532839716E-09 6.056186663E-09 2.650364479E-07 -6.768218428E-02 9.894939512E-02 1.835226454E-02 2.568829246E-02
 2.500000000E+01 2.659064302E-09 4.290897415E-09 2.667505328E-09 2.746387340E-09 7.019800297E-09 4.145973662E-07 -4.145726562E-02 8.373649418E-02 -5.584649625E-04 2.436559461E-02
