TITLE     = "fun3d_case_title"
VARIABLES = "Iteration"
"R_1"
"R_2"
"R_3"
"R_4"
"R_5"
"R_6"
"C_L"
"C_D"
"C_M_y"
"C_Dv"
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=2213, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.000000000E+00 2.812561490E-07 8.276040120E-08 2.284605571E-08 1.133949183E-07 7.080545856E-07 1.331192016E-05 7.020344138E-01 4.193473756E-01 -1.874355972E-01 1.496796310E-01
 2.000000000E+00 2.441915683E-07 8.501373117E-08 3.895474876E-08 1.601941335E-07 6.146306646E-07 1.259967848E-05 1.744154811E+00 8.225854039E-01 -4.605224729E-01 1.454151720E-01
 3.000000000E+00 1.738434889E-07 6.975003686E-08 4.941024301E-08 1.573641839E-07 4.374048217E-07 1.141319262E-05 2.950150490E+00 1.297273040E+00 -7.739180326E-01 1.395785660E-01
 4.000000000E+00 1.373877865E-07 5.223759203E-08 4.539206344E-08 1.237140737E-07 3.458821141E-07 9.826076166E-06 3.575169086E+00 1.550073624E+00 -9.287658930E-01 1.350157559E-01
 5.000000000E+00 1.304699992E-07 4.635364803E-08 3.308057828E-08 1.037893398E-07 3.288812138E-07 7.832270967E-06 3.465248585E+00 1.507668972E+00 -8.862022758E-01 1.301158965E-01
 6.000000000E+00 9.960593417E-08 3.909834589E-08 2.771233376E-08 8.215597092E-08 2.512126684E-07 5.837480330E-06 3.270343542E+00 1.413626552E+00 -8.384776711E-01 1.230877191E-01
 7.000000000E+00 1.065527826E-07 4.545882248E-08 2.557829504E-08 9.296665837E-08 2.682784839E-07 4.273867489E-06 3.292276859E+00 1.391984582E+00 -8.586857319E-01 1.101702303E-01
 8.000000000E+00 8.140865049E-08 5.884890086E-08 3.829784490E-08 4.691693789E-08 2.050400809E-07 2.358012125E-06 8.098106384E-01 1.033152580E+00 -9.912783653E-02 9.622728825E-02
 9.000000000E+00 7.469141394E-08 6.482706993E-08 3.670151472E-08 3.842665919E-08 1.878137112E-07 2.173624125E-06 -3.384491205E-01 8.392652869E-01 2.744413912E-01 9.292494506E-02
 1.000000000E+01 5.898277777E-08 6.721207768E-08 2.981305158E-08 3.463501841E-08 1.476307432E-07 1.799114216E-06 -1.334490538E+00 6.831390858E-01 5.743402243E-01 8.856826276E-02
 1.100000000E+01 5.249481561E-08 5.758792199E-08 2.659753129E-08 2.901350982E-08 1.308303865E-07 1.398286713E-06 -1.475002170E+00 5.019130707E-01 4.050333202E-01 8.097583801E-02
 1.200000000E+01 3.456307951E-08 4.682678778E-08 3.582093200E-08 2.222900264E-08 8.709749011E-08 1.046516104E-06 -7.141590118E-01 4.319833219E-01 -1.574199349E-01 6.944968551E-02
 1.300000000E+01 3.457122943E-08 4.520256880E-08 3.437425278E-08 2.036342650E-08 8.680316199E-08 1.010620167E-06 -7.178154588E-01 3.975329995E-01 -9.613864124E-02 6.682994962E-02
 1.400000000E+01 3.492596790E-08 4.105042706E-08 2.729609250E-08 1.950909834E-08 8.728082435E-08 8.543541981E-07 -4.953635037E-01 3.901495636E-01 -4.942580312E-02 6.361699849E-02
 1.500000000E+01 3.608082721E-08 3.259600945E-08 2.121620035E-08 2.170672353E-08 9.092857312E-08 7.290773851E-07 1.725201160E-01 3.381398916E-01 -2.025958747E-01 5.806269124E-02
