VARIABLES= iteration time_step energy_res mass_res x_mom_res y_mom_res z_mom_res nutt_res Cl Cd Cdv Cm
1	0.0000000e+00	7.9539010e+09	2.7320439e+04	5.6851378e+06	1.8524024e+06	5.6073778e+06	6.6618540e-01	9.9810341e-01	4.9086953e-01	1.1100000e-01	-2.6062058e-01
2	0.0000000e+00	6.9185474e+09	2.3731740e+04	4.5493834e+06	1.5324487e+06	4.6087782e+06	6.5753037e-01	9.8940845e-01	4.7648569e-01	1.0971426e-01	-2.5964154e-01
3	0.0000000e+00	4.8571294e+09	1.6610981e+04	3.3726293e+06	1.0852038e+06	3.2700938e+06	6.3894774e-01	9.8864620e-01	4.8042375e-01	1.0790895e-01	-2.5917341e-01
4	0.0000000e+00	2.9936487e+09	1.0212690e+04	2.3824338e+06	7.0262482e+05	2.1307103e+06	6.1761493e-01	9.8670347e-01	4.8371903e-01	1.0630793e-01	-2.5819296e-01
5	0.0000000e+00	1.6785365e+09	5.7188861e+03	1.5849732e+06	4.1865062e+05	1.2800025e+06	5.9441126e-01	9.7720973e-01	4.7876514e-01	1.0492645e-01	-2.5537145e-01
6	0.0000000e+00	8.7176691e+08	2.9699138e+03	9.8842971e+05	2.3174116e+05	7.1316845e+05	5.6912033e-01	9.5862416e-01	4.6484926e-01	1.0369131e-01	-2.4996564e-01
7	0.0000000e+00	4.0826164e+08	1.3925722e+03	6.2617460e+05	1.2541734e+05	3.8274918e+05	5.4190710e-01	9.3490243e-01	4.4631982e-01	1.0254257e-01	-2.4262701e-01
8	0.0000000e+00	1.6853504e+08	5.7514723e+02	4.2272196e+05	6.5009133e+04	1.9471665e+05	5.1338170e-01	9.0342793e-01	4.2277301e-01	1.0144166e-01	-2.3170345e-01
9	0.0000000e+00	1.2519515e+08	4.2637072e+02	3.1252705e+05	3.1071445e+04	8.8695021e+04	4.8424653e-01	8.6415870e-01	3.9607537e-01	1.0036825e-01	-2.1728367e-01
10	0.0000000e+00	1.3673575e+08	4.6571846e+02	2.5448564e+05	1.9238640e+04	4.5269754e+04	4.5501665e-01	8.1640895e-01	3.6805378e-01	9.9310566e-02	-2.0043151e-01
11	0.0000000e+00	1.4132414e+08	4.8154584e+02	2.2239975e+05	1.9632465e+04	4.7802880e+04	1.4627647e+00	7.5671449e-01	3.3938485e-01	9.8261636e-02	-1.8094575e-01
12	0.0000000e+00	1.3510800e+08	4.6059800e+02	2.0435520e+05	1.9092365e+04	4.9583101e+04	6.2379722e+00	6.8220576e-01	3.0998778e-01	9.7219069e-02	-1.5837285e-01
