# Kestrel COFFE Tracking File
# ------------------------------------------------------------------------------
# Job name = naca0012
# Job description = NACA 0012 in tunnel, grid 0.25
# Number of dimensions in simulation = 3
# Body path = WING
# Mesh path:name = NACA0012_Wing_AdaptSlip3_X0960k.avm:NACA
# Output coordinate system = xByRzU
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.200000                                               [MACH]
# Reference static pressure (lbf/in^2) = 574.445669             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 16.084479            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 521.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
# ------------------------------------------------------------------------------
 VARIABLES =
  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
        52       52           1   0.00000000E+00   2.80250596E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             144   9.26516385E-08   1.61703556E-03   1.61703556E-03
        53       53           1   0.00000000E+00   7.16097381E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.33485634E-08   1.48566575E-03   1.48566575E-03
        54       54           1   0.00000000E+00   1.43219476E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.95090732E-08   1.06328219E-03   1.06328219E-03
        55       55           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             493   9.79226244E-08   1.06216077E-03   1.06216077E-03
        56       56           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             485   9.70370928E-08   1.29533094E-03   1.29533094E-03
        57       57           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             473   9.98519207E-08   1.56694717E-03   1.56694717E-03
        58       58           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             463   9.93786480E-08   2.60021579E-03   2.60021579E-03
        59       59           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             443   9.88427999E-08   6.70852004E-03   6.70852004E-03
        60       60           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.76289406E-02             629   9.82452677E-08   8.16051990E-03   8.16051990E-03
        61       61           1   0.00000000E+00   2.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00              98   9.14366631E-08   8.16051990E-03   8.16051990E-03
        62       62           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             158   9.87966669E-08   2.97262693E-03   2.97262693E-03
        63       63           1   0.00000000E+00   8.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             249   9.71628612E-08   2.75706475E-03   2.75706475E-03
        64       64           1   0.00000000E+00   1.60000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             380   9.68326802E-08   2.93222105E-03   2.93222105E-03
        65       65           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             450   9.91559875E-08   3.38708198E-03   3.38708198E-03
        66       66           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             463   9.67981226E-08   1.84325223E-03   1.84325223E-03
        67       67           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             481   9.88494106E-08   6.93471554E-04   6.93471554E-04
        68       68           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             489   9.77148473E-08   3.39348522E-04   3.39348522E-04
        69       69           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             484   9.93922098E-08   2.42505601E-04   2.42505601E-04
        70       70           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             478   9.86985472E-08   2.17116464E-04   2.17116464E-04
        71       71           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             471   9.85590171E-08   2.00349685E-04   2.00349685E-04
        72       72           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             468   9.76003786E-08   1.86745271E-04   1.86745271E-04
        73       73           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             467   9.66810876E-08   1.74117049E-04   1.74117049E-04
        74       74           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             462   9.85250982E-08   1.62923128E-04   1.62923128E-04
        75       75           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             463   9.99017642E-08   1.51696792E-04   1.51696792E-04
        76       76           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             461   9.71349045E-08   1.40403957E-04   1.40403957E-04
        77       77           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             458   9.96748688E-08   1.29892526E-04   1.29892526E-04
        78       78           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             455   9.82508142E-08   1.20111636E-04   1.20111636E-04
        79       79           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             452   9.68442768E-08   1.11178104E-04   1.11178104E-04
        80       80           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             449   9.97913319E-08   1.02925429E-04   1.02925429E-04
        81       81           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             449   9.95933402E-08   9.53934913E-05   9.53934913E-05
        82       82           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             451   9.95629877E-08   8.85317469E-05   8.85317469E-05
        83       83           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             454   9.69496295E-08   8.21549802E-05   8.21549802E-05
        84       84           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             455   9.70483306E-08   7.62551269E-05   7.62551269E-05
        85       85           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             454   9.93650263E-08   7.05326548E-05   7.05326548E-05
        86       86           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             453   9.98634381E-08   6.49459021E-05   6.49459021E-05
        87       87           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             453   9.84543057E-08   5.96461942E-05   5.96461942E-05
        88       88           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             453   9.92250987E-08   5.46473202E-05   5.46473202E-05
        89       89           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             453   9.90847404E-08   5.00148170E-05   5.00148170E-05
        90       90           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             453   9.82070762E-08   4.58274623E-05   4.58274623E-05
        91       91           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             452   9.96910072E-08   4.20816481E-05   4.20816481E-05
        92       92           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             452   9.76045550E-08   3.87162295E-05   3.87162295E-05
        93       93           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             451   9.77357304E-08   3.56885054E-05   3.56885054E-05
        94       94           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             449   9.99471780E-08   3.29576126E-05   3.29576126E-05
        95       95           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             448   9.84181920E-08   3.04842522E-05   3.04842522E-05
        96       96           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             446   9.95714046E-08   2.82403660E-05   2.82403660E-05
        97       97           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             445   9.68464399E-08   2.62159821E-05   2.62159821E-05
        98       98           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             443   9.86358610E-08   2.43997168E-05   2.43997168E-05
        99       99           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             441   9.92513574E-08   2.27781846E-05   2.27781846E-05
       100      100           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             439   9.97722388E-08   2.13072057E-05   2.13072057E-05
       101      101           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             438   9.71145739E-08   1.99575487E-05   1.99575487E-05
       102      102           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             435   9.99467974E-08   1.87122164E-05   1.87122164E-05
       103      103           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             434   9.73071767E-08   1.75593932E-05   1.75593932E-05
       104      104           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             432   9.76290539E-08   1.65007994E-05   1.65007994E-05
       105      105           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             430   9.78435652E-08   1.55266645E-05   1.55266645E-05
       106      106           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             428   9.82526050E-08   1.46212040E-05   1.46212040E-05
       107      107           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             426   9.94313633E-08   1.37718207E-05   1.37718207E-05
       108      108           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             425   9.82041284E-08   1.29846301E-05   1.29846301E-05
       109      109           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             424   9.73568334E-08   1.22545641E-05   1.22545641E-05
       110      110           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             422   9.96607214E-08   1.15716270E-05   1.15716270E-05
       111      111           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             421   9.91690490E-08   1.09266175E-05   1.09266175E-05
       112      112           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             420   9.88041601E-08   1.03083859E-05   1.03083859E-05
       113      113           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             419   9.81172660E-08   9.71244730E-06   9.71244730E-06
       114      114           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             417   9.98793767E-08   9.13544538E-06   9.13544538E-06
       115      115           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             416   9.81209151E-08   8.58187522E-06   8.58187522E-06
       116      116           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             414   9.88203844E-08   8.05244809E-06   8.05244809E-06
       117      117           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             412   9.80621637E-08   7.54258370E-06   7.54258370E-06
       118      118           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             409   9.83361609E-08   7.05390779E-06   7.05390779E-06
       119      119           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             407   9.67948298E-08   6.58417185E-06   6.58417185E-06
       120      120           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             404   9.90826308E-08   6.13569183E-06   6.13569183E-06
       121      121           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             401   9.95115848E-08   5.70969554E-06   5.70969554E-06
       122      122           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             399   9.88947773E-08   5.30676497E-06   5.30676497E-06
       123      123           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             398   9.63867318E-08   4.92793575E-06   4.92793575E-06
       124      124           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             396   9.89881697E-08   4.57415063E-06   4.57415063E-06
       125      125           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.96217813E-08   4.24532222E-06   4.24532222E-06
       126      126           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.80115527E-08   3.93996837E-06   3.93996837E-06
       127      127           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.72702938E-08   3.65738255E-06   3.65738255E-06
       128      128           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.69791857E-08   3.39570110E-06   3.39570110E-06
       129      129           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.69421966E-08   3.15298592E-06   3.15298592E-06
       130      130           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.69293027E-08   2.92751612E-06   2.92751612E-06
       131      131           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.69074608E-08   2.71759037E-06   2.71759037E-06
       132      132           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.68659246E-08   2.52186851E-06   2.52186851E-06
       133      133           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.67425349E-08   2.33933534E-06   2.33933534E-06
       134      134           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.65065279E-08   2.16912369E-06   2.16912369E-06
       135      135           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             395   9.61295809E-08   2.01046895E-06   2.01046895E-06
       136      136           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             394   9.94546200E-08   1.86276779E-06   1.86276779E-06
       137      137           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             394   9.87520345E-08   1.72540894E-06   1.72540894E-06
       138      138           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             394   9.79260723E-08   1.59780525E-06   1.59780525E-06
       139      139           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             394   9.70163101E-08   1.47947273E-06   1.47947273E-06
       140      140           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             394   9.60710590E-08   1.36984593E-06   1.36984593E-06
       141      141           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             393   9.90560339E-08   1.26839758E-06   1.26839758E-06
       142      142           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             393   9.81106620E-08   1.17462686E-06   1.17462686E-06
       143      143           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             393   9.72474818E-08   1.08802371E-06   1.08802371E-06
       144      144           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             393   9.64845363E-08   1.00808874E-06   1.00808874E-06
       145      145           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.96459211E-08   9.34358769E-07   9.34358769E-07
       146      146           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.90576973E-08   8.66381004E-07   8.66381004E-07
       147      147           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.85711180E-08   8.03709688E-07   8.03709688E-07
       148      148           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.81648067E-08   7.45943229E-07   7.45943229E-07
       149      149           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.78244708E-08   6.92693945E-07   6.92693945E-07
       150      150           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.75337599E-08   6.43596012E-07   6.43596012E-07
       151      151           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.72785997E-08   5.98314350E-07   5.98314350E-07
       152      152           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.70503283E-08   5.56534092E-07   5.56534092E-07
       153      153           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.68420093E-08   5.17967421E-07   5.17967421E-07
       154      154           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.66491413E-08   4.82347589E-07   4.82347589E-07
       155      155           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.64696615E-08   4.49430499E-07   4.49430499E-07
       156      156           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             391   9.99181609E-08   4.18991712E-07   4.18991712E-07
       157      157           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             391   9.97600975E-08   3.90827813E-07   3.90827813E-07
