# Kestrel COFFE Tracking File
# ------------------------------------------------------------------------------
# Job name = naca0012
# Job description = NACA 0012 in tunnel, grid 0.25
# Number of dimensions in simulation = 3
# Body path = WING
# Mesh path:name = NACA0012_Wing_AdaptSlip3_X0320k.avm:NACA
# Output coordinate system = xByRzU
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.200000                                               [MACH]
# Reference static pressure (lbf/in^2) = 574.445669             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 16.084479            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 521.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
# ------------------------------------------------------------------------------
 VARIABLES =
  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
        10       10           1   0.00000000E+00   4.01936599E+02   0.00000000E+00   1.00000000E-02   1.00000000E+00             144   9.50022946E-08   4.54313647E-02   4.55693717E-02
        11       11           1   0.00000000E+00   8.03873198E+02   0.00000000E+00   1.00000000E-02   1.00000000E+00             203   9.40878749E-08   2.52439868E-02   2.51588320E-02
        12       12           1   0.00000000E+00   1.60774640E+03   0.00000000E+00   1.00000000E-02   1.00000000E+00             285   9.38347140E-08   8.84206730E-03   8.98847860E-03
        13       13           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   5.00000000E-03   4.00000000E-01              13   5.37954333E-08   5.10170195E-03   5.07576416E-03
        14       14           1   0.00000000E+00   1.16709295E+00   0.00000000E+00   5.00000000E-03   1.00000000E+00              13   4.90722099E-08   9.48701813E-03   9.51262801E-03
        15       15           1   0.00000000E+00   2.98390456E+00   0.00000000E+00   5.00000000E-03   1.00000000E+00              14   4.03558088E-08   2.18531205E-02   2.19748000E-02
        16       16           1   0.00000000E+00   1.80276259E+01   0.00000000E+00   5.00000000E-03   1.00000000E+00              22   5.31130079E-08   2.18970379E-02   2.19990874E-02
        17       17           1   0.00000000E+00   7.67674694E+01   0.00000000E+00   5.00000000E-03   1.00000000E+00              54   7.85915741E-08   1.33267376E-02   1.33821444E-02
        18       18           1   0.00000000E+00   3.14340832E+02   0.00000000E+00   5.00000000E-03   1.00000000E+00             129   9.05447005E-08   6.26572688E-03   6.27836740E-03
        19       19           1   0.00000000E+00   6.65597052E+02   0.00000000E+00   5.00000000E-03   1.00000000E+00             198   9.32371226E-08   3.64515691E-03   3.63168217E-03
        20       20           1   0.00000000E+00   1.33119410E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             283   9.79681258E-08   2.75458228E-03   2.74717656E-03
        21       21           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             341   9.91435376E-08   2.91678088E-03   2.91677601E-03
        22       22           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             332   9.65778442E-08   5.45134297E-03   5.46376739E-03
        23       23           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   0.00000000E+00             342   9.91526284E-08   7.31375307E-03   7.33819578E-03
        24       24           1   0.00000000E+00   2.00000000E+02   0.00000000E+00   5.00000000E-03   1.00000000E+00              98   8.46755090E-08   7.31375307E-03   7.33819578E-03
        25       25           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   5.00000000E-03   1.00000000E+00             148   9.49216748E-08   2.54633763E-03   2.53076582E-03
        26       26           1   0.00000000E+00   8.00000000E+02   0.00000000E+00   5.00000000E-03   1.00000000E+00             218   9.84104465E-08   1.71266196E-03   1.68518992E-03
        27       27           1   0.00000000E+00   1.60000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             305   9.99215435E-08   1.60634403E-03   1.57646072E-03
        28       28           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             335   9.73315133E-08   1.17411786E-03   1.13530416E-03
        29       29           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             342   9.96614373E-08   7.54243686E-04   6.95675828E-04
        30       30           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             345   9.46644601E-08   5.01959561E-04   4.13384648E-04
        31       31           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             348   9.55303034E-08   3.99547816E-04   2.88626725E-04
        32       32           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             349   9.91602692E-08   3.51646473E-04   2.25057854E-04
        33       33           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             350   9.70632401E-08   3.22335749E-04   1.82467561E-04
        34       34           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             351   9.67854558E-08   3.02899654E-04   1.51089301E-04
        35       35           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             351   9.95934968E-08   2.89569070E-04   1.26947289E-04
        36       36           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             351   9.90258180E-08   2.80101233E-04   1.07457140E-04
        37       37           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             351   9.62453682E-08   2.73199018E-04   9.10635074E-05
        38       38           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             350   9.75341958E-08   2.68144909E-04   7.70763787E-05
        39       39           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             349   9.79974639E-08   2.64452460E-04   6.50652102E-05
        40       40           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             348   9.65225982E-08   2.61784358E-04   5.48438023E-05
        41       41           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             347   9.64754510E-08   2.59869213E-04   4.61982344E-05
        42       42           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             346   9.49964270E-08   2.58502487E-04   3.89259803E-05
        43       43           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             344   9.79580706E-08   2.57528589E-04   3.28272279E-05
        44       44           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             343   9.51384991E-08   2.56832042E-04   2.76900447E-05
        45       45           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             341   9.72443927E-08   2.56333283E-04   2.33546067E-05
        46       46           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   2.50000000E-03   0.00000000E+00              13   3.88733514E-08   2.55977296E-04   1.28582053E-04
        47       47           1   0.00000000E+00   1.00000000E-01   0.00000000E+00   2.50000000E-03   0.00000000E+00              20   3.95600493E-08   2.55977296E-04   1.28582053E-04
        48       48           1   0.00000000E+00   1.00000000E-02   0.00000000E+00   2.50000000E-03   2.00000000E-01              45   7.70449906E-08   2.55977296E-04   1.28582053E-04
        49       49           1   0.00000000E+00   6.69853874E-03   0.00000000E+00   2.50000000E-03   1.00000000E+00              49   6.06145332E-08   3.92669705E-04   3.23306475E-04
        50       50           1   0.00000000E+00   1.74971063E-02   0.00000000E+00   2.50000000E-03   1.00000000E+00              40   6.31094844E-08   1.02819389E-03   1.00490824E-03
        51       51           1   0.00000000E+00   4.10558895E-02   0.00000000E+00   2.50000000E-03   1.00000000E+00              27   8.32920057E-08   2.33956572E-03   2.33513089E-03
        52       52           1   0.00000000E+00   2.22286523E-01   0.00000000E+00   2.50000000E-03   1.00000000E+00              15   4.26881192E-08   2.69637744E-03   2.69239758E-03
        53       53           1   0.00000000E+00   1.02585552E+00   0.00000000E+00   2.50000000E-03   1.00000000E+00              12   7.54219014E-08   6.15429909E-03   6.16827836E-03
        54       54           1   0.00000000E+00   4.78725187E+00   0.00000000E+00   2.50000000E-03   1.00000000E+00              15   4.83840207E-08   1.04578061E-02   1.04841884E-02
        55       55           1   0.00000000E+00   3.53572542E+01   0.00000000E+00   2.50000000E-03   1.00000000E+00              28   9.67135369E-08   9.65615213E-03   9.67461109E-03
        56       56           1   0.00000000E+00   1.76798973E+02   0.00000000E+00   2.50000000E-03   1.00000000E+00              83   9.67721902E-08   4.28007529E-03   4.28632195E-03
        57       57           1   0.00000000E+00   7.75423752E+02   0.00000000E+00   2.50000000E-03   1.00000000E+00             212   9.54450552E-08   9.72245241E-04   9.64428288E-04
        58       58           1   0.00000000E+00   1.74428191E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             349   9.44441743E-08   3.42592004E-04   3.15533518E-04
        59       59           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             371   9.80313627E-08   2.66659631E-04   2.17926785E-04
        60       60           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             374   9.94799972E-08   2.23085026E-04   1.53463443E-04
        61       61           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             374   9.94026367E-08   2.02121051E-04   1.16270459E-04
        62       62           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             373   9.80292489E-08   1.91134630E-04   9.23931650E-05
        63       63           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             371   9.83094614E-08   1.84862818E-04   7.57070638E-05
        64       64           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             370   9.58357043E-08   1.80811091E-04   6.28103984E-05
        65       65           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             370   9.64588120E-08   1.77916418E-04   5.20176415E-05
        66       66           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             371   9.65772062E-08   1.75866018E-04   4.30843305E-05
        67       67           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             372   9.47422173E-08   1.74481187E-04   3.60738978E-05
        68       68           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             372   9.60111902E-08   1.73556417E-04   3.07616157E-05
        69       69           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             372   9.64368801E-08   1.72918654E-04   2.67309492E-05
        70       70           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             372   9.40024894E-08   1.72454132E-04   2.35785090E-05
        71       71           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             370   9.79369697E-08   1.72095583E-04   2.09826569E-05
        72       72           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             368   9.58263710E-08   1.71806726E-04   1.87352330E-05
        73       73           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             363   9.69737886E-08   1.71568456E-04   1.67111735E-05
        74       74           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             357   9.76974052E-08   1.71370322E-04   1.48444508E-05
        75       75           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             354   9.62809583E-08   1.71206731E-04   1.31132369E-05
        76       76           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             353   9.58479515E-08   1.71073193E-04   1.15095488E-05
        77       77           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             352   9.92521142E-08   1.70966246E-04   1.00407433E-05
        78       78           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             352   9.76817055E-08   1.70882017E-04   8.70793860E-06
        79       79           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             352   9.59148797E-08   1.70816816E-04   7.51328647E-06
        80       80           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             351   9.94026804E-08   1.70767255E-04   6.45595805E-06
        81       81           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             351   9.68155387E-08   1.70730008E-04   5.52844172E-06
        82       82           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             350   9.92391031E-08   1.70702483E-04   4.72369018E-06
        83       83           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             350   9.56886090E-08   1.70682331E-04   4.02934702E-06
        84       84           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             349   9.70215500E-08   1.70667759E-04   3.43532925E-06
        85       85           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             348   9.79436881E-08   1.70657315E-04   2.92899566E-06
        86       86           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00              19   3.81564759E-08   1.70649905E-04   1.70649905E-04
        87       87           1   0.00000000E+00   1.00000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00              20   3.99730991E-08   1.70649905E-04   1.70649905E-04
        88       88           1   0.00000000E+00   1.00000000E-02   0.00000000E+00   0.00000000E+00   4.00000000E-01              43   6.47977560E-08   1.70649905E-04   1.70649905E-04
        89       89           1   0.00000000E+00   1.10336973E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00             107   8.09944896E-08   5.09702314E-04   5.09702314E-04
        90       90           1   0.00000000E+00   1.10336973E-03   0.00000000E+00   0.00000000E+00   1.00000000E+00              71   8.96709043E-08   5.09702314E-04   5.09702314E-04
        91       91           1   0.00000000E+00   1.07325381E-02   0.00000000E+00   0.00000000E+00   2.00000000E-01              49   7.22468055E-08   6.23870181E-04   6.23870181E-04
        92       92           1   0.00000000E+00   5.18374001E-03   0.00000000E+00   0.00000000E+00   1.00000000E+00              58   8.91995956E-08   1.85269004E-03   1.85269004E-03
        93       93           1   0.00000000E+00   1.58067352E-02   0.00000000E+00   0.00000000E+00   1.00000000E+00              48   5.51753987E-08   3.20870198E-03   3.20870198E-03
        94       94           1   0.00000000E+00   3.16134703E-02   0.00000000E+00   0.00000000E+00   1.00000000E+00              30   8.06502258E-08   1.56187931E-02   1.56187931E-02
        95       95           1   0.00000000E+00   6.32269406E-02   0.00000000E+00   0.00000000E+00   1.00000000E+00              37   8.68121456E-08   1.63086409E-02   1.63086409E-02
        96       96           1   0.00000000E+00   1.26453881E-01   0.00000000E+00   0.00000000E+00   1.00000000E+00              17   5.97412248E-08   7.14153922E-03   7.14153922E-03
        97       97           1   0.00000000E+00   7.36672367E-01   0.00000000E+00   0.00000000E+00   1.00000000E+00              12   6.85867422E-08   7.95726833E-03   7.95726833E-03
        98       98           1   0.00000000E+00   3.02887702E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              14   3.92807692E-08   1.34852226E-02   1.34852226E-02
        99       99           1   0.00000000E+00   1.65668977E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              20   7.36879209E-08   1.41988520E-02   1.41988520E-02
       100      100           1   0.00000000E+00   7.44746490E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              47   7.96193044E-08   8.98208240E-03   8.98208240E-03
       101      101           1   0.00000000E+00   2.50821000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             109   9.58927607E-08   3.22711942E-03   3.22711942E-03
       102      102           1   0.00000000E+00   6.52274416E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             196   9.89455965E-08   1.07359718E-03   1.07359718E-03
       103      103           1   0.00000000E+00   1.30454883E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             299   9.78274971E-08   7.33810950E-04   7.33810950E-04
       104      104           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             374   9.65335157E-08   5.39967020E-04   5.39967020E-04
       105      105           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             369   9.88192915E-08   3.99335565E-04   3.99335565E-04
       106      106           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             365   9.79283201E-08   3.32071216E-04   3.32071216E-04
       107      107           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             367   9.68797398E-08   2.66639162E-04   2.66639162E-04
       108      108           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             379   9.75696008E-08   2.14260998E-04   2.14260998E-04
       109      109           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             384   9.69068698E-08   1.78881885E-04   1.78881885E-04
       110      110           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             384   9.91078014E-08   1.52540838E-04   1.52540838E-04
       111      111           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             383   9.58153696E-08   1.31625631E-04   1.31625631E-04
       112      112           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             381   9.50999894E-08   1.14540717E-04   1.14540717E-04
       113      113           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             379   9.56325292E-08   1.00774541E-04   1.00774541E-04
       114      114           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             378   9.54456287E-08   8.97970265E-05   8.97970265E-05
       115      115           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             377   9.81942542E-08   8.09366540E-05   8.09366540E-05
       116      116           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             377   9.44805114E-08   7.35622584E-05   7.35622584E-05
       117      117           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             376   9.54075533E-08   6.71173874E-05   6.71173874E-05
       118      118           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             374   9.96663090E-08   6.13550788E-05   6.13550788E-05
       119      119           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             373   9.68616065E-08   5.60898156E-05   5.60898156E-05
       120      120           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             371   9.85473386E-08   5.12389045E-05   5.12389045E-05
       121      121           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             369   9.96699677E-08   4.67061263E-05   4.67061263E-05
       122      122           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             368   9.70276238E-08   4.24495224E-05   4.24495224E-05
       123      123           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             367   9.56722695E-08   3.84696439E-05   3.84696439E-05
       124      124           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             366   9.54638514E-08   3.47858120E-05   3.47858120E-05
       125      125           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             365   9.63523647E-08   3.13594588E-05   3.13594588E-05
       126      126           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             364   9.84115853E-08   2.81632841E-05   2.81632841E-05
       127      127           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             364   9.44752692E-08   2.52299285E-05   2.52299285E-05
       128      128           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             363   9.60670255E-08   2.25378116E-05   2.25378116E-05
       129      129           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             362   9.79108797E-08   2.00768345E-05   2.00768345E-05
       130      130           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             361   9.93974311E-08   1.78260238E-05   1.78260238E-05
       131      131           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             361   9.53473052E-08   1.57775588E-05   1.57775588E-05
       132      132           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             360   9.69432385E-08   1.39218933E-05   1.39218933E-05
       133      133           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             359   9.85141231E-08   1.22483758E-05   1.22483758E-05
       134      134           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             359   9.47244539E-08   1.07421166E-05   1.07421166E-05
       135      135           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             358   9.60163103E-08   9.39027056E-06   9.39027056E-06
       136      136           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             357   9.78562957E-08   8.18101749E-06   8.18101749E-06
       137      137           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             356   9.90200491E-08   7.11134276E-06   7.11134276E-06
       138      138           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             355   9.94538326E-08   6.16644477E-06   6.16644477E-06
       139      139           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             354   9.88069984E-08   5.33641276E-06   5.33641276E-06
       140      140           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             353   9.72707475E-08   4.60963098E-06   4.60963098E-06
       141      141           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             352   9.54080847E-08   3.97506868E-06   3.97506868E-06
       142      142           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             350   9.94287998E-08   3.42231866E-06   3.42231866E-06
       143      143           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             349   9.73331852E-08   2.94252496E-06   2.94252496E-06
       144      144           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             347   9.96989819E-08   2.52718230E-06   2.52718230E-06
       145      145           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             346   9.67971219E-08   2.16846970E-06   2.16846970E-06
       146      146           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             344   9.99559248E-08   1.85954852E-06   1.85954852E-06
       147      147           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             343   9.69721406E-08   1.59401533E-06   1.59401533E-06
       148      148           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             341   9.80003425E-08   1.36635872E-06   1.36635872E-06
       149      149           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             339   9.92665177E-08   1.17171675E-06   1.17171675E-06
       150      150           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             338   9.57509408E-08   1.00544138E-06   1.00544138E-06
       151      151           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             336   9.63447637E-08   8.63649206E-07   8.63649206E-07
       152      152           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             334   9.65145965E-08   7.42834093E-07   7.42834093E-07
       153      153           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             332   9.69737717E-08   6.39987435E-07   6.39987435E-07
       154      154           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             330   9.69390483E-08   5.52419081E-07   5.52419081E-07
       155      155           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             328   9.60788311E-08   4.77924908E-07   4.77924908E-07
       156      156           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             326   9.56741115E-08   4.14520897E-07   4.14520897E-07
       157      157           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             323   9.87238537E-08   3.60491784E-07   3.60491784E-07
