# Kestrel COFFE Tracking File
# ------------------------------------------------------------------------------
# Job name = naca0012
# Job description = NACA 0012 in tunnel, grid 0.25
# Number of dimensions in simulation = 3
# Body path = WING
# Mesh path:name = NACA0012_Wing_AdaptSlip3_X0040k.avm:NACA
# Output coordinate system = xByRzU
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.200000                                               [MACH]
# Reference static pressure (lbf/in^2) = 574.445669             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 16.084479            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 521.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
# ------------------------------------------------------------------------------
 VARIABLES =
  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
        10       10           1   0.00000000E+00   6.25411493E+02   0.00000000E+00   1.00000000E-02   1.00000000E+00             136   9.78838975E-08   1.69179419E-02   1.71285826E-02
        11       11           1   0.00000000E+00   1.25082299E+03   0.00000000E+00   1.00000000E-02   1.00000000E+00             165   9.54199257E-08   9.18090254E-03   9.28101546E-03
        12       12           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   1.00000000E-02   1.00000000E+00             188   9.60697670E-08   5.20039172E-03   5.21555066E-03
        13       13           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   5.00000000E-03   2.00000000E-01              14   3.15473865E-08   2.71107805E-03   2.68102868E-03
        14       14           1   0.00000000E+00   8.10392189E-01   0.00000000E+00   5.00000000E-03   1.00000000E+00              13   8.83299425E-08   4.44490883E-03   4.43251109E-03
        15       15           1   0.00000000E+00   1.62078438E+00   0.00000000E+00   5.00000000E-03   1.00000000E+00              13   5.73407987E-08   1.63078068E-02   1.63935914E-02
        16       16           1   0.00000000E+00   7.53439250E+00   0.00000000E+00   5.00000000E-03   1.00000000E+00              16   7.42478171E-08   1.88902045E-02   1.89775760E-02
        17       17           1   0.00000000E+00   4.41594392E+01   0.00000000E+00   5.00000000E-03   1.00000000E+00              37   7.53471228E-08   1.52735593E-02   1.53354284E-02
        18       18           1   0.00000000E+00   1.67657728E+02   0.00000000E+00   5.00000000E-03   1.00000000E+00              81   8.36586248E-08   8.20556356E-03   8.23589678E-03
        19       19           1   0.00000000E+00   5.82091210E+02   0.00000000E+00   5.00000000E-03   1.00000000E+00             141   9.18052542E-08   3.88414505E-03   3.89551508E-03
        20       20           1   0.00000000E+00   1.16418242E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             191   9.52011833E-08   2.02837629E-03   2.02296959E-03
        21       21           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             226   9.52119273E-08   1.25727350E-03   1.22979796E-03
        22       22           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             221   9.43814086E-08   7.39654822E-04   6.81297073E-04
        23       23           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             225   9.31918311E-08   4.88429602E-04   3.87376228E-04
        24       24           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             228   9.79701443E-08   3.91842591E-04   2.51648379E-04
        25       25           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             231   9.93913698E-08   3.49384332E-04   1.73892553E-04
        26       26           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             232   9.40198717E-08   3.29940741E-04   1.25700012E-04
        27       27           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             231   9.57077234E-08   3.21321277E-04   9.63323138E-05
        28       28           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             230   9.91457962E-08   3.16639956E-04   7.52942223E-05
        29       29           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             230   9.40830475E-08   3.13951412E-04   5.96248061E-05
        30       30           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             229   9.49473881E-08   3.12414452E-04   4.81786033E-05
        31       31           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             228   9.23285649E-08   3.11522262E-04   3.99598810E-05
        32       32           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             226   9.43996173E-08   3.10967809E-04   3.39406919E-05
        33       33           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             224   9.62625165E-08   3.10581955E-04   2.92879101E-05
        34       34           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             222   9.81155359E-08   3.10298479E-04   2.56332162E-05
        35       35           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             220   9.98483777E-08   3.10077498E-04   2.26695000E-05
        36       36           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             219   9.41157816E-08   3.09904629E-04   2.03075229E-05
        37       37           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             218   9.07211671E-08   3.09760877E-04   1.83320523E-05
        38       38           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             216   9.94975399E-08   3.09636123E-04   1.65907502E-05
        39       39           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             216   9.22801387E-08   3.09528731E-04   1.50831054E-05
        40       40           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             215   9.62579826E-08   3.09435905E-04   1.37722469E-05
        41       41           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   5.00000000E-03   1.00000000E+00             215   9.39319238E-08   3.09354307E-04   1.25994914E-05
        42       42           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   2.50000000E-03   0.00000000E+00              14   4.24767054E-08   3.09283722E-04   1.54911770E-04
        43       43           1   0.00000000E+00   1.00000000E-01   0.00000000E+00   2.50000000E-03   2.00000000E-01              18   5.57105060E-08   3.09283722E-04   1.54911770E-04
        44       44           1   0.00000000E+00   8.60019400E-02   0.00000000E+00   2.50000000E-03   1.00000000E+00              18   9.99724266E-08   8.13847398E-04   7.64927900E-04
        45       45           1   0.00000000E+00   1.72196027E-01   0.00000000E+00   2.50000000E-03   1.00000000E+00              16   3.70740186E-08   3.84851011E-03   3.84681447E-03
        46       46           1   0.00000000E+00   7.85819328E-01   0.00000000E+00   2.50000000E-03   1.00000000E+00              13   5.00046936E-08   6.52147708E-03   6.53228679E-03
        47       47           1   0.00000000E+00   3.53137969E+00   0.00000000E+00   2.50000000E-03   1.00000000E+00              14   7.38946555E-08   1.00158699E-02   1.00363849E-02
        48       48           1   0.00000000E+00   2.20525472E+01   0.00000000E+00   2.50000000E-03   1.00000000E+00              25   5.66591978E-08   1.01508981E-02   1.01663080E-02
        49       49           1   0.00000000E+00   1.16614390E+02   0.00000000E+00   2.50000000E-03   1.00000000E+00              65   8.62889353E-08   6.47290887E-03   6.48162672E-03
        50       50           1   0.00000000E+00   5.28604971E+02   0.00000000E+00   2.50000000E-03   1.00000000E+00             139   9.19419904E-08   2.30823467E-03   2.30587624E-03
        51       51           1   0.00000000E+00   1.09040476E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             201   9.80350262E-08   5.44828903E-04   5.23333885E-04
        52       52           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             251   9.66076206E-08   2.87137654E-04   2.22958728E-04
        53       53           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             245   9.76550143E-08   2.33147248E-04   1.31051030E-04
        54       54           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             243   9.50444258E-08   2.11593890E-04   8.23733077E-05
        55       55           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             243   9.35123056E-08   2.04092517E-04   5.81831950E-05
        56       56           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             244   9.75851413E-08   2.01000000E-04   4.50220454E-05
        57       57           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             244   9.53093945E-08   1.99488101E-04   3.73792688E-05
        58       58           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             242   9.96947759E-08   1.98624480E-04   3.26031142E-05
        59       59           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             240   9.62666778E-08   1.98106987E-04   2.95982514E-05
        60       60           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             237   9.74610795E-08   1.97781930E-04   2.76223933E-05
        61       61           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             235   9.34141136E-08   1.97537539E-04   2.59747389E-05
        62       62           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             233   9.44287840E-08   1.97345218E-04   2.45158454E-05
        63       63           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             231   9.94807766E-08   1.97175358E-04   2.30546094E-05
        64       64           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             230   9.90826689E-08   1.97024909E-04   2.16015225E-05
        65       65           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             230   9.15338869E-08   1.96891888E-04   2.01751089E-05
        66       66           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             229   9.39526531E-08   1.96773091E-04   1.87645683E-05
        67       67           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             228   9.84100669E-08   1.96663484E-04   1.73390491E-05
        68       68           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             228   9.46310597E-08   1.96564757E-04   1.59350991E-05
        69       69           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             227   9.98437789E-08   1.96482717E-04   1.46350918E-05
        70       70           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             227   9.67182131E-08   1.96412697E-04   1.34064592E-05
        71       71           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             227   9.42734728E-08   1.96350366E-04   1.22060674E-05
        72       72           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             227   9.20719131E-08   1.96298278E-04   1.10848366E-05
        73       73           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             226   9.85288108E-08   1.96254542E-04   1.00306045E-05
        74       74           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             226   9.68083194E-08   1.96217619E-04   9.03171808E-06
        75       75           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             226   9.50518696E-08   1.96188361E-04   8.12630725E-06
        76       76           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             226   9.38500667E-08   1.96163416E-04   7.25705899E-06
        77       77           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             226   9.26042779E-08   1.96144145E-04   6.47375550E-06
        78       78           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             225   9.99340000E-08   1.96128901E-04   5.75712647E-06
        79       79           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             225   9.87946228E-08   1.96117275E-04   5.10943138E-06
        80       80           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             225   9.77829067E-08   1.96108429E-04   4.52259502E-06
        81       81           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   2.50000000E-03   1.00000000E+00             225   9.69143676E-08   1.96101792E-04   3.99215469E-06
        82       82           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00              14   3.95198402E-08   1.96097006E-04   1.96097006E-04
        83       83           1   0.00000000E+00   1.00000000E-01   0.00000000E+00   0.00000000E+00   2.00000000E-01              18   5.36505090E-08   1.96097006E-04   1.96097006E-04
        84       84           1   0.00000000E+00   6.51142585E-02   0.00000000E+00   0.00000000E+00   1.00000000E+00              22   4.58312984E-08   1.04407169E-03   1.04407169E-03
        85       85           1   0.00000000E+00   1.30228517E-01   0.00000000E+00   0.00000000E+00   1.00000000E+00              16   9.72317168E-08   4.64793901E-03   4.64793901E-03
        86       86           1   0.00000000E+00   4.76300961E-01   0.00000000E+00   0.00000000E+00   1.00000000E+00              13   6.35832890E-08   7.90309357E-03   7.90309357E-03
        87       87           1   0.00000000E+00   1.81393702E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              13   6.34257079E-08   1.23293143E-02   1.23293143E-02
        88       88           1   0.00000000E+00   8.20947319E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              17   4.86120292E-08   1.44881296E-02   1.44881296E-02
        89       89           1   0.00000000E+00   4.75369617E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              37   9.95899138E-08   1.19860267E-02   1.19860267E-02
        90       90           1   0.00000000E+00   1.65602274E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00              81   9.33994685E-08   6.55584354E-03   6.55584354E-03
        91       91           1   0.00000000E+00   4.43004795E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             135   8.84838658E-08   2.33886591E-03   2.33886591E-03
        92       92           1   0.00000000E+00   8.86009590E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             195   9.55238723E-08   7.88245344E-04   7.88245344E-04
        93       93           1   0.00000000E+00   1.77201918E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             248   9.88727827E-08   5.15467711E-04   5.15467711E-04
        94       94           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.80696667E-08   3.51991750E-04   3.51991750E-04
        95       95           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.67785686E-08   2.40772829E-04   2.40772829E-04
        96       96           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.88940199E-08   1.76024971E-04   1.76024971E-04
        97       97           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.25935853E-08   1.34659502E-04   1.34659502E-04
        98       98           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.15529110E-08   1.06259572E-04   1.06259572E-04
        99       99           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.69680126E-08   8.56361677E-05   8.56361677E-05
       100      100           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.27614355E-08   6.97315357E-05   6.97315357E-05
       101      101           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.50507735E-08   5.69521150E-05   5.69521150E-05
       102      102           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.85011173E-08   4.63054625E-05   4.63054625E-05
       103      103           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.28975276E-08   3.75027016E-05   3.75027016E-05
       104      104           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.64479818E-08   3.01726877E-05   3.01726877E-05
       105      105           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.96358270E-08   2.40815510E-05   2.40815510E-05
       106      106           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.54201459E-08   1.91274282E-05   1.91274282E-05
       107      107           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             251   9.96627047E-08   1.50750045E-05   1.50750045E-05
       108      108           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             251   9.66404057E-08   1.18191365E-05   1.18191365E-05
       109      109           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             251   9.43237471E-08   9.20069745E-06   9.20069745E-06
       110      110           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             250   9.95980583E-08   7.13939308E-06   7.13939308E-06
       111      111           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             250   9.77781930E-08   5.52114533E-06   5.52114533E-06
       112      112           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             250   9.61789438E-08   4.25681373E-06   4.25681373E-06
       113      113           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             250   9.47183871E-08   3.27345492E-06   3.27345492E-06
       114      114           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             250   9.32821434E-08   2.51371864E-06   2.51371864E-06
       115      115           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             249   9.85963124E-08   1.92826309E-06   1.92826309E-06
       116      116           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             249   9.78748255E-08   1.47588473E-06   1.47588473E-06
       117      117           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             249   9.66544155E-08   1.12986699E-06   1.12986699E-06
       118      118           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             249   9.52997056E-08   8.63394037E-07   8.63394037E-07
       119      119           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             249   9.37954474E-08   6.59770439E-07   6.59770439E-07
       120      120           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             248   9.98206757E-08   5.03667399E-07   5.03667399E-07
       121      121           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             248   9.82682822E-08   3.84200452E-07   3.84200452E-07
       122      122           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             248   9.67113453E-08   2.92960359E-07   2.92960359E-07
       123      123           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             248   9.51830883E-08   2.23240069E-07   2.23240069E-07
       124      124           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             248   9.36871839E-08   1.70008275E-07   1.70008275E-07
       125      125           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             248   9.22276715E-08   1.29390202E-07   1.29390202E-07
       126      126           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             247   9.86250353E-08   9.84202406E-08   9.84202406E-08
       127      127           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             247   9.71226301E-08   7.48177204E-08   7.48177204E-08
       128      128           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             247   9.56321507E-08   5.68428458E-08   5.68428458E-08
       129      129           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             247   9.41104476E-08   4.31619790E-08   4.31619790E-08
       130      130           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             246   9.92447890E-08   3.27558976E-08   3.27558976E-08
       131      131           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             246   9.79148596E-08   2.48455166E-08   2.48455166E-08
       132      132           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             246   9.67598269E-08   1.88357872E-08   1.88357872E-08
       133      133           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             246   9.56435937E-08   1.42726818E-08   1.42726818E-08
       134      134           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             246   9.45160458E-08   1.08099214E-08   1.08099214E-08
       135      135           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             246   9.35382183E-08   8.18358930E-09   8.18358930E-09
       136      136           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.91406033E-08   6.19269359E-09   6.19269359E-09
       137      137           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.80884416E-08   4.68424762E-09   4.68424762E-09
       138      138           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.70738113E-08   3.54188978E-09   3.54188978E-09
       139      139           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.60982684E-08   2.67716758E-09   2.67716758E-09
       140      140           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.51637221E-08   2.02288938E-09   2.02288938E-09
       141      141           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.42710222E-08   1.52804282E-09   1.52804282E-09
       142      142           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.34216774E-08   1.15392248E-09   1.15392248E-09
       143      143           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             245   9.26166527E-08   8.71177328E-10   8.71177328E-10
       144      144           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.92434771E-08   6.57560910E-10   6.57560910E-10
       145      145           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.84443600E-08   4.96222032E-10   4.96222032E-10
       146      146           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.76945249E-08   3.74401977E-10   3.74401977E-10
       147      147           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.69978292E-08   2.82443934E-10   2.82443934E-10
       148      148           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.63477723E-08   2.13043956E-10   2.13043956E-10
       149      149           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.57497222E-08   1.60680365E-10   1.60680365E-10
       150      150           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.51996181E-08   1.21176528E-10   1.21176528E-10
       151      151           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.46982292E-08   9.13797678E-11   9.13797678E-11
       152      152           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.42357849E-08   6.89074288E-11   6.89074288E-11
       153      153           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.38279119E-08   5.19613412E-11   5.19613412E-11
       154      154           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.34559868E-08   3.91828917E-11   3.91828917E-11
       155      155           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             243   9.98778516E-08   2.95473020E-11   2.95473020E-11
       156      156           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             243   9.95591480E-08   2.22823836E-11   2.22823836E-11
       157      157           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             243   9.92569652E-08   1.68055355E-11   1.68055355E-11
