# Kestrel COFFE Tracking File
# ------------------------------------------------------------------------------
# Job name = naca0012
# Job description = NACA 0012 in tunnel, grid 0.25
# Number of dimensions in simulation = 3
# Body path = WING
# Mesh path:name = NACA0012_Wing_AdaptSlip3_X0080k.avm:NACA
# Output coordinate system = xByRzU
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.200000                                               [MACH]
# Reference static pressure (lbf/in^2) = 574.445669             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 16.084479            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 521.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
# ------------------------------------------------------------------------------
 VARIABLES =
  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
 ZONE T="naca0012"
       112      112           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             271   9.71929420E-08   5.01472094E-06   5.01472094E-06
       113      113           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             270   9.55308133E-08   4.09989967E-06   4.09989967E-06
       114      114           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             269   9.47258822E-08   3.34547670E-06   3.34547670E-06
       115      115           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             268   9.49768443E-08   2.72634745E-06   2.72634745E-06
       116      116           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.60762783E-08   2.22010510E-06   2.22010510E-06
       117      117           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             266   9.71259828E-08   1.80693084E-06   1.80693084E-06
       118      118           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             265   9.88124218E-08   1.47056779E-06   1.47056779E-06
       119      119           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             265   9.45018373E-08   1.19685799E-06   1.19685799E-06
       120      120           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             264   9.68117771E-08   9.74218857E-07   9.74218857E-07
       121      121           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             263   9.96461879E-08   7.93174821E-07   7.93174821E-07
       122      122           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             263   9.64355161E-08   6.45867279E-07   6.45867279E-07
       123      123           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             263   9.35833167E-08   5.26012536E-07   5.26012536E-07
       124      124           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             262   9.77718170E-08   4.28480945E-07   4.28480945E-07
       125      125           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             262   9.52781277E-08   3.49013749E-07   3.49013749E-07
       126      126           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             262   9.29923321E-08   2.84319087E-07   2.84319087E-07
       127      127           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             261   9.78373173E-08   2.31615725E-07   2.31615725E-07
       128      128           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             261   9.57053491E-08   1.88672543E-07   1.88672543E-07
       129      129           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             261   9.36907839E-08   1.53683506E-07   1.53683506E-07
       130      130           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             260   9.81872344E-08   1.25174776E-07   1.25174776E-07
       131      131           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             260   9.62303931E-08   1.01944742E-07   1.01944742E-07
       132      132           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             260   9.43315512E-08   8.30195986E-08   8.30195986E-08
       133      133           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             259   9.83609199E-08   6.76021303E-08   6.76021303E-08
       134      134           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             259   9.64734829E-08   5.50437147E-08   5.50437147E-08
       135      135           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             259   9.46267442E-08   4.48158068E-08   4.48158068E-08
       136      136           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             258   9.91887078E-08   3.64878111E-08   3.64878111E-08
       137      137           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             258   9.72879893E-08   2.97075642E-08   2.97075642E-08
       138      138           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             258   9.54118693E-08   2.41881414E-08   2.41881414E-08
       139      139           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             258   9.35554239E-08   1.96955527E-08   1.96955527E-08
       140      140           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.80893237E-08   1.60390786E-08   1.60390786E-08
       141      141           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.60773011E-08   1.30632568E-08   1.30632568E-08
       142      142           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.40825607E-08   1.06414020E-08   1.06414020E-08
       143      143           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.78574217E-08   8.67035895E-09   8.67035895E-09
       144      144           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.57439520E-08   7.06609878E-09   7.06609878E-09
       145      145           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.93451949E-08   5.76023108E-09   5.76023108E-09
       146      146           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.71943737E-08   4.69709553E-09   4.69709553E-09
       147      147           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.51142109E-08   3.83141063E-09   3.83141063E-09
       148      148           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.88243577E-08   3.12634765E-09   3.12634765E-09
       149      149           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.68051266E-08   2.55195488E-09   2.55195488E-09
       150      150           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.48943006E-08   2.08387696E-09   2.08387696E-09
       151      151           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.89866225E-08   1.70231370E-09   1.70231370E-09
       152      152           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.72109092E-08   1.39116707E-09   1.39116707E-09
       153      153           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.55771618E-08   1.13734648E-09   1.13734648E-09
       154      154           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.40907829E-08   9.30211110E-10   9.30211110E-10
       155      155           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.93597266E-08   7.61104885E-10   7.61104885E-10
       156      156           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.80955193E-08   6.22989615E-10   6.22989615E-10
       157      157           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.69945413E-08   5.10137867E-10   5.10137867E-10
       158      158           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.60515395E-08   4.17889352E-10   4.17889352E-10
       159      159           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.52627018E-08   3.42450892E-10   3.42450892E-10
       160      160           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.46273264E-08   2.80732755E-10   2.80732755E-10
       161      161           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.41411280E-08   2.30218286E-10   2.30218286E-10
       162      162           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.37891828E-08   1.88857386E-10   1.88857386E-10
       163      163           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             251   9.99562132E-08   1.54977638E-10   1.54977638E-10
       164      164           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             251   9.98530842E-08   1.27215014E-10   1.27215014E-10
       165      165           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             251   9.98804336E-08   1.04456814E-10   1.04456814E-10
       166      166           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.36284954E-08   8.57938974E-11   8.57938974E-11
       167      167           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.38455214E-08   7.04835326E-11   7.04835326E-11
       168      168           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.41594232E-08   5.79206258E-11   5.79206258E-11
       169      169           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.45780664E-08   4.76073107E-11   4.76073107E-11
       170      170           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.50535462E-08   3.91397716E-11   3.91397716E-11
       171      171           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.56233339E-08   3.21845658E-11   3.21845658E-11
       172      172           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.62491912E-08   2.64706022E-11   2.64706022E-11
       173      173           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.68842042E-08   2.17748694E-11   2.17748694E-11
       174      174           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.76189294E-08   1.79157852E-11   1.79157852E-11
       175      175           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.83380412E-08   1.47424653E-11   1.47424653E-11
       176      176           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             252   9.91153460E-08   1.21331573E-11   1.21331573E-11
       177      177           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.33151714E-08   9.98714954E-12   9.98714954E-12
       178      178           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.40861166E-08   8.22162504E-12   8.22162504E-12
       179      179           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.48810823E-08   6.76904210E-12   6.76904210E-12
       180      180           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.57584692E-08   5.57363876E-12   5.57363876E-12
       181      181           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   0.00000000E+00               0   0.00000000E+00   4.59033109E-12   4.59033109E-12
       182      182           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00              13   3.30131674E-08   1.07899370E-05   1.07899370E-05
       183      183           1   0.00000000E+00   1.00000000E-01   0.00000000E+00   0.00000000E+00   0.00000000E+00              18   8.63272054E-08   1.07899370E-05   1.07899370E-05
       184      184           1   0.00000000E+00   1.00000000E-02   0.00000000E+00   0.00000000E+00   4.00000000E-01              77   5.83947691E-08   1.07899370E-05   1.07899370E-05
       185      185           1   0.00000000E+00   7.04016735E-02   0.00000000E+00   0.00000000E+00   2.00000000E-01              21   9.72235410E-08   2.00655653E-05   2.00655653E-05
       186      186           1   0.00000000E+00   4.06766013E-01   0.00000000E+00   0.00000000E+00   2.00000000E-01              13   7.91500760E-08   4.81447138E-05   4.81447138E-05
       187      187           1   0.00000000E+00   2.60998928E+00   0.00000000E+00   0.00000000E+00   6.00000000E-01              13   9.94674866E-08   1.15535969E-04   1.15535969E-04
       188      188           1   0.00000000E+00   2.31793064E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              23   7.28571589E-08   3.50841129E-04   3.50841129E-04
       189      189           1   0.00000000E+00   2.88975408E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00              94   8.81989432E-08   2.77987311E-04   2.77987311E-04
       190      190           1   0.00000000E+00   1.20911431E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             215   9.30390483E-08   4.10753816E-05   4.10753816E-05
       191      191           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             270   9.55798257E-08   1.49614077E-05   1.49614077E-05
       192      192           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             276   9.98412956E-08   7.90817010E-06   7.90817010E-06
       193      193           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             277   9.80301618E-08   5.89417488E-06   5.89417488E-06
       194      194           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             277   9.61925821E-08   4.97133875E-06   4.97133875E-06
       195      195           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             277   9.32180166E-08   4.30468097E-06   4.30468097E-06
       196      196           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             275   9.92244769E-08   3.68964297E-06   3.68964297E-06
       197      197           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             274   9.95142424E-08   3.09813590E-06   3.09813590E-06
       198      198           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             273   9.96395228E-08   2.54714431E-06   2.54714431E-06
       199      199           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             272   9.95480930E-08   2.05960312E-06   2.05960312E-06
       200      200           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             272   9.32068564E-08   1.64785642E-06   1.64785642E-06
       201      201           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             270   9.95369141E-08   1.31074344E-06   1.31074344E-06
       202      202           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             269   9.84754148E-08   1.04018877E-06   1.04018877E-06
       203      203           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             268   9.66876450E-08   8.25073197E-07   8.25073197E-07
       204      204           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.74131037E-08   6.54420305E-07   6.54420305E-07
       205      205           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.47035485E-08   5.18797504E-07   5.18797504E-07
       206      206           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.52723352E-08   4.10750962E-07   4.10750962E-07
       207      207           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.72456351E-08   3.24574440E-07   3.24574440E-07
       208      208           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.96680644E-08   2.55849971E-07   2.55849971E-07
       209      209           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             268   9.46554683E-08   2.01151140E-07   2.01151140E-07
       210      210           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             268   9.61073267E-08   1.57738230E-07   1.57738230E-07
       211      211           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             268   9.69369898E-08   1.23405902E-07   1.23405902E-07
       212      212           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             268   9.69620822E-08   9.63595566E-08   9.63595566E-08
       213      213           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             268   9.58545935E-08   7.51272580E-08   7.51272580E-08
       214      214           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.93703878E-08   5.85147818E-08   5.85147818E-08
       215      215           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             266   9.96696204E-08   4.55505657E-08   4.55505657E-08
       216      216           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.93362299E-08   3.54542898E-08   3.54542898E-08
       217      217           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.95017771E-08   2.76029974E-08   2.76029974E-08
       218      218           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.75993655E-08   2.15026153E-08   2.15026153E-08
       219      219           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             267   9.49508787E-08   1.67642061E-08   1.67642061E-08
       220      220           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             266   9.88033072E-08   1.30832066E-08   1.30832066E-08
       221      221           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             266   9.63745536E-08   1.02223967E-08   1.02223967E-08
       222      222           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             266   9.39421489E-08   7.99720835E-09   7.99720835E-09
       223      223           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             265   9.75121844E-08   6.26470336E-09   6.26470336E-09
       224      224           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             265   9.39564024E-08   4.91424631E-09   4.91424631E-09
       225      225           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             264   9.65198759E-08   3.86025681E-09   3.86025681E-09
       226      226           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             263   9.89189913E-08   3.03655459E-09   3.03655459E-09
       227      227           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             262   9.98694212E-08   2.39194349E-09   2.39194349E-09
       228      228           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             261   9.96392283E-08   1.88678898E-09   1.88678898E-09
       229      229           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             260   9.95109166E-08   1.49037751E-09   1.49037751E-09
       230      230           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             259   9.99464938E-08   1.17887768E-09   1.17887768E-09
       231      231           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             258   9.99942367E-08   9.33774803E-10   9.33774803E-10
       232      232           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.94405066E-08   7.40661872E-10   7.40661872E-10
       233      233           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.88583910E-08   5.88314254E-10   5.88314254E-10
       234      234           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.85419584E-08   4.67971408E-10   4.67971408E-10
       235      235           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.98386758E-08   3.72787793E-10   3.72787793E-10
       236      236           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.55562425E-08   2.97405995E-10   2.97405995E-10
       237      237           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.98315608E-08   2.37628422E-10   2.37628422E-10
       238      238           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.83667620E-08   1.90161034E-10   1.90161034E-10
       239      239           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.83036872E-08   1.52417484E-10   1.52417484E-10
       240      240           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             253   9.93285282E-08   1.22362859E-10   1.22362859E-10
       241      241           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.45275838E-08   9.83961181E-11   9.83961181E-11
       242      242           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.66507424E-08   7.92546802E-11   7.92546802E-11
       243      243           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             254   9.89079946E-08   6.39436013E-11   6.39436013E-11
       244      244           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.52157157E-08   5.16753759E-11   5.16753759E-11
       245      245           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.72721777E-08   4.18302888E-11   4.18302888E-11
       246      246           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             255   9.92919269E-08   3.39169131E-11   3.39169131E-11
       247      247           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.57633271E-08   2.75424748E-11   2.75424748E-11
       248      248           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.74111572E-08   2.24016451E-11   2.24016451E-11
       249      249           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             256   9.89134033E-08   1.82475245E-11   1.82475245E-11
       250      250           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.45281275E-08   1.48844335E-11   1.48844335E-11
       251      251           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.56479878E-08   1.21580169E-11   1.21580169E-11
       252      252           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.65314578E-08   9.94383996E-12   9.94383996E-12
       253      253           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.75360169E-08   8.14192219E-12   8.14192219E-12
       254      254           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.84074434E-08   6.67484179E-12   6.67484179E-12
       255      255           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             257   9.90202222E-08   5.47707483E-12   5.47707483E-12
       256      256           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   0.00000000E+00               0   0.00000000E+00   4.49861963E-12   4.49861963E-12
