# Kestrel COFFE Tracking File
# ------------------------------------------------------------------------------
# Job name = naca0012
# Job description = NACA 0012 in tunnel, grid 0.25
# Number of dimensions in simulation = 3
# Body path = WING
# Mesh path:name = NACA0012_Wing_AdaptSlip3_X0640k.avm:NACA
# Output coordinate system = xByRzU
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.200000                                               [MACH]
# Reference static pressure (lbf/in^2) = 574.445669             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 16.084479            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 521.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
# ------------------------------------------------------------------------------
 VARIABLES =
  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
        28       28           1   0.00000000E+00   2.10236262E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             105   9.49164913E-08   7.70281185E-03   7.70281185E-03
        29       29           1   0.00000000E+00   4.20472524E+02   0.00000000E+00   0.00000000E+00   7.72455564E-01             165   9.88185519E-08   6.06581380E-03   6.06581380E-03
        30       30           1   0.00000000E+00   2.42148604E+02   0.00000000E+00   0.00000000E+00   8.62185087E-01             109   8.89161945E-08   2.16680799E-02   2.16680799E-02
        31       31           1   0.00000000E+00   3.04726040E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             129   9.55643873E-08   1.29738992E-02   1.29738992E-02
        32       32           1   0.00000000E+00   6.09452080E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             206   9.24767534E-08   5.26625840E-03   5.26625840E-03
        33       33           1   0.00000000E+00   1.21890416E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             313   9.58179538E-08   1.73805662E-03   1.73805662E-03
        34       34           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             412   9.96000172E-08   1.76515083E-03   1.76515083E-03
        35       35           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             404   9.85462651E-08   2.43856977E-03   2.43856977E-03
        36       36           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             397   9.87281034E-08   2.46625992E-03   2.46625992E-03
        37       37           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             390   9.73804974E-08   3.39032655E-03   3.39032655E-03
        38       38           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.25404270E-01             401   9.89248524E-08   7.54277315E-03   7.54277315E-03
        39       39           1   0.00000000E+00   2.00000000E+02   0.00000000E+00   0.00000000E+00   8.00000000E-01             101   8.55576320E-08   3.00452917E-02   3.00452917E-02
        40       40           1   0.00000000E+00   6.99465509E+01   0.00000000E+00   0.00000000E+00   8.72477774E-01              45   7.68291490E-08   2.85706508E-02   2.85706508E-02
        41       41           1   0.00000000E+00   6.12847857E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              41   7.75608389E-08   1.49471190E-02   1.49471190E-02
        42       42           1   0.00000000E+00   1.22569571E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00              72   8.65775535E-08   7.52644016E-03   7.52644016E-03
        43       43           1   0.00000000E+00   2.45139143E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             111   8.92943926E-08   6.62227100E-03   6.62227100E-03
        44       44           1   0.00000000E+00   4.90278286E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             166   9.92887931E-08   7.81012074E-03   7.81012074E-03
        45       45           1   0.00000000E+00   9.80556572E+02   0.00000000E+00   0.00000000E+00   4.03644501E-02             249   9.62055166E-08   1.32660822E-02   1.32660822E-02
        46       46           1   0.00000000E+00   9.80556572E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              57   8.94936097E-08   1.32660822E-02   1.32660822E-02
        47       47           1   0.00000000E+00   1.96469698E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00              96   9.53574964E-08   4.67437288E-03   4.67437288E-03
        48       48           1   0.00000000E+00   3.92939397E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             146   9.68474441E-08   3.95889096E-03   3.95889096E-03
        49       49           1   0.00000000E+00   7.85878794E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             217   9.39052695E-08   6.22718284E-03   6.22718284E-03
        50       50           1   0.00000000E+00   1.57175759E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             311   9.82181718E-08   1.05758602E-02   1.05758602E-02
        51       51           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             372   9.82405676E-08   7.06621052E-03   7.06621052E-03
        52       52           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             380   9.87014118E-08   4.71168025E-03   4.71168025E-03
        53       53           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             405   9.80113943E-08   1.26717768E-03   1.26717768E-03
        54       54           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             414   9.84800050E-08   3.97634562E-04   3.97634562E-04
        55       55           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             413   9.86361332E-08   2.59526829E-04   2.59526829E-04
        56       56           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             413   9.80698775E-08   2.30108262E-04   2.30108262E-04
        57       57           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             412   9.64362454E-08   2.12737564E-04   2.12737564E-04
        58       58           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             412   9.77667615E-08   1.98409304E-04   1.98409304E-04
        59       59           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             414   9.71100026E-08   1.85317526E-04   1.85317526E-04
        60       60           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             417   9.73893742E-08   1.69733030E-04   1.69733030E-04
        61       61           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             420   9.84061840E-08   1.52181035E-04   1.52181035E-04
        62       62           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             424   9.96073260E-08   1.36913619E-04   1.36913619E-04
        63       63           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             424   9.84258140E-08   1.23028537E-04   1.23028537E-04
        64       64           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             418   9.90545790E-08   1.10298038E-04   1.10298038E-04
        65       65           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             411   9.78888422E-08   9.97494960E-05   9.97494960E-05
        66       66           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             407   9.64349624E-08   9.03244846E-05   9.03244846E-05
        67       67           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             402   9.93133326E-08   8.18906282E-05   8.18906282E-05
        68       68           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             399   9.86249118E-08   7.38286352E-05   7.38286352E-05
        69       69           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             398   9.92891387E-08   6.61999305E-05   6.61999305E-05
        70       70           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             398   9.69281165E-08   5.93176748E-05   5.93176748E-05
        71       71           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             396   9.87608100E-08   5.30809875E-05   5.30809875E-05
        72       72           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             394   9.65309000E-08   4.74409830E-05   4.74409830E-05
        73       73           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.74614006E-08   4.24528738E-05   4.24528738E-05
        74       74           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             391   9.73567102E-08   3.80313705E-05   3.80313705E-05
        75       75           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             390   9.88670200E-08   3.41825408E-05   3.41825408E-05
        76       76           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             390   9.57051471E-08   3.08688612E-05   3.08688612E-05
        77       77           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             389   9.63136212E-08   2.79726930E-05   2.79726930E-05
        78       78           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             388   9.50215201E-08   2.53862872E-05   2.53862872E-05
        79       79           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             386   9.77965119E-08   2.30516671E-05   2.30516671E-05
        80       80           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             385   9.50804792E-08   2.09351664E-05   2.09351664E-05
        81       81           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             383   9.58873507E-08   1.90249059E-05   1.90249059E-05
        82       82           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             381   9.67428136E-08   1.73006810E-05   1.73006810E-05
        83       83           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             379   9.71932797E-08   1.57432956E-05   1.57432956E-05
        84       84           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             377   9.73751713E-08   1.43349054E-05   1.43349054E-05
        85       85           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             375   9.86326911E-08   1.30580591E-05   1.30580591E-05
        86       86           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             374   9.67962894E-08   1.19013997E-05   1.19013997E-05
        87       87           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             373   9.65181359E-08   1.08502567E-05   1.08502567E-05
        88       88           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             372   9.70284910E-08   9.89497775E-06   9.89497775E-06
        89       89           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             371   9.75225886E-08   9.02762365E-06   9.02762365E-06
        90       90           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             370   9.70444931E-08   8.23780654E-06   8.23780654E-06
        91       91           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             369   9.50669136E-08   7.52005838E-06   7.52005838E-06
        92       92           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             367   9.69119211E-08   6.86548031E-06   6.86548031E-06
        93       93           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             365   9.94305626E-08   6.26846508E-06   6.26846508E-06
        94       94           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             364   9.94724255E-08   5.72360383E-06   5.72360383E-06
        95       95           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             364   9.65362296E-08   5.22678667E-06   5.22678667E-06
        96       96           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             363   9.83093510E-08   4.77452457E-06   4.77452457E-06
        97       97           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             362   9.95294412E-08   4.36243408E-06   4.36243408E-06
        98       98           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             362   9.59443992E-08   3.98815521E-06   3.98815521E-06
        99       99           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             361   9.58765962E-08   3.64804268E-06   3.64804268E-06
       100      100           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             359   9.92862670E-08   3.33927230E-06   3.33927230E-06
       101      101           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             358   9.86534494E-08   3.05881371E-06   3.05881371E-06
       102      102           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             357   9.75826180E-08   2.80411587E-06   2.80411587E-06
       103      103           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             356   9.64229674E-08   2.57260785E-06   2.57260785E-06
       104      104           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             354   9.91769782E-08   2.36187278E-06   2.36187278E-06
       105      105           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             353   9.81436096E-08   2.17037723E-06   2.17037723E-06
       106      106           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             352   9.76144626E-08   1.99612641E-06   1.99612641E-06
       107      107           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             351   9.85299390E-08   1.83777330E-06   1.83777330E-06
       108      108           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             351   9.68097330E-08   1.69381219E-06   1.69381219E-06
       109      109           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             351   9.77462337E-08   1.56300448E-06   1.56300448E-06
       110      110           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             352   9.76078460E-08   1.44398274E-06   1.44398274E-06
       111      111           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             354   9.68932179E-08   1.33571601E-06   1.33571601E-06
       112      112           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             356   9.74436364E-08   1.23728087E-06   1.23728087E-06
       113      113           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             358   9.72379843E-08   1.14755573E-06   1.14755573E-06
       114      114           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             359   9.91341041E-08   1.06580621E-06   1.06580621E-06
       115      115           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             360   9.97138517E-08   9.90991887E-07   9.90991887E-07
       116      116           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             361   9.89050230E-08   9.22665304E-07   9.22665304E-07
       117      117           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             362   9.74690129E-08   8.59830984E-07   8.59830984E-07
       118      118           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             362   9.93136128E-08   8.02160609E-07   8.02160609E-07
       119      119           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             363   9.69601839E-08   7.49028446E-07   7.49028446E-07
       120      120           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             363   9.83108317E-08   6.99850222E-07   6.99850222E-07
       121      121           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             363   9.95402015E-08   6.54357873E-07   6.54357873E-07
       122      122           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             364   9.67656998E-08   6.12001055E-07   6.12001055E-07
       123      123           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             364   9.77984479E-08   5.72631877E-07   5.72631877E-07
       124      124           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             364   9.87765704E-08   5.35908021E-07   5.35908021E-07
       125      125           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             364   9.97077052E-08   5.01583807E-07   5.01583807E-07
       126      126           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             365   9.68840007E-08   4.69509262E-07   4.69509262E-07
       127      127           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             365   9.77092251E-08   4.39505384E-07   4.39505384E-07
       128      128           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             365   9.85240344E-08   4.11393435E-07   4.11393435E-07
       129      129           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             365   9.93134825E-08   3.85073776E-07   3.85073776E-07
       130      130           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             366   9.62016659E-08   3.60399983E-07   3.60399983E-07
       131      131           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             366   9.69486568E-08   3.37273125E-07   3.37273125E-07
       132      132           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             366   9.76973915E-08   3.15618101E-07   3.15618101E-07
       133      133           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             366   9.84468035E-08   2.95286868E-07   2.95286868E-07
       134      134           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             366   9.91951212E-08   2.76234802E-07   2.76234802E-07
       135      135           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             366   9.99456178E-08   2.58400271E-07   2.58400271E-07
       136      136           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             367   9.64059964E-08   2.41645736E-07   2.41645736E-07
       137      137           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             367   9.71262106E-08   2.25964929E-07   2.25964929E-07
       138      138           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             367   9.78501221E-08   2.11260998E-07   2.11260998E-07
       139      139           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             367   9.85713871E-08   1.97480258E-07   1.97480258E-07
       140      140           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             367   9.92955910E-08   1.84567368E-07   1.84567368E-07
       141      141           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             368   9.57754871E-08   1.72460906E-07   1.72460906E-07
       142      142           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             368   9.64600694E-08   1.61111947E-07   1.61111947E-07
       143      143           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             368   9.71398286E-08   1.50474809E-07   1.50474809E-07
       144      144           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             368   9.78161246E-08   1.40503413E-07   1.40503413E-07
       145      145           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             368   9.84882125E-08   1.31159364E-07   1.31159364E-07
       146      146           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             368   9.91577978E-08   1.22402568E-07   1.22402568E-07
       147      147           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             368   9.98253197E-08   1.14198790E-07   1.14198790E-07
       148      148           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             369   9.62211543E-08   1.06507014E-07   1.06507014E-07
       149      149           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             369   9.68571602E-08   9.93060465E-08   9.93060465E-08
       150      150           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             369   9.74901919E-08   9.25635587E-08   9.25635587E-08
       151      151           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             369   9.81253758E-08   8.62514560E-08   8.62514560E-08
       152      152           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             369   9.87587831E-08   8.03441048E-08   8.03441048E-08
       153      153           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             369   9.93928373E-08   7.48175399E-08   7.48175399E-08
       154      154           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             370   9.62262453E-08   6.96508768E-08   6.96508768E-08
       155      155           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             370   9.68348275E-08   6.48181534E-08   6.48181534E-08
       156      156           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             370   9.74419385E-08   6.03057639E-08   6.03057639E-08
       157      157           1   0.00000000E+00   2.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             370   9.80559032E-08   5.60881560E-08   5.60881560E-08
