# Kestrel COFFE Tracking File
# ------------------------------------------------------------------------------
# Job name = naca0012
# Job description = NACA 0012 in tunnel, grid 0.25
# Number of dimensions in simulation = 3
# Body path = WING
# Mesh path:name = NACA0012_Wing_Slip3_c1.avm:NACA
# Output coordinate system = xByRzU
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.200000                                               [MACH]
# Reference static pressure (lbf/in^2) = 574.445669             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 16.084479            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 521.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
# ------------------------------------------------------------------------------
 VARIABLES =
  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
 ZONE T="naca0012"
      1113     1113           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   9.32524422E-08   2.03607243E-06   2.03607243E-06
      1114     1114           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             790   9.94540239E-08   2.03541324E-06   2.03541324E-06
      1115     1115           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             301   1.11268512E-01   2.02709544E-06   2.02709544E-06
      1116     1116           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   9.21410860E-08   2.02709544E-06   2.02709544E-06
      1117     1117           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   5.03097371E-05   2.02770822E-06   2.02770822E-06
      1118     1118           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   9.20219256E-08   2.02770822E-06   2.02770822E-06
      1119     1119           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.06891026E-05   2.02721839E-06   2.02721839E-06
      1120     1120           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   9.19153150E-08   2.02721839E-06   2.02721839E-06
      1121     1121           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   7.38503153E-03   2.02657049E-06   2.02657049E-06
      1122     1122           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   9.18107954E-08   2.02657049E-06   2.02657049E-06
      1123     1123           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   2.89593406E-02   2.02590142E-06   2.02590142E-06
      1124     1124           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   9.17067767E-08   2.02590142E-06   2.02590142E-06
      1125     1125           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.90524386E-04   2.02523621E-06   2.02523621E-06
      1126     1126           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   9.16029555E-08   2.02523621E-06   2.02523621E-06
      1127     1127           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.23080999E-07   2.02457787E-06   2.02457787E-06
      1128     1128           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   9.14992446E-08   2.02457787E-06   2.02457787E-06
      1129     1129           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             779   9.94549861E-08   2.02392162E-06   2.02392162E-06
      1130     1130           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             727   9.90702178E-08   2.01565726E-06   2.01565726E-06
      1131     1131           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             710   9.99439770E-08   2.00889204E-06   2.00889204E-06
      1132     1132           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             716   9.97285252E-08   2.00216748E-06   2.00216748E-06
      1133     1133           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   5.61746669E-05   1.99551713E-06   1.99551713E-06
      1134     1134           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   8.72675764E-08   1.99551713E-06   1.99551713E-06
      1135     1135           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   3.36275305E-06   1.99613540E-06   1.99613540E-06
      1136     1136           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   8.71468001E-08   1.99613540E-06   1.99613540E-06
      1137     1137           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   3.07998194E-06   1.99566493E-06   1.99566493E-06
      1138     1138           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   8.70384132E-08   1.99566493E-06   1.99566493E-06
      1139     1139           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             301   2.90886290E-01   1.99504237E-06   1.99504237E-06
      1140     1140           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   8.69320384E-08   1.99504237E-06   1.99504237E-06
      1141     1141           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             301   3.48220448E-01   1.99440041E-06   1.99440041E-06
      1142     1142           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   8.68261134E-08   1.99440041E-06   1.99440041E-06
      1143     1143           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             301   1.62722958E-01   1.99376329E-06   1.99376329E-06
      1144     1144           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   8.67203092E-08   1.99376329E-06   1.99376329E-06
      1145     1145           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.37046217E-03   1.99313304E-06   1.99313304E-06
      1146     1146           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   8.66145790E-08   1.99313304E-06   1.99313304E-06
      1147     1147           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.98523941E-07   1.99250493E-06   1.99250493E-06
      1148     1148           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   8.65089417E-08   1.99250493E-06   1.99250493E-06
      1149     1149           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.22518505E-07   1.99187591E-06   1.99187591E-06
      1150     1150           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             113   8.64032498E-08   1.99187591E-06   1.99187591E-06
      1151     1151           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             799   9.99133035E-08   1.99124597E-06   1.99124597E-06
      1152     1152           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             710   9.85740781E-08   1.98336132E-06   1.98336132E-06
      1153     1153           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             741   9.87491154E-08   1.97699964E-06   1.97699964E-06
      1154     1154           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             744   9.99649740E-08   1.97076081E-06   1.97076081E-06
      1155     1155           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   9.14968402E-06   1.96462721E-06   1.96462721E-06
      1156     1156           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.90473438E-08   1.96462721E-06   1.96462721E-06
      1157     1157           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   4.91724603E-07   1.96527678E-06   1.96527678E-06
      1158     1158           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.88995793E-08   1.96527678E-06   1.96527678E-06
      1159     1159           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.79232499E-07   1.96485680E-06   1.96485680E-06
      1160     1160           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.87661950E-08   1.96485680E-06   1.96485680E-06
      1161     1161           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   2.19399235E-05   1.96428639E-06   1.96428639E-06
      1162     1162           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.86353081E-08   1.96428639E-06   1.96428639E-06
      1163     1163           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.35692223E-06   1.96369719E-06   1.96369719E-06
      1164     1164           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.85049802E-08   1.96369719E-06   1.96369719E-06
      1165     1165           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   4.30959239E-07   1.96311264E-06   1.96311264E-06
      1166     1166           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.83748040E-08   1.96311264E-06   1.96311264E-06
      1167     1167           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             301   2.06327469E-01   1.96253451E-06   1.96253451E-06
      1168     1168           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.82447485E-08   1.96253451E-06   1.96253451E-06
      1169     1169           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   3.14633469E-06   1.96195816E-06   1.96195816E-06
      1170     1170           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.81149215E-08   1.96195816E-06   1.96195816E-06
      1171     1171           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   5.88656733E-04   1.96138080E-06   1.96138080E-06
      1172     1172           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.79853054E-08   1.96138080E-06   1.96138080E-06
      1173     1173           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.69157707E-03   1.96080218E-06   1.96080218E-06
      1174     1174           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.78558333E-08   1.96080218E-06   1.96080218E-06
      1175     1175           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   4.99366299E-07   1.96022341E-06   1.96022341E-06
      1176     1176           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.77263903E-08   1.96022341E-06   1.96022341E-06
      1177     1177           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   2.80703237E-07   1.95964529E-06   1.95964529E-06
      1178     1178           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.75968668E-08   1.95964529E-06   1.95964529E-06
      1179     1179           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   9.71263463E-03   1.95906795E-06   1.95906795E-06
      1180     1180           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.74673304E-08   1.95906795E-06   1.95906795E-06
      1181     1181           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.34653933E-07   1.95849133E-06   1.95849133E-06
      1182     1182           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.73377850E-08   1.95849133E-06   1.95849133E-06
      1183     1183           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.42838879E-07   1.95791474E-06   1.95791474E-06
      1184     1184           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.72083436E-08   1.95791474E-06   1.95791474E-06
      1185     1185           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   4.52860734E-07   1.95734042E-06   1.95734042E-06
      1186     1186           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   9.70790459E-08   1.95734042E-06   1.95734042E-06
      1187     1187           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             763   9.94400188E-08   1.95676664E-06   1.95676664E-06
      1188     1188           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             721   9.86124252E-08   1.94951528E-06   1.94951528E-06
      1189     1189           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             727   9.90622856E-08   1.94370982E-06   1.94370982E-06
      1190     1190           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             713   9.99873752E-08   1.93795918E-06   1.93795918E-06
      1191     1191           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             702   9.97118245E-08   1.93227405E-06   1.93227405E-06
      1192     1192           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             695   9.85976513E-08   1.92665027E-06   1.92665027E-06
      1193     1193           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             697   9.94675241E-08   1.92104600E-06   1.92104600E-06
      1194     1194           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   5.79991879E-03   1.91552017E-06   1.91552017E-06
      1195     1195           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   8.89131187E-08   1.91552017E-06   1.91552017E-06
      1196     1196           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             756   9.92618670E-08   1.91617194E-06   1.91617194E-06
      1197     1197           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             677   9.96411951E-08   1.90952032E-06   1.90952032E-06
      1198     1198           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.26705369E-07   1.90398476E-06   1.90398476E-06
      1199     1199           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   8.67708561E-08   1.90398476E-06   1.90398476E-06
      1200     1200           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   8.11661919E-07   1.90461593E-06   1.90461593E-06
      1201     1201           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             112   8.66519355E-08   1.90461593E-06   1.90461593E-06
      1202     1202           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             765   9.83142184E-08   1.90423717E-06   1.90423717E-06
      1203     1203           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             691   9.96728428E-08   1.89749093E-06   1.89749093E-06
      1204     1204           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             717   9.87208360E-08   1.89214186E-06   1.89214186E-06
      1205     1205           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.17720652E-06   1.88688650E-06   1.88688650E-06
      1206     1206           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             111   9.89024544E-08   1.88688650E-06   1.88688650E-06
      1207     1207           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             658   9.81834378E-08   1.88754252E-06   1.88754252E-06
      1208     1208           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   6.35470895E-07   1.88118939E-06   1.88118939E-06
      1209     1209           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             111   9.75254241E-08   1.88118939E-06   1.88118939E-06
      1210     1210           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             672   9.90381032E-08   1.88180466E-06   1.88180466E-06
      1211     1211           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             651   9.89050477E-08   1.87537224E-06   1.87537224E-06
      1212     1212           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   4.47244760E-05   1.87001508E-06   1.87001508E-06
      1213     1213           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             111   9.49168828E-08   1.87001508E-06   1.87001508E-06
      1214     1214           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             676   9.91764819E-08   1.87063605E-06   1.87063605E-06
      1215     1215           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             644   9.90065661E-08   1.86414566E-06   1.86414566E-06
      1216     1216           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             670   9.88723581E-08   1.85881530E-06   1.85881530E-06
      1217     1217           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             745   9.98815608E-08   1.85358399E-06   1.85358399E-06
      1218     1218           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             742   9.87323516E-08   1.84839167E-06   1.84839167E-06
      1219     1219           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             638   9.84795693E-08   1.84326487E-06   1.84326487E-06
      1220     1220           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             633   9.95630645E-08   1.83818491E-06   1.83818491E-06
      1221     1221           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             630   9.82867191E-08   1.83311199E-06   1.83311199E-06
      1222     1222           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.51573900E-06   1.82805292E-06   1.82805292E-06
      1223     1223           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             111   8.52039422E-08   1.82805292E-06   1.82805292E-06
      1224     1224           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.67069445E-07   1.82868531E-06   1.82868531E-06
      1225     1225           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             111   8.50710767E-08   1.82868531E-06   1.82868531E-06
      1226     1226           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   4.91061255E-06   1.82835013E-06   1.82835013E-06
      1227     1227           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             111   8.49520884E-08   1.82835013E-06   1.82835013E-06
      1228     1228           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             683   9.95299006E-08   1.82787694E-06   1.82787694E-06
      1229     1229           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             741   9.95835242E-08   1.82168715E-06   1.82168715E-06
      1230     1230           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             680   9.87252515E-08   1.81659771E-06   1.81659771E-06
      1231     1231           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             694   9.87343042E-08   1.81156409E-06   1.81156409E-06
      1232     1232           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             655   9.98860976E-08   1.80640522E-06   1.80640522E-06
      1233     1233           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             636   9.79319053E-08   1.80133919E-06   1.80133919E-06
      1234     1234           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             716   9.91514152E-08   1.79634622E-06   1.79634622E-06
      1235     1235           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   5.73932590E-07   1.79149290E-06   1.79149290E-06
      1236     1236           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             110   9.18081698E-08   1.79149290E-06   1.79149290E-06
      1237     1237           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             617   9.76579527E-08   1.79208923E-06   1.79208923E-06
      1238     1238           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             641   9.75653242E-08   1.78634043E-06   1.78634043E-06
      1239     1239           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             661   9.98944895E-08   1.78168124E-06   1.78168124E-06
      1240     1240           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             671   9.87826627E-08   1.77714786E-06   1.77714786E-06
      1241     1241           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             644   9.86396658E-08   1.77260730E-06   1.77260730E-06
      1242     1242           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             636   9.89149808E-08   1.76816227E-06   1.76816227E-06
      1243     1243           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             656   9.79148164E-08   1.76380031E-06   1.76380031E-06
      1244     1244           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   9.61777798E-07   1.75948408E-06   1.75948408E-06
      1245     1245           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             109   9.78667809E-08   1.75948408E-06   1.75948408E-06
      1246     1246           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             649   9.87178717E-08   1.76011530E-06   1.76011530E-06
      1247     1247           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             636   9.71688621E-08   1.75480655E-06   1.75480655E-06
      1248     1248           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             616   9.94093037E-08   1.75048390E-06   1.75048390E-06
      1249     1249           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   4.15273064E-04   1.74623736E-06   1.74623736E-06
      1250     1250           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             109   9.41276386E-08   1.74623736E-06   1.74623736E-06
      1251     1251           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             738   9.82390746E-08   1.74684035E-06   1.74684035E-06
      1252     1252           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             746   9.94860073E-08   1.74163034E-06   1.74163034E-06
      1253     1253           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             637   9.82700118E-08   1.73743137E-06   1.73743137E-06
      1254     1254           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             632   9.71492867E-08   1.73323550E-06   1.73323550E-06
      1255     1255           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             643   9.90214317E-08   1.72905128E-06   1.72905128E-06
      1256     1256           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   2.32675641E-07   1.72485557E-06   1.72485557E-06
      1257     1257           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             109   8.87915532E-08   1.72485557E-06   1.72485557E-06
      1258     1258           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.48000247E-06   1.72543972E-06   1.72543972E-06
      1259     1259           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             109   8.86785497E-08   1.72543972E-06   1.72543972E-06
      1260     1260           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             695   9.62442505E-08   1.72516259E-06   1.72516259E-06
      1261     1261           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             670   9.99494910E-08   1.71993133E-06   1.71993133E-06
      1262     1262           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             721   9.99230616E-08   1.71585953E-06   1.71585953E-06
      1263     1263           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             642   9.96370864E-08   1.71184372E-06   1.71184372E-06
      1264     1264           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   2.34847866E-05   1.70780598E-06   1.70780598E-06
      1265     1265           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             108   9.85391995E-08   1.70780598E-06   1.70780598E-06
      1266     1266           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             301   1.04765227E-01   1.70838525E-06   1.70838525E-06
      1267     1267           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             108   9.84296375E-08   1.70838525E-06   1.70838525E-06
      1268     1268           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   4.99816031E-07   1.70812243E-06   1.70812243E-06
      1269     1269           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             108   9.83366141E-08   1.70812243E-06   1.70812243E-06
      1270     1270           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   2.95962385E-07   1.70774221E-06   1.70774221E-06
      1271     1271           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             108   9.82465590E-08   1.70774221E-06   1.70774221E-06
      1272     1272           1   0.00000000E+00   4.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00             801   1.89475477E-03   1.70734771E-06   1.70734771E-06
      1273     1273           1   0.00000000E+00   4.00000000E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00             108   9.81575871E-08   1.70734771E-06   1.70734771E-06
