TITLE     = "HM R2 Grid FUN3D"
VARIABLES = "x"
"y"
"z"
"cp"
"cf_x"
ZONE T="Slice: Y=-0.001"
 STRANDID=0, SOLUTIONTIME=0
 I=1654, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE )
 7.471460104E-01 -1.000000047E-03 -6.536680460E-02 3.919070065E-01 1.720605884E-03
 7.471119165E-01 -1.000000047E-03 -6.535876542E-02 3.935993910E-01 1.607966027E-03
 7.466863394E-01 -1.000000047E-03 -6.525843590E-02 4.195468128E-01 9.463506867E-04
 7.462499738E-01 -1.000000047E-03 -6.515558064E-02 4.549942315E-01 1.649279264E-03
 7.462311983E-01 -1.000000047E-03 -6.515116245E-02 4.542236030E-01 1.688015065E-03
 7.462006807E-01 -1.000000047E-03 -6.514397264E-02 4.601463079E-01 1.773691154E-03
 7.457850575E-01 -1.000000047E-03 -6.504604220E-02 4.739418924E-01 2.851055702E-03
 7.455737591E-01 -1.000000047E-03 -6.499627978E-02 4.824835956E-01 3.286852501E-03
 7.453111410E-01 -1.000000047E-03 -6.493441015E-02 5.114549994E-01 4.044550471E-03
 7.449138165E-01 -1.000000047E-03 -6.484085321E-02 5.612878799E-01 4.453482572E-03
 7.448027134E-01 -1.000000047E-03 -6.481469423E-02 5.362230539E-01 4.684598651E-03
 7.444149852E-01 -1.000000047E-03 -6.472345442E-02 6.214054227E-01 4.545721691E-03
 7.442527413E-01 -1.000000047E-03 -6.468526274E-02 6.393092275E-01 4.473056179E-03
 7.442018986E-01 -1.000000047E-03 -6.467331201E-02 6.371499896E-01 4.415122326E-03
 7.436763644E-01 -1.000000047E-03 -6.454970688E-02 6.486276984E-01 3.847997403E-03
 7.434608936E-01 -1.000000047E-03 -6.449904293E-02 6.342503428E-01 3.724134527E-03
 7.430588603E-01 -1.000000047E-03 -6.440453231E-02 5.742443800E-01 3.408515360E-03
 7.427265048E-01 -1.000000047E-03 -6.432643533E-02 5.584337115E-01 3.563920967E-03
 7.424177527E-01 -1.000000047E-03 -6.425389647E-02 5.831886530E-01 3.333292902E-03
 7.419271469E-01 -1.000000047E-03 -6.413868815E-02 6.148241162E-01 3.507268848E-03
 7.417858839E-01 -1.000000047E-03 -6.410551816E-02 6.310912967E-01 3.546527354E-03
 7.416873574E-01 -1.000000047E-03 -6.408238411E-02 6.333549023E-01 3.668935271E-03
 7.411037087E-01 -1.000000047E-03 -6.394540519E-02 5.025807023E-01 4.487319384E-03
 7.408987880E-01 -1.000000047E-03 -6.389732659E-02 4.756074846E-01 4.668992478E-03
 7.405162454E-01 -1.000000047E-03 -6.380762160E-02 5.612039566E-01 5.196883343E-03
 7.400803566E-01 -1.000000047E-03 -6.370539963E-02 5.313211679E-01 5.979879294E-03
 7.393724918E-01 -1.000000047E-03 -6.353949010E-02 7.692690492E-01 6.232165266E-03
 7.393232584E-01 -1.000000047E-03 -6.352795660E-02 7.706386447E-01 6.234748755E-03
 7.391750216E-01 -1.000000047E-03 -6.349323690E-02 8.220869303E-01 6.068459712E-03
 7.385746241E-01 -1.000000047E-03 -6.335261464E-02 8.220549226E-01 5.391359329E-03
 7.384148836E-01 -1.000000047E-03 -6.331521273E-02 8.278180957E-01 5.317560397E-03
 7.377983332E-01 -1.000000047E-03 -6.317090243E-02 5.441054702E-01 4.958766978E-03
 7.374642491E-01 -1.000000047E-03 -6.309273094E-02 5.330346227E-01 5.058629904E-03
 7.369232178E-01 -1.000000047E-03 -6.296619773E-02 8.754991889E-01 5.214144476E-03
 7.367542982E-01 -1.000000047E-03 -6.292668730E-02 8.981572986E-01 5.139790475E-03
 7.361800671E-01 -1.000000047E-03 -6.279247999E-02 4.617011249E-01 5.472686142E-03
 7.358316183E-01 -1.000000047E-03 -6.271105260E-02 4.146338701E-01 5.274542142E-03
 7.350959778E-01 -1.000000047E-03 -6.253925711E-02 6.127336621E-01 4.847885109E-03
 7.348188162E-01 -1.000000047E-03 -6.247453019E-02 6.128331423E-01 4.844023380E-03
 7.343842387E-01 -1.000000047E-03 -6.237313524E-02 6.819354892E-01 4.239981994E-03
 7.338781357E-01 -1.000000047E-03 -6.225504354E-02 6.157051921E-01 3.720949870E-03
 7.336508632E-01 -1.000000047E-03 -6.220204011E-02 6.054540873E-01 3.654525848E-03
 7.329235077E-01 -1.000000047E-03 -6.203247979E-02 5.356898904E-01 3.010227112E-03
 7.324396968E-01 -1.000000047E-03 -6.191974878E-02 5.366527438E-01 3.151208861E-03
 7.319836617E-01 -1.000000047E-03 -6.181351840E-02 4.168697596E-01 3.486210480E-03
 7.314043045E-01 -1.000000047E-03 -6.167865172E-02 4.337723851E-01 3.752236255E-03
 7.309131622E-01 -1.000000047E-03 -6.156433374E-02 4.108515382E-01 4.014639184E-03
 7.304570675E-01 -1.000000047E-03 -6.145825982E-02 4.367756546E-01 3.827118548E-03
 7.299515009E-01 -1.000000047E-03 -6.134067476E-02 4.956696630E-01 3.746417584E-03
 7.293614149E-01 -1.000000047E-03 -6.120352820E-02 4.746122062E-01 3.914110363E-03
 7.290178537E-01 -1.000000047E-03 -6.112369895E-02 4.816705585E-01 3.623860655E-03
 7.283129692E-01 -1.000000047E-03 -6.096000969E-02 5.236505866E-01 4.081990104E-03
 7.280284762E-01 -1.000000047E-03 -6.089394912E-02 4.677068889E-01 4.238910042E-03
 7.271968126E-01 -1.000000047E-03 -6.070097908E-02 5.841990113E-01 4.760772921E-03
 7.269919515E-01 -1.000000047E-03 -6.065346673E-02 5.568782687E-01 4.899632651E-03
 7.260782123E-01 -1.000000047E-03 -6.044162065E-02 6.561224461E-01 4.819945432E-03
 7.258960605E-01 -1.000000047E-03 -6.039940938E-02 6.519351602E-01 4.848379176E-03
 7.249745131E-01 -1.000000047E-03 -6.018595025E-02 6.059058905E-01 4.162881523E-03
 7.247588634E-01 -1.000000047E-03 -6.013603881E-02 6.139326692E-01 4.033467732E-03
 7.237961888E-01 -1.000000047E-03 -5.991325900E-02 6.108995676E-01 3.415845102E-03
 7.236356139E-01 -1.000000047E-03 -5.987611040E-02 6.030640602E-01 3.361175070E-03
 7.226635218E-01 -1.000000047E-03 -5.965136364E-02 5.912609100E-01 3.295571543E-03
 7.225892544E-01 -1.000000047E-03 -5.963420495E-02 5.993930697E-01 3.340848023E-03
 7.216070294E-01 -1.000000047E-03 -5.940731242E-02 5.770754218E-01 3.780337982E-03
 7.215819359E-01 -1.000000047E-03 -5.940151587E-02 5.766071081E-01 3.788181581E-03
 7.213284969E-01 -1.000000047E-03 -5.934303254E-02 5.998972058E-01 3.908146638E-03
 7.205459476E-01 -1.000000047E-03 -5.916242301E-02 6.271348596E-01 4.263051786E-03
 7.204671502E-01 -1.000000047E-03 -5.914423987E-02 6.268211007E-01 4.280711059E-03
 7.194426656E-01 -1.000000047E-03 -5.890799686E-02 5.939777493E-01 4.473388661E-03
 7.193110585E-01 -1.000000047E-03 -5.887766555E-02 5.928624868E-01 4.490460269E-03
 7.183437943E-01 -1.000000047E-03 -5.865482241E-02 5.482507944E-01 4.438063595E-03
 7.181863785E-01 -1.000000047E-03 -5.861857161E-02 5.471397638E-01 4.484265111E-03
 7.172541022E-01 -1.000000047E-03 -5.840397999E-02 5.925201774E-01 4.520961549E-03
 7.170586586E-01 -1.000000047E-03 -5.835901573E-02 5.943663716E-01 4.596001003E-03
 7.161641121E-01 -1.000000047E-03 -5.815329030E-02 5.914249420E-01 4.917991813E-03
 7.159420848E-01 -1.000000047E-03 -5.810225755E-02 5.924201608E-01 4.976537544E-03
 7.150511146E-01 -1.000000047E-03 -5.789755657E-02 6.405895948E-01 5.219799932E-03
 7.148593664E-01 -1.000000047E-03 -5.785350502E-02 6.440930963E-01 5.230406299E-03
 7.139230371E-01 -1.000000047E-03 -5.763856694E-02 6.557143927E-01 5.305472761E-03
 7.137734294E-01 -1.000000047E-03 -5.760423094E-02 6.586806774E-01 5.321091041E-03
 7.128085494E-01 -1.000000047E-03 -5.738292634E-02 6.814898252E-01 5.391309038E-03
