TITLE     = "HM F2 Grid FUN3D"
VARIABLES = "x"
"y"
"z"
"cp"
"cf_x"
ZONE T="Slice: Y=-0.001"
 STRANDID=0, SOLUTIONTIME=0
 I=818, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE )
 7.471460104E-01 -1.000000047E-03 -6.536680460E-02 4.013176560E-01 5.575394724E-03
 7.471207380E-01 -1.000000047E-03 -6.536086649E-02 4.013860822E-01 5.508856382E-03
 7.462148070E-01 -1.000000047E-03 -6.514759362E-02 4.611639977E-01 3.028308274E-03
 7.455971837E-01 -1.000000047E-03 -6.500180066E-02 5.189347863E-01 2.309040399E-03
 7.453909516E-01 -1.000000047E-03 -6.495321542E-02 5.218614340E-01 2.025867812E-03
 7.447854280E-01 -1.000000047E-03 -6.481065601E-02 5.132609010E-01 1.751096104E-03
 7.444548607E-01 -1.000000047E-03 -6.473299116E-02 4.979274869E-01 1.579684205E-03
 7.443664074E-01 -1.000000047E-03 -6.471226364E-02 4.991443455E-01 1.571600675E-03
 7.433346510E-01 -1.000000047E-03 -6.447052956E-02 4.631584883E-01 1.573153539E-03
 7.420424819E-01 -1.000000047E-03 -6.416577846E-02 4.919950962E-01 1.846426167E-03
 7.419719100E-01 -1.000000047E-03 -6.414919347E-02 4.926978350E-01 1.854283386E-03
 7.419259548E-01 -1.000000047E-03 -6.413841248E-02 4.920503199E-01 1.856380026E-03
 7.403613925E-01 -1.000000047E-03 -6.377130002E-02 5.235037804E-01 1.882604440E-03
 7.396425605E-01 -1.000000047E-03 -6.360281259E-02 5.062301159E-01 1.917730318E-03
 7.386112809E-01 -1.000000047E-03 -6.336365640E-02 4.510896206E-01 1.894758898E-03
 7.371450663E-01 -1.000000047E-03 -6.301901489E-02 4.764436185E-01 2.069222974E-03
 7.369017005E-01 -1.000000047E-03 -6.296230108E-02 4.754008949E-01 2.082352992E-03
 7.355110049E-01 -1.000000047E-03 -6.263617426E-02 5.172384977E-01 2.089746296E-03
 7.354291677E-01 -1.000000047E-03 -6.261704862E-02 5.189366341E-01 2.088526031E-03
 7.354153991E-01 -1.000000047E-03 -6.261382997E-02 5.186755061E-01 2.089209156E-03
 7.340269685E-01 -1.000000047E-03 -6.229490787E-02 4.322445393E-01 1.996755600E-03
 7.327893376E-01 -1.000000047E-03 -6.200475991E-02 4.568483233E-01 2.145043341E-03
 7.320439816E-01 -1.000000047E-03 -6.183163449E-02 4.763602316E-01 2.247722587E-03
 7.306402326E-01 -1.000000047E-03 -6.150545552E-02 4.550716877E-01 2.335653640E-03
 7.294049859E-01 -1.000000047E-03 -6.121368706E-02 5.151366591E-01 2.649367088E-03
 7.289695740E-01 -1.000000047E-03 -6.111248210E-02 5.152452588E-01 2.666282002E-03
 7.279224992E-01 -1.000000047E-03 -6.086942926E-02 5.403279662E-01 2.744702855E-03
 7.272405624E-01 -1.000000047E-03 -6.071276590E-02 5.281301141E-01 2.752184635E-03
 7.269511819E-01 -1.000000047E-03 -6.064582244E-02 5.345125198E-01 2.758370945E-03
 7.252057195E-01 -1.000000047E-03 -6.024621055E-02 4.457900226E-01 2.715579700E-03
 7.236346006E-01 -1.000000047E-03 -5.987991765E-02 4.781638086E-01 3.001911798E-03
 7.229858637E-01 -1.000000047E-03 -5.973012000E-02 4.801238477E-01 3.100883216E-03
 7.210300565E-01 -1.000000047E-03 -5.927671120E-02 4.888098538E-01 3.285002895E-03
 7.206543088E-01 -1.000000047E-03 -5.919010937E-02 5.139958858E-01 3.316213377E-03
 7.185067534E-01 -1.000000047E-03 -5.869350582E-02 5.426093936E-01 3.598251147E-03
 7.183550596E-01 -1.000000047E-03 -5.865861103E-02 5.340647697E-01 3.623497440E-03
 7.161310315E-01 -1.000000047E-03 -5.814612657E-02 5.755403042E-01 3.963659517E-03
 7.160741091E-01 -1.000000047E-03 -5.813305825E-02 5.776240230E-01 3.969857469E-03
 7.147375941E-01 -1.000000047E-03 -5.782566592E-02 5.684568882E-01 3.958353307E-03
 7.138072252E-01 -1.000000047E-03 -5.761198699E-02 5.585064292E-01 3.940928262E-03
 7.137731910E-01 -1.000000047E-03 -5.760418624E-02 5.579063892E-01 3.939815331E-03
 7.115029097E-01 -1.000000047E-03 -5.708375573E-02 5.551300049E-01 3.643654520E-03
 7.114831209E-01 -1.000000047E-03 -5.707922950E-02 5.556470752E-01 3.643121570E-03
