# Iter  CD  CDp  CDf 
71 1.115343e+00 9.402178e-01 1.751252e-01
72 1.113216e+00 9.385127e-01 1.747037e-01
73 1.110819e+00 9.365239e-01 1.742954e-01
74 1.108277e+00 9.343764e-01 1.739003e-01
75 1.105705e+00 9.321873e-01 1.735176e-01
76 1.103207e+00 9.300613e-01 1.731461e-01
77 1.100871e+00 9.280874e-01 1.727838e-01
78 1.098765e+00 9.263364e-01 1.724287e-01
79 1.096937e+00 9.248591e-01 1.720782e-01
80 1.095416e+00 9.236863e-01 1.717299e-01
81 1.094210e+00 9.228291e-01 1.713814e-01
82 1.093311e+00 9.222812e-01 1.710303e-01
83 1.092695e+00 9.220203e-01 1.706748e-01
84 1.092325e+00 9.220119e-01 1.703131e-01
85 1.092156e+00 9.222123e-01 1.699440e-01
86 1.092139e+00 9.225724e-01 1.695666e-01
87 1.092221e+00 9.230407e-01 1.691805e-01
88 1.092353e+00 9.235675e-01 1.687855e-01
89 1.092489e+00 9.241069e-01 1.683819e-01
90 1.092590e+00 9.246196e-01 1.679703e-01
91 1.092625e+00 9.250741e-01 1.675513e-01
92 1.092574e+00 9.254482e-01 1.671259e-01
93 1.092424e+00 9.257287e-01 1.666950e-01
94 1.092171e+00 9.259113e-01 1.662594e-01
95 1.091819e+00 9.259993e-01 1.658201e-01
96 1.091380e+00 9.260025e-01 1.653778e-01
97 1.090868e+00 9.259354e-01 1.649330e-01
98 1.090301e+00 9.258153e-01 1.644861e-01
99 1.089698e+00 9.256604e-01 1.640375e-01
100 1.089076e+00 9.254886e-01 1.635871e-01
101 1.088451e+00 9.253158e-01 1.631348e-01
102 1.087836e+00 9.251549e-01 1.626806e-01
103 1.087240e+00 9.250156e-01 1.622241e-01
104 1.086669e+00 9.249036e-01 1.617650e-01
105 1.086124e+00 9.248212e-01 1.613030e-01
106 1.085605e+00 9.247674e-01 1.608379e-01
107 1.085108e+00 9.247390e-01 1.603693e-01
108 1.084628e+00 9.247309e-01 1.598972e-01
109 1.084159e+00 9.247372e-01 1.594213e-01
110 1.083694e+00 9.247518e-01 1.589418e-01
111 1.083228e+00 9.247692e-01 1.584584e-01
112 1.082756e+00 9.247848e-01 1.579714e-01
113 1.082276e+00 9.247954e-01 1.574809e-01
114 1.081786e+00 9.247989e-01 1.569868e-01
115 1.081284e+00 9.247948e-01 1.564895e-01
116 1.080772e+00 9.247834e-01 1.559889e-01
117 1.080251e+00 9.247659e-01 1.554852e-01
118 1.079723e+00 9.247441e-01 1.549784e-01
119 1.079188e+00 9.247197e-01 1.544687e-01
120 1.078651e+00 9.246945e-01 1.539560e-01
121 1.078110e+00 9.246698e-01 1.534404e-01
122 1.077569e+00 9.246467e-01 1.529219e-01
123 1.077026e+00 9.246259e-01 1.524004e-01
124 1.076483e+00 9.246074e-01 1.518760e-01
125 1.075940e+00 9.245911e-01 1.513486e-01
126 1.075395e+00 9.245765e-01 1.508183e-01
127 1.074848e+00 9.245631e-01 1.502850e-01
128 1.074299e+00 9.245504e-01 1.497488e-01
129 1.073748e+00 9.245379e-01 1.492098e-01
130 1.073193e+00 9.245252e-01 1.486679e-01
131 1.072635e+00 9.245120e-01 1.481232e-01
132 1.072074e+00 9.244983e-01 1.475758e-01
133 1.071510e+00 9.244842e-01 1.470256e-01
134 1.070942e+00 9.244696e-01 1.464728e-01
135 1.070372e+00 9.244548e-01 1.459173e-01
136 1.069799e+00 9.244398e-01 1.453593e-01
137 1.069224e+00 9.244249e-01 1.447986e-01
138 1.068645e+00 9.244099e-01 1.442355e-01
139 1.068065e+00 9.243951e-01 1.436698e-01
140 1.067482e+00 9.243803e-01 1.431017e-01
141 1.066897e+00 9.243655e-01 1.425311e-01
142 1.066309e+00 9.243506e-01 1.419582e-01
143 1.065719e+00 9.243357e-01 1.413829e-01
144 1.065126e+00 9.243205e-01 1.408053e-01
145 1.064531e+00 9.243052e-01 1.402255e-01
146 1.063933e+00 9.242896e-01 1.396434e-01
147 1.063333e+00 9.242738e-01 1.390592e-01
148 1.062730e+00 9.242576e-01 1.384728e-01
149 1.062125e+00 9.242412e-01 1.378843e-01
150 1.061518e+00 9.242244e-01 1.372938e-01
151 1.060909e+00 9.242072e-01 1.367013e-01
152 1.060297e+00 9.241897e-01 1.361068e-01
153 1.059682e+00 9.241718e-01 1.355104e-01
154 1.059066e+00 9.241534e-01 1.349122e-01
155 1.058447e+00 9.241346e-01 1.343121e-01
156 1.057826e+00 9.241153e-01 1.337103e-01
157 1.057202e+00 9.240955e-01 1.331067e-01
158 1.056577e+00 9.240751e-01 1.325015e-01
159 1.055949e+00 9.240542e-01 1.318946e-01
160 1.055319e+00 9.240327e-01 1.312862e-01
161 1.054687e+00 9.240105e-01 1.306763e-01
162 1.054052e+00 9.239876e-01 1.300648e-01
163 1.053416e+00 9.239641e-01 1.294520e-01
164 1.052778e+00 9.239398e-01 1.288378e-01
165 1.052137e+00 9.239146e-01 1.282223e-01
166 1.051494e+00 9.238887e-01 1.276055e-01
167 1.050849e+00 9.238618e-01 1.269875e-01
168 1.050202e+00 9.238340e-01 1.263683e-01
169 1.049553e+00 9.238052e-01 1.257481e-01
170 1.048902e+00 9.237753e-01 1.251267e-01
171 1.048249e+00 9.237443e-01 1.245044e-01
172 1.047593e+00 9.237122e-01 1.238811e-01
173 1.046936e+00 9.236788e-01 1.232570e-01
174 1.046276e+00 9.236441e-01 1.226320e-01
175 1.045614e+00 9.236081e-01 1.220062e-01
176 1.044950e+00 9.235706e-01 1.213797e-01
177 1.044284e+00 9.235316e-01 1.207525e-01
178 1.043616e+00 9.234910e-01 1.201247e-01
179 1.042945e+00 9.234487e-01 1.194963e-01
180 1.042272e+00 9.234046e-01 1.188674e-01
181 1.041597e+00 9.233586e-01 1.182381e-01
182 1.040919e+00 9.233106e-01 1.176084e-01
183 1.040239e+00 9.232604e-01 1.169783e-01
184 1.039556e+00 9.232081e-01 1.163480e-01
185 1.038871e+00 9.231533e-01 1.157174e-01
186 1.038183e+00 9.230960e-01 1.150866e-01
187 1.037492e+00 9.230360e-01 1.144558e-01
188 1.036798e+00 9.229732e-01 1.138248e-01
189 1.036101e+00 9.229073e-01 1.131939e-01
190 1.035401e+00 9.228382e-01 1.125630e-01
191 1.034698e+00 9.227658e-01 1.119323e-01
192 1.033991e+00 9.226897e-01 1.113017e-01
193 1.033281e+00 9.226098e-01 1.106713e-01
194 1.032567e+00 9.225258e-01 1.100412e-01
195 1.031849e+00 9.224374e-01 1.094114e-01
196 1.031126e+00 9.223444e-01 1.087820e-01
197 1.030400e+00 9.222465e-01 1.081531e-01
198 1.029668e+00 9.221433e-01 1.075246e-01
199 1.028931e+00 9.220345e-01 1.068967e-01
200 1.028189e+00 9.219198e-01 1.062694e-01
201 1.027442e+00 9.217987e-01 1.056428e-01
202 1.026688e+00 9.216708e-01 1.050169e-01
203 1.025927e+00 9.215357e-01 1.043917e-01
204 1.025160e+00 9.213928e-01 1.037674e-01
205 1.024385e+00 9.212416e-01 1.031439e-01
206 1.023603e+00 9.210815e-01 1.025214e-01
207 1.022812e+00 9.209118e-01 1.018998e-01
208 1.022011e+00 9.207319e-01 1.012792e-01
209 1.021201e+00 9.205410e-01 1.006597e-01
210 1.020380e+00 9.203383e-01 1.000414e-01
211 1.019547e+00 9.201230e-01 9.942422e-02
212 1.018702e+00 9.198939e-01 9.880827e-02
213 1.017844e+00 9.196503e-01 9.819359e-02
214 1.016971e+00 9.193908e-01 9.758023e-02
215 1.016083e+00 9.191144e-01 9.696823e-02
216 1.015177e+00 9.188196e-01 9.635765e-02
217 1.014254e+00 9.185051e-01 9.574852e-02
218 1.013310e+00 9.181691e-01 9.514091e-02
219 1.012345e+00 9.178101e-01 9.453483e-02
220 1.011356e+00 9.174260e-01 9.393035e-02
221 1.010342e+00 9.170148e-01 9.332749e-02
222 1.009300e+00 9.165741e-01 9.272630e-02
223 1.008228e+00 9.161014e-01 9.212683e-02
224 1.007123e+00 9.155940e-01 9.152909e-02
225 1.005982e+00 9.150488e-01 9.093315e-02
226 1.004801e+00 9.144624e-01 9.033903e-02
227 1.003578e+00 9.138312e-01 8.974678e-02
228 1.002307e+00 9.131511e-01 8.915641e-02
229 1.000985e+00 9.124175e-01 8.856797e-02
230 9.996069e-01 9.116254e-01 8.798149e-02
231 9.981663e-01 9.107693e-01 8.739700e-02
232 9.966576e-01 9.098430e-01 8.681452e-02
233 9.950738e-01 9.088397e-01 8.623408e-02
234 9.934074e-01 9.077517e-01 8.565570e-02
235 9.916500e-01 9.065706e-01 8.507941e-02
236 9.897923e-01 9.052871e-01 8.450522e-02
237 9.878240e-01 9.038908e-01 8.393316e-02
238 9.857334e-01 9.023701e-01 8.336324e-02
239 9.835077e-01 9.007123e-01 8.279548e-02
240 9.811328e-01 8.989029e-01 8.222987e-02
241 9.785927e-01 8.969262e-01 8.166643e-02
242 9.758698e-01 8.947646e-01 8.110519e-02
243 9.729446e-01 8.923984e-01 8.054615e-02
244 9.697953e-01 8.898060e-01 7.998930e-02
245 9.663977e-01 8.869630e-01 7.943468e-02
246 9.627250e-01 8.838428e-01 7.888226e-02
247 9.587474e-01 8.804154e-01 7.833202e-02
248 9.544318e-01 8.766479e-01 7.778395e-02
249 9.497418e-01 8.725038e-01 7.723805e-02
250 9.446371e-01 8.679427e-01 7.669436e-02
251 9.390730e-01 8.629202e-01 7.615280e-02
252 9.330005e-01 8.573871e-01 7.561337e-02
253 9.263654e-01 8.512893e-01 7.507611e-02
254 9.191085e-01 8.445675e-01 7.454104e-02
255 9.111650e-01 8.371568e-01 7.400827e-02
256 9.024645e-01 8.289868e-01 7.347769e-02
257 8.929300e-01 8.199804e-01 7.294963e-02
258 8.824767e-01 8.100527e-01 7.242391e-02
259 8.710110e-01 7.991107e-01 7.190034e-02
260 8.584318e-01 7.870529e-01 7.137890e-02
261 8.446293e-01 7.737698e-01 7.085956e-02
262 8.294836e-01 7.591417e-01 7.034191e-02
263 8.128647e-01 7.430387e-01 6.982597e-02
264 7.946306e-01 7.253189e-01 6.931170e-02
265 7.746257e-01 7.058266e-01 6.879909e-02
266 7.526806e-01 6.843925e-01 6.828811e-02
267 7.286100e-01 6.608311e-01 6.777893e-02
268 7.022144e-01 6.349429e-01 6.727150e-02
269 6.732772e-01 6.065116e-01 6.676558e-02
270 6.415618e-01 5.753008e-01 6.626108e-02
271 6.068157e-01 5.410577e-01 6.575795e-02
272 5.687756e-01 5.035194e-01 6.525612e-02
273 5.271662e-01 4.624107e-01 6.475544e-02
274 4.817093e-01 4.174536e-01 6.425577e-02
275 4.321382e-01 3.683812e-01 6.375701e-02
276 3.782129e-01 3.149539e-01 6.325904e-02
277 3.197334e-01 2.569717e-01 6.276172e-02
278 2.565672e-01 1.943023e-01 6.226493e-02
279 1.886868e-01 1.269182e-01 6.176857e-02
280 1.161753e-01 5.490298e-02 6.127230e-02
281 3.926131e-02 -2.151487e-02 6.077618e-02
282 -4.157690e-02 -1.018575e-01 6.028063e-02
283 -1.256805e-01 -1.854661e-01 5.978560e-02
284 -2.121295e-01 -2.714204e-01 5.929087e-02
285 -2.998312e-01 -3.586279e-01 5.879672e-02
286 -3.875001e-01 -4.458036e-01 5.830354e-02
287 -4.736881e-01 -5.315008e-01 5.781270e-02
288 -5.568242e-01 -6.141496e-01 5.732541e-02
289 -6.352610e-01 -6.921041e-01 5.684306e-02
290 -7.074112e-01 -7.637790e-01 5.636778e-02
291 -7.717872e-01 -8.276885e-01 5.590121e-02
292 -8.271495e-01 -8.825948e-01 5.544531e-02
293 -8.725650e-01 -9.275668e-01 5.500177e-02
294 -9.074644e-01 -9.620365e-01 5.457204e-02
295 -9.317197e-01 -9.858765e-01 5.415684e-02
296 -9.456742e-01 -9.994295e-01 5.375529e-02
297 -9.500959e-01 -1.003462e+00 5.336605e-02
298 -9.461336e-01 -9.991211e-01 5.298750e-02
299 -9.352205e-01 -9.878385e-01 5.261795e-02
300 -9.189283e-01 -9.711844e-01 5.225603e-02
301 -8.988191e-01 -9.507196e-01 5.190046e-02
302 -8.763054e-01 -9.278559e-01 5.155057e-02
303 -8.524962e-01 -9.037022e-01 5.120604e-02
304 -8.281898e-01 -8.790556e-01 5.086578e-02
305 -8.038770e-01 -8.544060e-01 5.052907e-02
306 -7.797532e-01 -8.299492e-01 5.019602e-02
307 -7.557566e-01 -8.056223e-01 4.986576e-02
308 -7.316106e-01 -7.811487e-01 4.953810e-02
309 -7.069126e-01 -7.561248e-01 4.921222e-02
310 -6.811974e-01 -7.300852e-01 4.888781e-02
311 -6.539784e-01 -7.025433e-01 4.856488e-02
312 -6.247842e-01 -6.730277e-01 4.824357e-02
313 -5.931691e-01 -6.410931e-01 4.792404e-02
314 -5.587591e-01 -6.063658e-01 4.760674e-02
315 -5.212285e-01 -5.685205e-01 4.729198e-02
316 -4.803205e-01 -5.273006e-01 4.698007e-02
317 -4.358343e-01 -4.825057e-01 4.667142e-02
318 -3.876322e-01 -4.339984e-01 4.636628e-02
319 -3.356219e-01 -3.816872e-01 4.606523e-02
320 -2.797922e-01 -3.255610e-01 4.576879e-02
321 -2.201767e-01 -2.656543e-01 4.547758e-02
322 -1.568930e-01 -2.020846e-01 4.519167e-02
323 -9.017708e-02 -1.350887e-01 4.491160e-02
324 -2.035062e-02 -6.498833e-02 4.463771e-02
325 5.214846e-02 7.778548e-03 4.436991e-02
326 1.267238e-01 8.261530e-02 4.410854e-02
327 2.026008e-01 1.587470e-01 4.385387e-02
328 2.788755e-01 2.352701e-01 4.360540e-02
329 3.544501e-01 3.110875e-01 4.336251e-02
330 4.280178e-01 3.848936e-01 4.312414e-02
331 4.981277e-01 4.552387e-01 4.288905e-02
332 5.632860e-01 5.206302e-01 4.265579e-02
333 6.220054e-01 5.795829e-01 4.242255e-02
334 6.728470e-01 6.306592e-01 4.218781e-02
335 7.144870e-01 6.725373e-01 4.194975e-02
336 7.459503e-01 7.042426e-01 4.170774e-02
337 7.665259e-01 7.250658e-01 4.146016e-02
338 7.758515e-01 7.346455e-01 4.120600e-02
339 7.739416e-01 7.329969e-01 4.094465e-02
340 7.611466e-01 7.204705e-01 4.067604e-02
341 7.381793e-01 6.977791e-01 4.040018e-02
342 7.059110e-01 6.657944e-01 4.011659e-02
343 6.653960e-01 6.255703e-01 3.982572e-02
344 6.178193e-01 5.782912e-01 3.952815e-02
345 5.643377e-01 5.251133e-01 3.922440e-02
346 5.060793e-01 4.671638e-01 3.891542e-02
347 4.440925e-01 4.054902e-01 3.860234e-02
348 3.793354e-01 3.410491e-01 3.828622e-02
349 3.126869e-01 2.747196e-01 3.796726e-02
350 2.449769e-01 2.073305e-01 3.764641e-02
351 1.769978e-01 1.396740e-01 3.732373e-02
352 1.095517e-01 7.255218e-02 3.699950e-02
353 4.346721e-02 6.793236e-03 3.667397e-02
354 -2.039996e-02 -5.674699e-02 3.634703e-02
355 -8.112029e-02 -1.171388e-01 3.601856e-02
356 -1.377157e-01 -1.734042e-01 3.568852e-02
357 -1.891703e-01 -2.245274e-01 3.535707e-02
358 -2.344280e-01 -2.694527e-01 3.502469e-02
359 -2.724961e-01 -3.071883e-01 3.469224e-02
360 -3.024541e-01 -3.368148e-01 3.436072e-02
361 -3.235082e-01 -3.575401e-01 3.403185e-02
362 -3.350259e-01 -3.687336e-01 3.370766e-02
363 -3.366617e-01 -3.700520e-01 3.339026e-02
364 -3.283515e-01 -3.614334e-01 3.308187e-02
365 -3.104204e-01 -3.432049e-01 3.278447e-02
366 -2.835355e-01 -3.160353e-01 3.249984e-02
367 -2.486849e-01 -2.809140e-01 3.222918e-02
368 -2.071112e-01 -2.390845e-01 3.197337e-02
369 -1.603990e-01 -1.921320e-01 3.173301e-02
370 -1.103310e-01 -1.418393e-01 3.150829e-02
371 -5.875393e-02 -9.005273e-02 3.129880e-02
372 -7.543024e-03 -3.864693e-02 3.110390e-02
373 4.156958e-02 1.064713e-02 3.092245e-02
374 8.698749e-02 5.623393e-02 3.075356e-02
375 1.273476e-01 9.675205e-02 3.059552e-02
376 1.614976e-01 1.310508e-01 3.044677e-02
377 1.885346e-01 1.582291e-01 3.030550e-02
378 2.078233e-01 1.776533e-01 3.017005e-02
379 2.190054e-01 1.889673e-01 3.003814e-02
380 2.219744e-01 1.920666e-01 2.990780e-02
381 2.169755e-01 1.871987e-01 2.977681e-02
382 2.045601e-01 1.749170e-01 2.964311e-02
383 1.856505e-01 1.561457e-01 2.950481e-02
384 1.613587e-01 1.319993e-01 2.935943e-02
385 1.330908e-01 1.038856e-01 2.920515e-02
386 1.023035e-01 7.326269e-02 2.904076e-02
387 7.060878e-02 4.174374e-02 2.886505e-02
388 3.959142e-02 1.091445e-02 2.867697e-02
389 1.081096e-02 -1.766538e-02 2.847633e-02
390 -1.432913e-02 -4.259266e-02 2.826353e-02
391 -3.472248e-02 -6.276133e-02 2.803884e-02
392 -4.957912e-02 -7.738286e-02 2.780374e-02
393 -5.841601e-02 -8.597583e-02 2.755983e-02
394 -6.110512e-02 -8.841423e-02 2.730911e-02
395 -5.783611e-02 -8.489006e-02 2.705395e-02
396 -4.915416e-02 -7.595119e-02 2.679703e-02
397 -3.584578e-02 -6.238722e-02 2.654144e-02
398 -1.899545e-02 -4.528535e-02 2.628991e-02
399 1.323778e-04 -2.591271e-02 2.604509e-02
400 2.023350e-02 -5.575914e-03 2.580941e-02
401 3.993122e-02 1.434624e-02 2.558498e-02
402 5.794435e-02 3.257105e-02 2.537330e-02
403 7.310271e-02 4.792721e-02 2.517550e-02
404 8.441801e-02 5.942621e-02 2.499180e-02
405 9.114847e-02 6.632630e-02 2.482217e-02
406 9.294067e-02 6.827502e-02 2.466565e-02
407 8.989383e-02 6.537282e-02 2.452102e-02
408 8.229681e-02 5.791117e-02 2.438564e-02
409 7.080495e-02 4.654783e-02 2.425713e-02
410 5.634975e-02 3.221678e-02 2.413297e-02
411 4.018547e-02 1.617454e-02 2.401093e-02
412 2.361913e-02 -2.691124e-04 2.388825e-02
413 7.960851e-03 -1.580191e-02 2.376276e-02
414 -5.549993e-03 -2.918224e-02 2.363225e-02
415 -1.591322e-02 -3.940842e-02 2.349520e-02
416 -2.241746e-02 -4.576826e-02 2.335080e-02
417 -2.467065e-02 -4.786932e-02 2.319867e-02
418 -2.265263e-02 -4.569175e-02 2.303912e-02
419 -1.669781e-02 -3.957077e-02 2.287296e-02
420 -7.515599e-03 -3.021724e-02 2.270164e-02
421 3.968854e-03 -1.855766e-02 2.252651e-02
422 1.661697e-02 -5.732608e-03 2.234958e-02
423 2.923437e-02 7.061582e-03 2.217279e-02
424 4.068640e-02 1.868880e-02 2.199760e-02
425 4.997910e-02 2.815338e-02 2.182572e-02
426 5.638784e-02 3.472941e-02 2.165843e-02
427 5.947083e-02 3.797418e-02 2.149665e-02
428 5.909955e-02 3.775859e-02 2.134096e-02
429 5.551137e-02 3.431992e-02 2.119144e-02
430 4.924719e-02 2.819927e-02 2.104792e-02
431 4.109988e-02 2.019008e-02 2.090980e-02
432 3.200886e-02 1.123278e-02 2.077608e-02
433 2.297468e-02 2.328896e-03 2.064579e-02
434 1.491512e-02 -5.602553e-03 2.051767e-02
435 8.590003e-03 -1.180052e-02 2.039052e-02
436 4.470330e-03 -1.579323e-02 2.026356e-02
437 2.751796e-03 -1.738427e-02 2.013606e-02
438 3.367896e-03 -1.663959e-02 2.000749e-02
439 5.976860e-03 -1.390070e-02 1.987756e-02
440 1.003748e-02 -9.709404e-03 1.974688e-02
441 1.491165e-02 -4.703672e-03 1.961532e-02
442 1.992003e-02 4.368434e-04 1.948319e-02
443 2.444817e-02 5.097403e-03 1.935077e-02
444 2.800422e-02 8.785804e-03 1.921842e-02
445 3.027696e-02 1.119035e-02 1.908661e-02
446 3.117264e-02 1.221662e-02 1.895602e-02
447 3.075327e-02 1.192647e-02 1.882680e-02
448 2.926046e-02 1.056114e-02 1.869932e-02
449 2.704068e-02 8.466700e-03 1.857398e-02
450 2.447736e-02 6.026885e-03 1.845048e-02
451 2.194000e-02 3.611001e-03 1.832900e-02
452 1.972927e-02 1.519980e-03 1.820929e-02
453 1.805167e-02 -3.951952e-05 1.809119e-02
454 1.700568e-02 -9.689064e-04 1.797458e-02
455 1.658716e-02 -1.272040e-03 1.785920e-02
456 1.670215e-02 -1.042761e-03 1.774491e-02
457 1.720472e-02 -4.267257e-04 1.763144e-02
458 1.793071e-02 4.121780e-04 1.751853e-02
459 1.872330e-02 1.317231e-03 1.740607e-02
460 1.944893e-02 2.154850e-03 1.729408e-02
461 2.001341e-02 2.830890e-03 1.718252e-02
462 2.036289e-02 3.291269e-03 1.707162e-02
463 2.048345e-02 3.522035e-03 1.696142e-02
464 2.039317e-02 3.541174e-03 1.685200e-02
465 2.013334e-02 3.389921e-03 1.674342e-02
466 1.975218e-02 3.116413e-03 1.663577e-02
467 1.930345e-02 2.774168e-03 1.652928e-02
468 1.883885e-02 2.414924e-03 1.642393e-02
469 1.840329e-02 2.083539e-03 1.631975e-02
470 1.803344e-02 1.816484e-03 1.621695e-02
471 1.775279e-02 1.637355e-03 1.611543e-02
472 1.756919e-02 1.554277e-03 1.601491e-02
473 1.747628e-02 1.560955e-03 1.591532e-02
474 1.745675e-02 1.640341e-03 1.581641e-02
475 1.748404e-02 1.765887e-03 1.571815e-02
476 1.752681e-02 1.906246e-03 1.562056e-02
477 1.755466e-02 2.030665e-03 1.552399e-02
478 1.754371e-02 2.115199e-03 1.542851e-02
479 1.748121e-02 2.147359e-03 1.533385e-02
480 1.736650e-02 2.126310e-03 1.524019e-02
481 1.720859e-02 2.061316e-03 1.514728e-02
482 1.702490e-02 1.969754e-03 1.505515e-02
483 1.683598e-02 1.872173e-03 1.496381e-02
484 1.666107e-02 1.787455e-03 1.487361e-02
485 1.651256e-02 1.728118e-03 1.478444e-02
486 1.639465e-02 1.698670e-03 1.469598e-02
487 1.630397e-02 1.695674e-03 1.460829e-02
488 1.623181e-02 1.710397e-03 1.452142e-02
489 1.616709e-02 1.731800e-03 1.443529e-02
490 1.609992e-02 1.749520e-03 1.435040e-02
491 1.602287e-02 1.756361e-03 1.426650e-02
492 1.593291e-02 1.749606e-03 1.418331e-02
493 1.583110e-02 1.730489e-03 1.410062e-02
494 1.572178e-02 1.703331e-03 1.401844e-02
495 1.561072e-02 1.673821e-03 1.393690e-02
496 1.550302e-02 1.647032e-03 1.385599e-02
497 1.540190e-02 1.626096e-03 1.377581e-02
498 1.530807e-02 1.611782e-03 1.369628e-02
499 1.522023e-02 1.602787e-03 1.361744e-02
500 1.513585e-02 1.596561e-03 1.353929e-02
501 1.505226e-02 1.590417e-03 1.346185e-02
502 1.496754e-02 1.582340e-03 1.338520e-02
503 1.488069e-02 1.571413e-03 1.330928e-02
504 1.479191e-02 1.557842e-03 1.323407e-02
505 1.470223e-02 1.542655e-03 1.315958e-02
506 1.461299e-02 1.527182e-03 1.308581e-02
507 1.452536e-02 1.512543e-03 1.301282e-02
508 1.443988e-02 1.499310e-03 1.294057e-02
509 1.435651e-02 1.487454e-03 1.286906e-02
510 1.427486e-02 1.476542e-03 1.279832e-02
511 1.419431e-02 1.465955e-03 1.272836e-02
512 1.411433e-02 1.455156e-03 1.265918e-02
513 1.403463e-02 1.443877e-03 1.259075e-02
514 1.395524e-02 1.432129e-03 1.252311e-02
515 1.387640e-02 1.420156e-03 1.245624e-02
516 1.379843e-02 1.408263e-03 1.239017e-02
517 1.372157e-02 1.396691e-03 1.232488e-02
518 1.364592e-02 1.385561e-03 1.226036e-02
519 1.357151e-02 1.374879e-03 1.219663e-02
520 1.349820e-02 1.364528e-03 1.213367e-02
521 1.342588e-02 1.354376e-03 1.207150e-02
522 1.335445e-02 1.344329e-03 1.201012e-02
523 1.328385e-02 1.334337e-03 1.194951e-02
524 1.321409e-02 1.324403e-03 1.188969e-02
525 1.314520e-02 1.314563e-03 1.183064e-02
526 1.307722e-02 1.304848e-03 1.177237e-02
527 1.301017e-02 1.295285e-03 1.171489e-02
528 1.294403e-02 1.285866e-03 1.165817e-02
529 1.287877e-02 1.276560e-03 1.160221e-02
530 1.281434e-02 1.267333e-03 1.154701e-02
