# Iter  CD  CDp  CDf 
138 9.442699e-01 9.023841e-01 4.188577e-02
139 9.437970e-01 9.019603e-01 4.183665e-02
140 9.432838e-01 9.014969e-01 4.178690e-02
141 9.427276e-01 9.009911e-01 4.173651e-02
142 9.421263e-01 9.004407e-01 4.168550e-02
143 9.414781e-01 8.998443e-01 4.163386e-02
144 9.407817e-01 8.992001e-01 4.158159e-02
145 9.400350e-01 8.985063e-01 4.152867e-02
146 9.392349e-01 8.977598e-01 4.147509e-02
147 9.383772e-01 8.969564e-01 4.142084e-02
148 9.374558e-01 8.960899e-01 4.136588e-02
149 9.364628e-01 8.951526e-01 4.131021e-02
150 9.353889e-01 8.941351e-01 4.125379e-02
151 9.342226e-01 8.930260e-01 4.119660e-02
152 9.329515e-01 8.918129e-01 4.113865e-02
153 9.315639e-01 8.904840e-01 4.107991e-02
154 9.300461e-01 8.890258e-01 4.102033e-02
155 9.283826e-01 8.874227e-01 4.095990e-02
156 9.265569e-01 8.856583e-01 4.089860e-02
157 9.245528e-01 8.837163e-01 4.083644e-02
158 9.223544e-01 8.815810e-01 4.077342e-02
159 9.199450e-01 8.792354e-01 4.070955e-02
160 9.173093e-01 8.766645e-01 4.064480e-02
161 9.144351e-01 8.738560e-01 4.057911e-02
162 9.112927e-01 8.707801e-01 4.051256e-02
163 9.078540e-01 8.674090e-01 4.044505e-02
164 9.040886e-01 8.637121e-01 4.037648e-02
165 8.999610e-01 8.596542e-01 4.030681e-02
166 8.954336e-01 8.551975e-01 4.023602e-02
167 8.904654e-01 8.503013e-01 4.016410e-02
168 8.850148e-01 8.449237e-01 4.009109e-02
169 8.790387e-01 8.390217e-01 4.001699e-02
170 8.724916e-01 8.325498e-01 3.994177e-02
171 8.653231e-01 8.254576e-01 3.986550e-02
172 8.574859e-01 8.176978e-01 3.978812e-02
173 8.489294e-01 8.092200e-01 3.970941e-02
174 8.395946e-01 7.999652e-01 3.962939e-02
175 8.294230e-01 7.898749e-01 3.954808e-02
176 8.183627e-01 7.788971e-01 3.946560e-02
177 8.063671e-01 7.669851e-01 3.938203e-02
178 7.933954e-01 7.540979e-01 3.929747e-02
179 7.794006e-01 7.401887e-01 3.921189e-02
180 7.643344e-01 7.252091e-01 3.912526e-02
181 7.481534e-01 7.091159e-01 3.903752e-02
182 7.307918e-01 6.918432e-01 3.894857e-02
183 7.121892e-01 6.733307e-01 3.885847e-02
184 6.922777e-01 6.535105e-01 3.876722e-02
185 6.710044e-01 6.323295e-01 3.867492e-02
186 6.483715e-01 6.097898e-01 3.858165e-02
187 6.242117e-01 5.857243e-01 3.848741e-02
188 5.984331e-01 5.600412e-01 3.839195e-02
189 5.709474e-01 5.326520e-01 3.829540e-02
190 5.416738e-01 5.034760e-01 3.819784e-02
191 5.105443e-01 4.724449e-01 3.809950e-02
192 4.774451e-01 4.394451e-01 3.799998e-02
193 4.422702e-01 4.043712e-01 3.789905e-02
194 4.048884e-01 3.670917e-01 3.779673e-02
195 3.651237e-01 3.274315e-01 3.769226e-02
196 3.228596e-01 2.852742e-01 3.758537e-02
197 2.778213e-01 2.403453e-01 3.747596e-02
198 2.298155e-01 1.924519e-01 3.736360e-02
199 1.786987e-01 1.414505e-01 3.724820e-02
200 1.243712e-01 8.724141e-02 3.712976e-02
201 6.680376e-02 2.979590e-02 3.700786e-02
202 6.028699e-03 -3.085351e-02 3.688221e-02
203 -5.777070e-02 -9.452355e-02 3.675285e-02
204 -1.242008e-01 -1.608206e-01 3.661983e-02
205 -1.928845e-01 -2.293681e-01 3.648359e-02
206 -2.631347e-01 -2.994797e-01 3.634504e-02
207 -3.339879e-01 -3.701929e-01 3.620498e-02
208 -4.042677e-01 -4.403321e-01 3.606445e-02
209 -4.727482e-01 -5.086726e-01 3.592439e-02
210 -5.381350e-01 -5.739199e-01 3.578486e-02
211 -5.991570e-01 -6.348038e-01 3.564674e-02
212 -6.544224e-01 -6.899340e-01 3.551153e-02
213 -7.029514e-01 -7.383317e-01 3.538031e-02
214 -7.437240e-01 -7.789777e-01 3.525369e-02
215 -7.762555e-01 -8.113870e-01 3.513155e-02
216 -8.003811e-01 -8.353949e-01 3.501378e-02
217 -8.161639e-01 -8.510648e-01 3.490093e-02
218 -8.239166e-01 -8.587097e-01 3.479317e-02
219 -8.242868e-01 -8.589772e-01 3.469048e-02
220 -8.179757e-01 -8.525683e-01 3.459257e-02
221 -8.058615e-01 -8.403608e-01 3.449928e-02
222 -7.887334e-01 -8.231429e-01 3.440946e-02
223 -7.674491e-01 -8.017711e-01 3.432201e-02
224 -7.428667e-01 -7.771029e-01 3.423621e-02
225 -7.158044e-01 -7.499556e-01 3.415121e-02
226 -6.869287e-01 -7.209951e-01 3.406641e-02
227 -6.567385e-01 -6.907193e-01 3.398081e-02
228 -6.256451e-01 -6.595387e-01 3.389364e-02
229 -5.939564e-01 -6.277609e-01 3.380455e-02
230 -5.619004e-01 -5.956140e-01 3.371362e-02
231 -5.294772e-01 -5.630985e-01 3.362130e-02
232 -4.966242e-01 -5.301517e-01 3.352744e-02
233 -4.631956e-01 -4.966279e-01 3.343225e-02
234 -4.290614e-01 -4.623980e-01 3.333655e-02
235 -3.940154e-01 -4.272553e-01 3.323984e-02
236 -3.579958e-01 -3.911380e-01 3.314216e-02
237 -3.210752e-01 -3.541188e-01 3.304357e-02
238 -2.832493e-01 -3.161938e-01 3.294450e-02
239 -2.445704e-01 -2.774158e-01 3.284535e-02
240 -2.051014e-01 -2.378478e-01 3.274643e-02
241 -1.649128e-01 -1.975608e-01 3.264799e-02
242 -1.241897e-01 -1.567402e-01 3.255058e-02
243 -8.293535e-02 -1.153897e-01 3.245430e-02
244 -4.118495e-02 -7.354472e-02 3.235977e-02
245 8.989837e-04 -3.136765e-02 3.226664e-02
246 4.312643e-02 1.095117e-02 3.217527e-02
247 8.532201e-02 5.323579e-02 3.208622e-02
248 1.273617e-01 9.536169e-02 3.199997e-02
249 1.689469e-01 1.370303e-01 3.191658e-02
250 2.097898e-01 1.779532e-01 3.183661e-02
251 2.495293e-01 2.177696e-01 3.175970e-02
252 2.876846e-01 2.559995e-01 3.168512e-02
253 3.235547e-01 2.919430e-01 3.161170e-02
254 3.563301e-01 3.247913e-01 3.153882e-02
255 3.853102e-01 3.538441e-01 3.146609e-02
256 4.098932e-01 3.785007e-01 3.139255e-02
257 4.294104e-01 3.980931e-01 3.131726e-02
258 4.432629e-01 4.120233e-01 3.123952e-02
259 4.513181e-01 4.201598e-01 3.115835e-02
260 4.535003e-01 4.224272e-01 3.107311e-02
261 4.499622e-01 4.189791e-01 3.098308e-02
262 4.409384e-01 4.100519e-01 3.088653e-02
263 4.269097e-01 3.961265e-01 3.078321e-02
264 4.084951e-01 3.778223e-01 3.067286e-02
265 3.864477e-01 3.558924e-01 3.055533e-02
266 3.615423e-01 3.311119e-01 3.043039e-02
267 3.345204e-01 3.042220e-01 3.029843e-02
268 3.061511e-01 2.759916e-01 3.015946e-02
269 2.770839e-01 2.470693e-01 3.001455e-02
270 2.479199e-01 2.180553e-01 2.986458e-02
271 2.191618e-01 1.894523e-01 2.970948e-02
272 1.911872e-01 1.616368e-01 2.955038e-02
273 1.642310e-01 1.348434e-01 2.938757e-02
274 1.385013e-01 1.092800e-01 2.922131e-02
275 1.141372e-01 8.508524e-02 2.905195e-02
276 9.111444e-02 6.223509e-02 2.887935e-02
277 6.925575e-02 4.055265e-02 2.870310e-02
278 4.822653e-02 1.970369e-02 2.852284e-02
279 2.789995e-02 -4.387991e-04 2.833875e-02
280 8.185134e-03 -1.996629e-02 2.815142e-02
281 -1.083311e-02 -3.879400e-02 2.796090e-02
282 -2.895075e-02 -5.671870e-02 2.776795e-02
283 -4.587211e-02 -7.344563e-02 2.757353e-02
284 -6.125218e-02 -8.863096e-02 2.737878e-02
285 -7.466869e-02 -1.018537e-01 2.718498e-02
286 -8.582327e-02 -1.128166e-01 2.699334e-02
287 -9.455426e-02 -1.213601e-01 2.680588e-02
288 -1.006569e-01 -1.272807e-01 2.662379e-02
289 -1.038475e-01 -1.302963e-01 2.644879e-02
290 -1.040692e-01 -1.303515e-01 2.628228e-02
291 -1.013088e-01 -1.274343e-01 2.612552e-02
292 -9.569780e-02 -1.216767e-01 2.597890e-02
293 -8.758427e-02 -1.134271e-01 2.584284e-02
294 -7.731082e-02 -1.030278e-01 2.571702e-02
295 -6.531367e-02 -9.091548e-02 2.560181e-02
296 -5.208053e-02 -7.757697e-02 2.549643e-02
297 -3.800223e-02 -6.340165e-02 2.539942e-02
298 -2.352845e-02 -4.883803e-02 2.530959e-02
299 -9.006567e-03 -3.423241e-02 2.522584e-02
300 5.191839e-03 -1.995503e-02 2.514687e-02
301 1.864917e-02 -6.421823e-03 2.507099e-02
302 3.095720e-02 5.960572e-03 2.499663e-02
303 4.174528e-02 1.682311e-02 2.492217e-02
304 5.078551e-02 2.593898e-02 2.484653e-02
305 5.806380e-02 3.329559e-02 2.476821e-02
306 6.349995e-02 3.881441e-02 2.468554e-02
307 6.718975e-02 4.259244e-02 2.459732e-02
308 6.916383e-02 4.466160e-02 2.450223e-02
309 6.954719e-02 4.514807e-02 2.439912e-02
310 6.853566e-02 4.424812e-02 2.428755e-02
311 6.630218e-02 4.213577e-02 2.416642e-02
312 6.334975e-02 3.931420e-02 2.403555e-02
313 6.012607e-02 3.623087e-02 2.389520e-02
314 5.704220e-02 3.329495e-02 2.374725e-02
315 5.431774e-02 3.072699e-02 2.359076e-02
316 5.208852e-02 2.866219e-02 2.342633e-02
317 5.041776e-02 2.716238e-02 2.325538e-02
318 4.934815e-02 2.626848e-02 2.307967e-02
319 4.889252e-02 2.599164e-02 2.290088e-02
320 4.894491e-02 2.622373e-02 2.272118e-02
321 4.942138e-02 2.687882e-02 2.254256e-02
322 5.011191e-02 2.774508e-02 2.236683e-02
323 5.075798e-02 2.856218e-02 2.219580e-02
324 5.102311e-02 2.899217e-02 2.203094e-02
325 5.055763e-02 2.868410e-02 2.187353e-02
326 4.905211e-02 2.732744e-02 2.172467e-02
327 4.628481e-02 2.469965e-02 2.158516e-02
328 4.212260e-02 2.066762e-02 2.145498e-02
329 3.660059e-02 1.526572e-02 2.133487e-02
330 2.983370e-02 8.610638e-03 2.122306e-02
331 2.208938e-02 9.710244e-04 2.111835e-02
332 1.377293e-02 -7.246292e-03 2.101923e-02
333 5.403898e-03 -1.552024e-02 2.092414e-02
334 -2.446620e-03 -2.327787e-02 2.083125e-02
335 -9.256518e-03 -2.999504e-02 2.073853e-02
336 -1.436208e-02 -3.500637e-02 2.064429e-02
337 -1.728556e-02 -3.783255e-02 2.054699e-02
338 -1.764625e-02 -3.809160e-02 2.044534e-02
339 -1.531555e-02 -3.565399e-02 2.033844e-02
340 -1.029921e-02 -3.052502e-02 2.022581e-02
341 -2.796987e-03 -2.290437e-02 2.010739e-02
342 6.702120e-03 -1.328184e-02 1.998396e-02
343 1.753356e-02 -2.322394e-03 1.985595e-02
344 2.889573e-02 9.171894e-03 1.972384e-02
345 3.988148e-02 2.029265e-02 1.958884e-02
346 4.963018e-02 3.017822e-02 1.945196e-02
347 5.734898e-02 3.803445e-02 1.931453e-02
348 6.237723e-02 4.319939e-02 1.917784e-02
349 6.427277e-02 4.522969e-02 1.904308e-02
350 6.294256e-02 4.403116e-02 1.891141e-02
351 5.852200e-02 3.973841e-02 1.878359e-02
352 5.141942e-02 3.275951e-02 1.865991e-02
353 4.230517e-02 2.376449e-02 1.854068e-02
354 3.205984e-02 1.363382e-02 1.842602e-02
355 2.167516e-02 3.359499e-03 1.831566e-02
356 1.209785e-02 -6.111095e-03 1.820895e-02
357 4.168253e-03 -1.393678e-02 1.810503e-02
358 -1.453526e-03 -1.945665e-02 1.800313e-02
359 -4.361427e-03 -2.226396e-02 1.790254e-02
360 -4.469476e-03 -2.227201e-02 1.780253e-02
361 -1.963500e-03 -1.966575e-02 1.770225e-02
362 2.707803e-03 -1.489334e-02 1.760114e-02
363 8.891707e-03 -8.607004e-03 1.749871e-02
364 1.578317e-02 -1.612004e-03 1.739518e-02
365 2.256513e-02 5.274634e-03 1.729050e-02
366 2.852866e-02 1.134431e-02 1.718434e-02
367 3.309794e-02 1.602089e-02 1.707704e-02
368 3.590143e-02 1.893219e-02 1.696924e-02
369 3.679411e-02 1.993262e-02 1.686150e-02
370 3.586451e-02 1.911025e-02 1.675427e-02
371 3.341234e-02 1.676422e-02 1.664812e-02
372 2.988802e-02 1.334441e-02 1.654362e-02
373 2.581272e-02 9.371631e-03 1.644109e-02
374 2.172308e-02 5.382033e-03 1.634104e-02
375 1.809487e-02 1.851463e-03 1.624340e-02
376 1.529087e-02 -8.570553e-04 1.614793e-02
377 1.352485e-02 -2.529836e-03 1.605468e-02
378 1.285218e-02 -3.110908e-03 1.596309e-02
379 1.318650e-02 -2.686186e-03 1.587269e-02
380 1.433298e-02 -1.450052e-03 1.578303e-02
381 1.601873e-02 3.250131e-04 1.569371e-02
382 1.794222e-02 2.337634e-03 1.560458e-02
383 1.980769e-02 4.292303e-03 1.551539e-02
384 2.136593e-02 5.939834e-03 1.542610e-02
385 2.244312e-02 7.105840e-03 1.533728e-02
386 2.294978e-02 7.701216e-03 1.524857e-02
387 2.288316e-02 7.722891e-03 1.516027e-02
388 2.232175e-02 7.249047e-03 1.507270e-02
389 2.140549e-02 6.419252e-03 1.498624e-02
390 2.030127e-02 5.400303e-03 1.490097e-02
391 1.918263e-02 4.365618e-03 1.481701e-02
392 1.820525e-02 3.470712e-03 1.473454e-02
393 1.748539e-02 2.831545e-03 1.465385e-02
394 1.708098e-02 2.506787e-03 1.457419e-02
395 1.699440e-02 2.499010e-03 1.449539e-02
396 1.717453e-02 2.757254e-03 1.441728e-02
397 1.753246e-02 3.192662e-03 1.433980e-02
398 1.796300e-02 3.700028e-03 1.426298e-02
399 1.836266e-02 4.175982e-03 1.418668e-02
400 1.864833e-02 4.537012e-03 1.411132e-02
401 1.877023e-02 4.733776e-03 1.403645e-02
402 1.871712e-02 4.754936e-03 1.396218e-02
403 1.851400e-02 4.625364e-03 1.388864e-02
404 1.821086e-02 4.394876e-03 1.381598e-02
405 1.786822e-02 4.124064e-03 1.374416e-02
406 1.754486e-02 3.871687e-03 1.367318e-02
407 1.728722e-02 3.684127e-03 1.360309e-02
408 1.711805e-02 3.583787e-03 1.353426e-02
409 1.704050e-02 3.574263e-03 1.346624e-02
410 1.703032e-02 3.631370e-03 1.339895e-02
411 1.706313e-02 3.730780e-03 1.333235e-02
412 1.710021e-02 3.833574e-03 1.326664e-02
413 1.711716e-02 3.915134e-03 1.320203e-02
414 1.709496e-02 3.956968e-03 1.313799e-02
415 1.702633e-02 3.951719e-03 1.307461e-02
416 1.692632e-02 3.914381e-03 1.301193e-02
417 1.680408e-02 3.854143e-03 1.294994e-02
418 1.668081e-02 3.792247e-03 1.288856e-02
419 1.656669e-02 3.738891e-03 1.282780e-02
420 1.647174e-02 3.704079e-03 1.276766e-02
421 1.639649e-02 3.688370e-03 1.270812e-02
422 1.633754e-02 3.688369e-03 1.264917e-02
423 1.628657e-02 3.695691e-03 1.259088e-02
424 1.624234e-02 3.709042e-03 1.253330e-02
425 1.618799e-02 3.711613e-03 1.247638e-02
426 1.612760e-02 3.707538e-03 1.242007e-02
427 1.605654e-02 3.692224e-03 1.236431e-02
428 1.598245e-02 3.673304e-03 1.230915e-02
429 1.590851e-02 3.652369e-03 1.225614e-02
430 1.583610e-02 3.632448e-03 1.220365e-02
431 1.577121e-02 3.619541e-03 1.215167e-02
432 1.570660e-02 3.606396e-03 1.210021e-02
433 1.564603e-02 3.596787e-03 1.204925e-02
434 1.558835e-02 3.589543e-03 1.199881e-02
435 1.553507e-02 3.586170e-03 1.194890e-02
436 1.547353e-02 3.574053e-03 1.189948e-02
437 1.541526e-02 3.564696e-03 1.185056e-02
438 1.535339e-02 3.551235e-03 1.180215e-02
439 1.529773e-02 3.543476e-03 1.175425e-02
440 1.523842e-02 3.531569e-03 1.170685e-02
441 1.518326e-02 3.523290e-03 1.165997e-02
442 1.512778e-02 3.514203e-03 1.161358e-02
443 1.507563e-02 3.507933e-03 1.156770e-02
444 1.502558e-02 3.503267e-03 1.152231e-02
445 1.496663e-02 3.489211e-03 1.147742e-02
446 1.491418e-02 3.481164e-03 1.143302e-02
447 1.486536e-02 3.476251e-03 1.138911e-02
448 1.481954e-02 3.473831e-03 1.134571e-02
449 1.477024e-02 3.467422e-03 1.130281e-02
450 1.472007e-02 3.459684e-03 1.126038e-02
451 1.466612e-02 3.447706e-03 1.121841e-02
452 1.461213e-02 3.435225e-03 1.117691e-02
453 1.456178e-02 3.425926e-03 1.113585e-02
454 1.451325e-02 3.417999e-03 1.109525e-02
455 1.446630e-02 3.411217e-03 1.105508e-02
456 1.442598e-02 3.410635e-03 1.101534e-02
457 1.438827e-02 3.412260e-03 1.097601e-02
458 1.434623e-02 3.409131e-03 1.093710e-02
459 1.431089e-02 3.412274e-03 1.089861e-02
460 1.426128e-02 3.400773e-03 1.086050e-02
461 1.421267e-02 3.389885e-03 1.082279e-02
462 1.416859e-02 3.383112e-03 1.078547e-02
463 1.413083e-02 3.382290e-03 1.074854e-02
464 1.408406e-02 3.372073e-03 1.071199e-02
465 1.403701e-02 3.361221e-03 1.067578e-02
466 1.399123e-02 3.351280e-03 1.063994e-02
467 1.394524e-02 3.340799e-03 1.060444e-02
468 1.391124e-02 3.341972e-03 1.056927e-02
469 1.387269e-02 3.338280e-03 1.053441e-02
470 1.384475e-02 3.343878e-03 1.050088e-02
471 1.380152e-02 3.332977e-03 1.046854e-02
472 1.375128e-02 3.314848e-03 1.043643e-02
473 1.371199e-02 3.307473e-03 1.040452e-02
474 1.368066e-02 3.307854e-03 1.037280e-02
475 1.364636e-02 3.305058e-03 1.034130e-02
476 1.360730e-02 3.297327e-03 1.030997e-02
477 1.357217e-02 3.292377e-03 1.027980e-02
478 1.353327e-02 3.283538e-03 1.024973e-02
479 1.350355e-02 3.283739e-03 1.021981e-02
480 1.346368e-02 3.273620e-03 1.019006e-02
481 1.342996e-02 3.269516e-03 1.016044e-02
482 1.339111e-02 3.260165e-03 1.013094e-02
483 1.335502e-02 3.253414e-03 1.010160e-02
484 1.332341e-02 3.251059e-03 1.007235e-02
485 1.329374e-02 3.250573e-03 1.004316e-02
486 1.325393e-02 3.239868e-03 1.001407e-02
487 1.321651e-02 3.231462e-03 9.985045e-03
488 1.318431e-02 3.228181e-03 9.956131e-03
489 1.315241e-02 3.225161e-03 9.927246e-03
490 1.311219e-02 3.213780e-03 9.898406e-03
491 1.307627e-02 3.206643e-03 9.869629e-03
492 1.304853e-02 3.207631e-03 9.840904e-03
493 1.301550e-02 3.202466e-03 9.813037e-03
494 1.297641e-02 3.191231e-03 9.785180e-03
495 1.294736e-02 3.190057e-03 9.757304e-03
496 1.292078e-02 3.191327e-03 9.729456e-03
497 1.289030e-02 3.188720e-03 9.701584e-03
498 1.285227e-02 3.178579e-03 9.673689e-03
499 1.282358e-02 3.177792e-03 9.645784e-03
500 1.279095e-02 3.173096e-03 9.617858e-03
501 1.275332e-02 3.163402e-03 9.589914e-03
502 1.272404e-02 3.162089e-03 9.561956e-03
503 1.269516e-02 3.160371e-03 9.534786e-03
504 1.267116e-02 3.163613e-03 9.507550e-03
505 1.264055e-02 3.160272e-03 9.480282e-03
506 1.260895e-02 3.155966e-03 9.452986e-03
507 1.257280e-02 3.147123e-03 9.425674e-03
508 1.254387e-02 3.145522e-03 9.398344e-03
509 1.251959e-02 3.147790e-03 9.371800e-03
510 1.249213e-02 3.146895e-03 9.345232e-03
511 1.245941e-02 3.140779e-03 9.318632e-03
512 1.242130e-02 3.129290e-03 9.292007e-03
513 1.238965e-02 3.124275e-03 9.265375e-03
514 1.235408e-02 3.115328e-03 9.238747e-03
515 1.233867e-02 3.126535e-03 9.212140e-03
516 1.230711e-02 3.121549e-03 9.185563e-03
517 1.228090e-02 3.121845e-03 9.159056e-03
518 1.224876e-02 3.116142e-03 9.132617e-03
519 1.223216e-02 3.125894e-03 9.106265e-03
520 1.220285e-02 3.122091e-03 9.080758e-03
521 1.217610e-02 3.120768e-03 9.055330e-03
522 1.213840e-02 3.108384e-03 9.030020e-03
523 1.210813e-02 3.103266e-03 9.004864e-03
524 1.207927e-02 3.099394e-03 8.979878e-03
525 1.205025e-02 3.095158e-03 8.955096e-03
526 1.201722e-02 3.086704e-03 8.930516e-03
527 1.198809e-02 3.081928e-03 8.906167e-03
528 1.196110e-02 3.079040e-03 8.882060e-03
529 1.192859e-02 3.070380e-03 8.858208e-03
530 1.190479e-02 3.070157e-03 8.834631e-03
