# Iter  CD  CDp  CDf 
234 2.240557e-01 2.057702e-01 1.828547e-02
235 2.276351e-01 2.093668e-01 1.826821e-02
236 2.306824e-01 2.124317e-01 1.825075e-02
237 2.332083e-01 2.149763e-01 1.823204e-02
238 2.349597e-01 2.167485e-01 1.821118e-02
239 2.356657e-01 2.174781e-01 1.818766e-02
240 2.348968e-01 2.167366e-01 1.816024e-02
241 2.321622e-01 2.140333e-01 1.812893e-02
242 2.270493e-01 2.089555e-01 1.809383e-02
243 2.192522e-01 2.011969e-01 1.805531e-02
244 2.086104e-01 1.905970e-01 1.801334e-02
245 1.952538e-01 1.772848e-01 1.796895e-02
246 1.792158e-01 1.612942e-01 1.792166e-02
247 1.606815e-01 1.428094e-01 1.787211e-02
248 1.398670e-01 1.220462e-01 1.782080e-02
249 1.173814e-01 9.961276e-02 1.776860e-02
250 9.413947e-02 7.642300e-02 1.771647e-02
251 7.130632e-02 5.364138e-02 1.766494e-02
252 4.994765e-02 3.233330e-02 1.761435e-02
253 3.091658e-02 1.335175e-02 1.756483e-02
254 1.481913e-02 -2.696644e-03 1.751577e-02
255 1.900447e-03 -1.556602e-02 1.746647e-02
256 -7.823024e-03 -2.523930e-02 1.741628e-02
257 -1.473262e-02 -3.209735e-02 1.736473e-02
258 -1.920734e-02 -3.651910e-02 1.731176e-02
259 -2.168265e-02 -3.893987e-02 1.725722e-02
260 -2.281132e-02 -4.001262e-02 1.720130e-02
261 -2.320646e-02 -4.035090e-02 1.714444e-02
262 -2.337905e-02 -4.046615e-02 1.708710e-02
263 -2.367827e-02 -4.070851e-02 1.703024e-02
264 -2.419048e-02 -4.116548e-02 1.697499e-02
265 -2.472936e-02 -4.165173e-02 1.692236e-02
266 -2.493672e-02 -4.180980e-02 1.687308e-02
267 -2.442999e-02 -4.125775e-02 1.682776e-02
268 -2.281434e-02 -3.960074e-02 1.678639e-02
269 -1.984697e-02 -3.659579e-02 1.674882e-02
270 -1.546542e-02 -3.217965e-02 1.671423e-02
271 -9.803227e-03 -2.648517e-02 1.668194e-02
272 -3.236539e-03 -1.988763e-02 1.665109e-02
273 3.685307e-03 -1.293598e-02 1.662128e-02
274 1.052240e-02 -6.069807e-03 1.659221e-02
275 1.685386e-02 2.904534e-04 1.656340e-02
276 2.239025e-02 5.855475e-03 1.653477e-02
277 2.704510e-02 1.053958e-02 1.650553e-02
278 3.083041e-02 1.435493e-02 1.647548e-02
279 3.377722e-02 1.733306e-02 1.644416e-02
280 3.603791e-02 1.962661e-02 1.641130e-02
281 3.776902e-02 2.139237e-02 1.637665e-02
282 3.918951e-02 2.284943e-02 1.634009e-02
283 4.053453e-02 2.423319e-02 1.630134e-02
284 4.189085e-02 2.563080e-02 1.626005e-02
285 4.332730e-02 2.711145e-02 1.621585e-02
286 4.480523e-02 2.863681e-02 1.616842e-02
287 4.627050e-02 3.015291e-02 1.611759e-02
288 4.770352e-02 3.163979e-02 1.606373e-02
289 4.913548e-02 3.312930e-02 1.600619e-02
290 5.058591e-02 3.464080e-02 1.594512e-02
291 5.206047e-02 3.617904e-02 1.588143e-02
292 5.360310e-02 3.778771e-02 1.581539e-02
293 5.524060e-02 3.949304e-02 1.574757e-02
294 5.697183e-02 4.129322e-02 1.567861e-02
295 5.874586e-02 4.313651e-02 1.560935e-02
296 6.040033e-02 4.486010e-02 1.554022e-02
297 6.167943e-02 4.620778e-02 1.547165e-02
298 6.224287e-02 4.683881e-02 1.540406e-02
299 6.181588e-02 4.647806e-02 1.533782e-02
300 6.018437e-02 4.491092e-02 1.527345e-02
301 5.721331e-02 4.200218e-02 1.521113e-02
302 5.288229e-02 3.773118e-02 1.515111e-02
303 4.729262e-02 3.219913e-02 1.509349e-02
304 4.066903e-02 2.563069e-02 1.503834e-02
305 3.326409e-02 1.827921e-02 1.498488e-02
306 2.543657e-02 1.050414e-02 1.493243e-02
307 1.762430e-02 2.743133e-03 1.488117e-02
308 1.035495e-02 -4.475892e-03 1.483084e-02
309 4.234806e-03 -1.054606e-02 1.478087e-02
310 -2.733776e-04 -1.500396e-02 1.473059e-02
311 -2.773246e-03 -1.745268e-02 1.467944e-02
312 -3.031540e-03 -1.765857e-02 1.462703e-02
313 -9.640564e-04 -1.553721e-02 1.457316e-02
314 3.350178e-03 -1.116731e-02 1.451748e-02
315 9.626211e-03 -4.833607e-03 1.445982e-02
316 1.741276e-02 3.012737e-03 1.440002e-02
317 2.613975e-02 1.180165e-02 1.433811e-02
318 3.517290e-02 2.089923e-02 1.427367e-02
319 4.382102e-02 2.961367e-02 1.420736e-02
320 5.139031e-02 3.725110e-02 1.413921e-02
321 5.727409e-02 4.320421e-02 1.406987e-02
322 6.102472e-02 4.702507e-02 1.399965e-02
323 6.243387e-02 4.850470e-02 1.392917e-02
324 6.146449e-02 4.760573e-02 1.385877e-02
325 5.827984e-02 4.449088e-02 1.378896e-02
326 5.322880e-02 3.950888e-02 1.371992e-02
327 4.681389e-02 3.316183e-02 1.365206e-02
328 3.962988e-02 2.604434e-02 1.358554e-02
329 3.233498e-02 1.881474e-02 1.352024e-02
330 2.556626e-02 1.210993e-02 1.345633e-02
331 1.988274e-02 6.489216e-03 1.339353e-02
332 1.571431e-02 2.382771e-03 1.333153e-02
333 1.332391e-02 5.383941e-05 1.327007e-02
334 1.280894e-02 -3.998793e-04 1.320882e-02
335 1.406628e-02 9.185036e-04 1.314778e-02
336 1.684053e-02 3.754156e-03 1.308638e-02
337 2.073344e-02 7.709023e-03 1.302442e-02
338 2.526362e-02 1.230222e-02 1.296141e-02
339 2.991119e-02 1.701381e-02 1.289738e-02
340 3.419934e-02 2.136717e-02 1.283218e-02
341 3.771410e-02 2.494810e-02 1.276601e-02
342 4.015937e-02 2.746048e-02 1.269889e-02
343 4.138899e-02 2.875773e-02 1.263127e-02
344 4.137416e-02 2.881091e-02 1.256325e-02
345 4.024648e-02 2.775128e-02 1.249520e-02
346 3.824205e-02 2.581464e-02 1.242741e-02
347 3.566984e-02 2.330957e-02 1.236027e-02
348 3.286730e-02 2.057335e-02 1.229395e-02
349 3.018018e-02 1.795165e-02 1.222853e-02
350 2.789450e-02 1.573062e-02 1.216388e-02
351 2.622677e-02 1.412674e-02 1.210003e-02
352 2.528689e-02 1.325021e-02 1.203668e-02
353 2.510885e-02 1.313518e-02 1.197367e-02
354 2.559922e-02 1.368801e-02 1.191121e-02
355 2.662139e-02 1.477238e-02 1.184902e-02
356 2.796607e-02 1.617953e-02 1.178654e-02
357 2.941641e-02 1.769271e-02 1.172370e-02
358 3.075152e-02 1.909104e-02 1.166048e-02
359 3.180927e-02 2.021214e-02 1.159713e-02
360 3.246122e-02 2.092766e-02 1.153356e-02
361 3.266014e-02 2.119020e-02 1.146994e-02
362 3.243168e-02 2.102518e-02 1.140650e-02
363 3.186326e-02 2.051993e-02 1.134333e-02
364 3.108837e-02 1.980780e-02 1.128057e-02
365 3.022531e-02 1.900695e-02 1.121836e-02
366 2.941838e-02 1.826158e-02 1.115680e-02
367 2.877850e-02 1.768279e-02 1.109571e-02
368 2.837922e-02 1.734410e-02 1.103512e-02
369 2.823393e-02 1.725886e-02 1.097506e-02
370 2.832794e-02 1.741268e-02 1.091526e-02
371 2.858631e-02 1.773049e-02 1.085581e-02
372 2.894368e-02 1.814715e-02 1.079653e-02
373 2.929680e-02 1.855941e-02 1.073739e-02
374 2.958967e-02 1.891103e-02 1.067865e-02
375 2.975183e-02 1.913172e-02 1.062011e-02
376 2.977958e-02 1.921774e-02 1.056184e-02
377 2.967592e-02 1.917186e-02 1.050406e-02
378 2.948658e-02 1.903993e-02 1.044665e-02
379 2.926186e-02 1.887211e-02 1.038975e-02
380 2.903407e-02 1.870080e-02 1.033326e-02
381 2.886783e-02 1.859062e-02 1.027721e-02
382 2.875239e-02 1.853069e-02 1.022169e-02
383 2.870838e-02 1.854163e-02 1.016675e-02
384 2.870864e-02 1.859647e-02 1.011217e-02
385 2.873991e-02 1.868177e-02 1.005814e-02
386 2.876872e-02 1.876394e-02 1.000478e-02
387 2.878541e-02 1.883346e-02 9.951955e-03
388 2.878070e-02 1.888120e-02 9.899496e-03
389 2.875210e-02 1.890455e-02 9.847553e-03
390 2.870277e-02 1.890677e-02 9.796004e-03
391 2.863233e-02 1.888748e-02 9.744846e-03
392 2.855300e-02 1.885889e-02 9.694108e-03
393 2.847837e-02 1.883458e-02 9.643786e-03
394 2.841094e-02 1.881706e-02 9.593884e-03
395 2.835779e-02 1.881337e-02 9.544412e-03
396 2.831872e-02 1.882333e-02 9.495392e-03
397 2.827958e-02 1.883279e-02 9.446789e-03
398 2.824480e-02 1.884613e-02 9.398671e-03
399 2.821051e-02 1.885952e-02 9.350984e-03
400 2.818642e-02 1.888266e-02 9.303756e-03
401 2.810834e-02 1.885140e-02 9.256937e-03
402 2.808636e-02 1.887573e-02 9.210631e-03
403 2.803257e-02 1.886775e-02 9.164818e-03
404 2.800596e-02 1.888646e-02 9.119501e-03
405 2.794937e-02 1.887477e-02 9.074606e-03
406 2.791200e-02 1.888180e-02 9.030202e-03
407 2.785010e-02 1.886386e-02 8.986234e-03
408 2.782888e-02 1.888615e-02 8.942735e-03
409 2.778121e-02 1.888147e-02 8.899734e-03
410 2.775381e-02 1.889662e-02 8.857199e-03
411 2.771201e-02 1.889689e-02 8.815125e-03
412 2.767958e-02 1.890607e-02 8.773505e-03
413 2.766984e-02 1.893750e-02 8.732334e-03
414 2.764451e-02 1.895284e-02 8.691674e-03
415 2.763791e-02 1.898635e-02 8.651564e-03
416 2.760506e-02 1.899318e-02 8.611878e-03
417 2.756227e-02 1.898959e-02 8.572680e-03
418 2.752885e-02 1.899493e-02 8.533925e-03
419 2.750899e-02 1.901338e-02 8.495611e-03
420 2.748268e-02 1.902495e-02 8.457733e-03
421 2.749856e-02 1.907820e-02 8.420358e-03
422 2.746971e-02 1.908625e-02 8.383461e-03
423 2.747400e-02 1.912696e-02 8.347045e-03
424 2.743880e-02 1.912776e-02 8.311045e-03
425 2.743655e-02 1.916104e-02 8.275509e-03
426 2.740867e-02 1.916827e-02 8.240398e-03
427 2.735125e-02 1.914552e-02 8.205729e-03
428 2.730463e-02 1.913311e-02 8.171516e-03
429 2.729590e-02 1.915812e-02 8.137781e-03
430 2.727077e-02 1.916625e-02 8.104512e-03
431 2.724746e-02 1.917577e-02 8.071696e-03
432 2.719224e-02 1.915290e-02 8.039338e-03
433 2.716818e-02 1.916073e-02 8.007446e-03
434 2.716276e-02 1.918677e-02 7.975993e-03
435 2.713906e-02 1.919403e-02 7.945026e-03
436 2.711889e-02 1.920347e-02 7.915417e-03
437 2.709558e-02 1.920936e-02 7.886217e-03
438 2.706457e-02 1.920713e-02 7.857439e-03
439 2.701311e-02 1.918407e-02 7.829044e-03
440 2.700696e-02 1.920500e-02 7.801961e-03
441 2.695958e-02 1.918355e-02 7.776025e-03
442 2.699460e-02 1.924338e-02 7.751226e-03
443 2.697103e-02 1.924363e-02 7.727406e-03
444 2.697721e-02 1.927257e-02 7.704639e-03
445 2.690784e-02 1.922509e-02 7.682751e-03
446 2.692096e-02 1.925915e-02 7.661814e-03
447 2.687232e-02 1.923067e-02 7.641649e-03
448 2.687835e-02 1.925604e-02 7.622307e-03
449 2.685644e-02 1.925279e-02 7.603652e-03
450 2.685835e-02 1.927260e-02 7.585754e-03
451 2.682893e-02 1.926045e-02 7.568485e-03
452 2.682833e-02 1.927644e-02 7.551890e-03
453 2.680312e-02 1.926726e-02 7.535862e-03
454 2.681243e-02 1.929199e-02 7.520437e-03
455 2.678890e-02 1.928338e-02 7.505515e-03
456 2.679164e-02 1.930048e-02 7.491157e-03
457 2.677925e-02 1.930201e-02 7.477246e-03
458 2.678885e-02 1.932504e-02 7.463815e-03
459 2.677894e-02 1.932815e-02 7.450792e-03
460 2.679194e-02 1.935371e-02 7.438238e-03
461 2.677934e-02 1.935327e-02 7.426071e-03
462 2.677581e-02 1.936148e-02 7.414331e-03
463 2.675846e-02 1.935552e-02 7.402935e-03
464 2.675329e-02 1.936139e-02 7.391903e-03
465 2.674486e-02 1.936367e-02 7.381190e-03
466 2.674785e-02 1.937704e-02 7.370807e-03
467 2.675012e-02 1.938940e-02 7.360720e-03
468 2.675842e-02 1.940749e-02 7.350934e-03
469 2.676307e-02 1.942165e-02 7.341421e-03
470 2.676734e-02 1.943515e-02 7.332189e-03
471 2.676663e-02 1.944342e-02 7.323213e-03
472 2.676345e-02 1.944895e-02 7.314495e-03
473 2.675590e-02 1.944988e-02 7.306021e-03
474 2.674611e-02 1.944833e-02 7.297783e-03
475 2.673421e-02 1.944444e-02 7.289765e-03
476 2.672176e-02 1.943979e-02 7.281966e-03
477 2.670951e-02 1.943512e-02 7.274383e-03
478 2.669821e-02 1.943120e-02 7.267003e-03
479 2.668913e-02 1.942931e-02 7.259815e-03
480 2.668196e-02 1.942914e-02 7.252816e-03
481 2.667706e-02 1.943106e-02 7.245997e-03
482 2.667296e-02 1.943361e-02 7.239354e-03
483 2.666995e-02 1.943707e-02 7.232880e-03
484 2.666654e-02 1.943997e-02 7.226570e-03
485 2.666365e-02 1.944323e-02 7.220418e-03
486 2.666038e-02 1.944596e-02 7.214420e-03
487 2.665754e-02 1.944896e-02 7.208581e-03
488 2.665394e-02 1.945105e-02 7.202886e-03
489 2.665043e-02 1.945310e-02 7.197330e-03
490 2.664655e-02 1.945464e-02 7.191909e-03
491 2.664315e-02 1.945653e-02 7.186628e-03
492 2.663933e-02 1.945786e-02 7.181473e-03
493 2.663587e-02 1.945942e-02 7.176443e-03
494 2.663215e-02 1.946061e-02 7.171531e-03
495 2.662889e-02 1.946215e-02 7.166736e-03
496 2.662555e-02 1.946349e-02 7.162053e-03
497 2.662251e-02 1.946503e-02 7.157480e-03
498 2.661929e-02 1.946628e-02 7.153013e-03
499 2.661628e-02 1.946763e-02 7.148656e-03
500 2.661312e-02 1.946872e-02 7.144399e-03
501 2.661015e-02 1.946991e-02 7.140240e-03
502 2.660708e-02 1.947091e-02 7.136174e-03
503 2.660418e-02 1.947198e-02 7.132201e-03
504 2.660118e-02 1.947286e-02 7.128317e-03
505 2.659830e-02 1.947378e-02 7.124520e-03
506 2.659541e-02 1.947460e-02 7.120808e-03
507 2.659269e-02 1.947551e-02 7.117178e-03
508 2.659001e-02 1.947638e-02 7.113627e-03
509 2.658750e-02 1.947734e-02 7.110155e-03
510 2.658506e-02 1.947830e-02 7.106759e-03
511 2.658279e-02 1.947935e-02 7.103436e-03
512 2.658063e-02 1.948044e-02 7.100186e-03
513 2.657864e-02 1.948163e-02 7.097006e-03
514 2.657671e-02 1.948291e-02 7.093799e-03
515 2.657494e-02 1.948428e-02 7.090661e-03
516 2.657318e-02 1.948568e-02 7.087497e-03
517 2.657141e-02 1.948711e-02 7.084307e-03
518 2.656963e-02 1.948854e-02 7.081090e-03
519 2.656798e-02 1.949014e-02 7.077848e-03
520 2.656652e-02 1.949185e-02 7.074677e-03
521 2.656531e-02 1.949383e-02 7.071481e-03
522 2.656429e-02 1.949593e-02 7.068359e-03
523 2.656352e-02 1.949830e-02 7.065212e-03
524 2.656295e-02 1.950082e-02 7.062135e-03
525 2.656265e-02 1.950362e-02 7.059033e-03
526 2.656252e-02 1.950652e-02 7.056001e-03
527 2.656261e-02 1.950966e-02 7.052949e-03
528 2.656274e-02 1.951278e-02 7.049964e-03
529 2.656286e-02 1.951591e-02 7.046957e-03
530 2.656281e-02 1.951879e-02 7.044016e-03
531 2.656258e-02 1.952152e-02 7.041053e-03
