# Iter  CD  CDp  CDf 
72 7.609138e-01 7.518807e-01 9.033125e-03
73 7.588488e-01 7.498220e-01 9.026754e-03
74 7.561518e-01 7.471317e-01 9.020057e-03
75 7.528024e-01 7.437891e-01 9.013324e-03
76 7.487549e-01 7.397481e-01 9.006822e-03
77 7.440363e-01 7.350356e-01 9.000723e-03
78 7.387188e-01 7.297235e-01 8.995245e-03
79 7.329375e-01 7.239470e-01 8.990529e-03
80 7.268638e-01 7.178771e-01 8.986704e-03
81 7.206955e-01 7.117116e-01 8.983841e-03
82 7.145910e-01 7.056090e-01 8.981986e-03
83 7.086791e-01 6.996981e-01 8.981078e-03
84 7.030262e-01 6.940450e-01 8.981142e-03
85 6.977543e-01 6.887721e-01 8.982141e-03
86 6.930033e-01 6.840193e-01 8.984011e-03
87 6.889463e-01 6.799596e-01 8.986677e-03
88 6.856567e-01 6.766667e-01 8.990004e-03
89 6.832261e-01 6.742323e-01 8.993817e-03
90 6.816808e-01 6.726828e-01 8.997942e-03
91 6.810238e-01 6.720217e-01 9.002194e-03
92 6.812223e-01 6.722159e-01 9.006396e-03
93 6.822076e-01 6.731973e-01 9.010368e-03
94 6.838833e-01 6.748693e-01 9.013956e-03
95 6.861227e-01 6.771057e-01 9.016996e-03
96 6.887763e-01 6.797570e-01 9.019331e-03
97 6.916773e-01 6.826565e-01 9.020864e-03
98 6.946483e-01 6.856268e-01 9.021505e-03
99 6.975222e-01 6.885009e-01 9.021224e-03
100 7.001053e-01 6.910853e-01 9.020023e-03
101 7.022207e-01 6.932028e-01 9.017948e-03
102 7.036954e-01 6.946803e-01 9.015040e-03
103 7.043924e-01 6.953810e-01 9.011390e-03
104 7.041914e-01 6.951843e-01 9.007107e-03
105 7.029965e-01 6.939943e-01 9.002264e-03
106 7.007499e-01 6.917529e-01 8.997010e-03
107 6.974181e-01 6.884266e-01 8.991485e-03
108 6.929950e-01 6.840092e-01 8.985792e-03
109 6.875276e-01 6.785476e-01 8.980087e-03
110 6.810893e-01 6.721149e-01 8.974481e-03
111 6.737377e-01 6.647687e-01 8.969034e-03
112 6.655425e-01 6.565787e-01 8.963799e-03
113 6.565714e-01 6.476126e-01 8.958805e-03
114 6.468967e-01 6.379426e-01 8.954063e-03
115 6.365643e-01 6.276147e-01 8.949549e-03
116 6.256545e-01 6.167092e-01 8.945288e-03
117 6.141625e-01 6.052213e-01 8.941204e-03
118 6.021306e-01 5.931933e-01 8.937287e-03
119 5.895966e-01 5.806631e-01 8.933530e-03
120 5.765990e-01 5.676691e-01 8.929927e-03
121 5.631786e-01 5.542521e-01 8.926493e-03
122 5.493596e-01 5.404364e-01 8.923222e-03
123 5.351893e-01 5.262692e-01 8.920095e-03
124 5.207008e-01 5.117837e-01 8.917112e-03
125 5.059531e-01 4.970388e-01 8.914266e-03
126 4.909854e-01 4.820738e-01 8.911571e-03
127 4.758251e-01 4.669161e-01 8.909049e-03
128 4.604981e-01 4.515913e-01 8.906728e-03
129 4.450313e-01 4.361267e-01 8.904620e-03
130 4.294592e-01 4.205565e-01 8.902757e-03
131 4.138336e-01 4.049325e-01 8.901164e-03
132 3.981819e-01 3.892820e-01 8.899860e-03
133 3.826904e-01 3.737916e-01 8.898816e-03
134 3.672228e-01 3.583248e-01 8.898016e-03
135 3.517912e-01 3.428938e-01 8.897444e-03
136 3.364384e-01 3.275413e-01 8.897077e-03
137 3.211881e-01 3.122912e-01 8.896885e-03
138 3.060644e-01 2.971676e-01 8.896837e-03
139 2.910926e-01 2.821957e-01 8.896901e-03
140 2.763026e-01 2.674056e-01 8.897057e-03
141 2.617281e-01 2.528308e-01 8.897332e-03
142 2.474121e-01 2.385143e-01 8.897763e-03
143 2.334128e-01 2.245144e-01 8.898384e-03
144 2.198382e-01 2.109389e-01 8.899324e-03
145 2.067928e-01 1.978923e-01 8.900544e-03
146 1.943159e-01 1.854140e-01 8.901892e-03
147 1.824969e-01 1.735935e-01 8.903415e-03
148 1.713820e-01 1.624769e-01 8.905136e-03
149 1.610149e-01 1.521079e-01 8.906957e-03
150 1.514722e-01 1.425634e-01 8.908865e-03
151 1.428939e-01 1.339831e-01 8.910793e-03
152 1.352915e-01 1.263789e-01 8.912631e-03
153 1.286240e-01 1.197098e-01 8.914222e-03
154 1.228394e-01 1.139240e-01 8.915360e-03
155 1.178288e-01 1.089130e-01 8.915819e-03
156 1.133948e-01 1.044795e-01 8.915380e-03
157 1.093193e-01 1.004054e-01 8.913907e-03
158 1.053515e-01 9.644018e-02 8.911354e-03
159 1.012432e-01 9.233546e-02 8.907761e-03
160 9.674223e-02 8.783897e-02 8.903254e-03
161 9.169369e-02 8.279580e-02 8.897891e-03
162 8.598645e-02 7.709453e-02 8.891924e-03
163 7.956823e-02 7.068273e-02 8.885503e-03
164 7.239260e-02 6.351377e-02 8.878823e-03
165 6.454147e-02 5.566945e-02 8.872017e-03
166 5.611480e-02 4.724960e-02 8.865203e-03
167 4.725189e-02 3.839342e-02 8.858473e-03
168 3.811432e-02 2.926243e-02 8.851884e-03
169 2.887609e-02 2.003062e-02 8.845465e-03
170 1.971054e-02 1.087132e-02 8.839223e-03
171 1.077841e-02 1.945264e-03 8.833142e-03
172 2.215766e-03 -6.611455e-03 8.827221e-03
173 -5.637326e-03 -1.445876e-02 8.821432e-03
174 -1.292531e-02 -2.174109e-02 8.815777e-03
175 -1.954104e-02 -2.835131e-02 8.810264e-03
176 -2.544894e-02 -3.425388e-02 8.804939e-03
177 -3.058838e-02 -3.938820e-02 8.799818e-03
178 -3.477970e-02 -4.357456e-02 8.794859e-03
179 -3.823104e-02 -4.702113e-02 8.790090e-03
180 -4.105257e-02 -4.983801e-02 8.785435e-03
181 -4.321617e-02 -5.199704e-02 8.780871e-03
182 -4.477799e-02 -5.355441e-02 8.776413e-03
183 -4.586277e-02 -5.463487e-02 8.772103e-03
184 -4.652097e-02 -5.528890e-02 8.767934e-03
185 -4.682327e-02 -5.558726e-02 8.763989e-03
186 -4.677143e-02 -5.553171e-02 8.760280e-03
187 -4.639667e-02 -5.515352e-02 8.756849e-03
188 -4.574210e-02 -5.449575e-02 8.753648e-03
189 -4.482968e-02 -5.358028e-02 8.750605e-03
190 -4.369826e-02 -5.244600e-02 8.747737e-03
191 -4.230718e-02 -5.105227e-02 8.745085e-03
192 -4.060030e-02 -4.934290e-02 8.742604e-03
193 -3.851630e-02 -4.725662e-02 8.740315e-03
194 -3.605337e-02 -4.479151e-02 8.738137e-03
195 -3.330166e-02 -4.203766e-02 8.736001e-03
196 -3.033845e-02 -3.907236e-02 8.733918e-03
197 -2.736254e-02 -3.609430e-02 8.731767e-03
198 -2.430778e-02 -3.303729e-02 8.729513e-03
199 -2.119508e-02 -2.992227e-02 8.727188e-03
200 -1.806746e-02 -2.679226e-02 8.724801e-03
201 -1.495758e-02 -2.367992e-02 8.722343e-03
202 -1.186833e-02 -2.058819e-02 8.719862e-03
203 -8.748965e-03 -1.746635e-02 8.717382e-03
204 -5.518429e-03 -1.423331e-02 8.714885e-03
205 -2.092585e-03 -1.080506e-02 8.712477e-03
206 1.666810e-03 -7.043393e-03 8.710202e-03
207 5.895158e-03 -2.812885e-03 8.708042e-03
208 1.053548e-02 1.829370e-03 8.706115e-03
209 1.604725e-02 7.343123e-03 8.704128e-03
210 2.095872e-02 1.225616e-02 8.702562e-03
211 2.737137e-02 1.867073e-02 8.700646e-03
212 3.459385e-02 2.589517e-02 8.698683e-03
213 4.219774e-02 3.350089e-02 8.696848e-03
214 4.997710e-02 4.128189e-02 8.695207e-03
215 5.789029e-02 4.919650e-02 8.693788e-03
216 6.595544e-02 5.726279e-02 8.692654e-03
217 7.418448e-02 6.549266e-02 8.691820e-03
218 8.272026e-02 7.402902e-02 8.691241e-03
219 9.155252e-02 8.286173e-02 8.690794e-03
220 1.006695e-01 9.197912e-02 8.690372e-03
221 1.100073e-01 1.013174e-01 8.689841e-03
222 1.193525e-01 1.106634e-01 8.689102e-03
223 1.284467e-01 1.197586e-01 8.688082e-03
224 1.370225e-01 1.283358e-01 8.686706e-03
225 1.446573e-01 1.359725e-01 8.684777e-03
226 1.511975e-01 1.425152e-01 8.682323e-03
227 1.563811e-01 1.477018e-01 8.679302e-03
228 1.600059e-01 1.513302e-01 8.675626e-03
229 1.619291e-01 1.532577e-01 8.671422e-03
230 1.620898e-01 1.534231e-01 8.666735e-03
231 1.606760e-01 1.520143e-01 8.661661e-03
232 1.579792e-01 1.493228e-01 8.656415e-03
233 1.541392e-01 1.454884e-01 8.650751e-03
234 1.494435e-01 1.407986e-01 8.644859e-03
235 1.441557e-01 1.355169e-01 8.638777e-03
236 1.385619e-01 1.299294e-01 8.632546e-03
237 1.329223e-01 1.242960e-01 8.626239e-03
238 1.273956e-01 1.187760e-01 8.619615e-03
239 1.220660e-01 1.134532e-01 8.612779e-03
240 1.169721e-01 1.083664e-01 8.605647e-03
241 1.120613e-01 1.034631e-01 8.598163e-03
242 1.072933e-01 9.870291e-02 8.590410e-03
243 1.026463e-01 9.406387e-02 8.582476e-03
244 9.814043e-02 8.956595e-02 8.574475e-03
245 9.385365e-02 8.528721e-02 8.566438e-03
246 8.988968e-02 8.133136e-02 8.558322e-03
247 8.628901e-02 7.773892e-02 8.550091e-03
248 8.299894e-02 7.445724e-02 8.541708e-03
249 8.051127e-02 7.197661e-02 8.534669e-03
250 7.770499e-02 6.917870e-02 8.526294e-03
251 7.490202e-02 6.638426e-02 8.517762e-03
252 7.175792e-02 6.324962e-02 8.508304e-03
253 6.870210e-02 6.020274e-02 8.499359e-03
254 6.546879e-02 5.697869e-02 8.490097e-03
255 6.211680e-02 5.363624e-02 8.480565e-03
256 5.897700e-02 5.050577e-02 8.471235e-03
257 5.629795e-02 4.783568e-02 8.462273e-03
258 5.437354e-02 4.591941e-02 8.454125e-03
259 5.322577e-02 4.477916e-02 8.446609e-03
260 5.275906e-02 4.432036e-02 8.438704e-03
261 5.309590e-02 4.466492e-02 8.430976e-03
262 5.408589e-02 4.566241e-02 8.423474e-03
263 5.559454e-02 4.717832e-02 8.416218e-03
264 5.747129e-02 4.906217e-02 8.409126e-03
265 5.962015e-02 5.121797e-02 8.402181e-03
266 6.194010e-02 5.354472e-02 8.395380e-03
267 6.431331e-02 5.592470e-02 8.388614e-03
268 6.619207e-02 5.780883e-02 8.383246e-03
269 6.852828e-02 6.015187e-02 8.376410e-03
270 7.076832e-02 6.239876e-02 8.369566e-03
271 7.299505e-02 6.463241e-02 8.362641e-03
272 7.525207e-02 6.689645e-02 8.355613e-03
273 7.745350e-02 6.910482e-02 8.348678e-03
274 7.973139e-02 7.139016e-02 8.341227e-03
275 8.206782e-02 7.373439e-02 8.333438e-03
276 8.416552e-02 7.583951e-02 8.326006e-03
277 8.628962e-02 7.797187e-02 8.317749e-03
278 8.798025e-02 7.967015e-02 8.310106e-03
279 8.971886e-02 8.141849e-02 8.300371e-03
280 9.082582e-02 8.253433e-02 8.291490e-03
281 9.168655e-02 8.340600e-02 8.280547e-03
282 9.196443e-02 8.369549e-02 8.268935e-03
283 9.164019e-02 8.338352e-02 8.256669e-03
284 9.112984e-02 8.288004e-02 8.249804e-03
285 9.076675e-02 8.252066e-02 8.246093e-03
286 9.043970e-02 8.219661e-02 8.243086e-03
287 9.009820e-02 8.185804e-02 8.240161e-03
288 8.967007e-02 8.143339e-02 8.236683e-03
289 8.897697e-02 8.074563e-02 8.231341e-03
290 8.737262e-02 7.915286e-02 8.219755e-03
291 8.499972e-02 7.679540e-02 8.204324e-03
292 8.240115e-02 7.421248e-02 8.188669e-03
293 7.973640e-02 7.156357e-02 8.172822e-03
294 7.709931e-02 6.894246e-02 8.156848e-03
295 7.478330e-02 6.664087e-02 8.142429e-03
296 7.224832e-02 6.412199e-02 8.126334e-03
297 6.981424e-02 6.170399e-02 8.110250e-03
298 6.751231e-02 5.941810e-02 8.094209e-03
299 6.543991e-02 5.736168e-02 8.078228e-03
300 6.393712e-02 5.587277e-02 8.064343e-03
301 6.296051e-02 5.490810e-02 8.052414e-03
302 6.221357e-02 5.417503e-02 8.038540e-03
303 6.189414e-02 5.387159e-02 8.022546e-03
304 6.218963e-02 5.418191e-02 8.007713e-03
305 6.299127e-02 5.499875e-02 7.992521e-03
306 6.421241e-02 5.623480e-02 7.977612e-03
307 6.596763e-02 5.800686e-02 7.960772e-03
308 6.785293e-02 5.990742e-02 7.945507e-03
309 6.957062e-02 6.163798e-02 7.932642e-03
310 7.114254e-02 6.322145e-02 7.921089e-03
311 7.364544e-02 6.574296e-02 7.902479e-03
312 7.609433e-02 6.821105e-02 7.883282e-03
313 7.831409e-02 7.045063e-02 7.863463e-03
314 7.943016e-02 7.157926e-02 7.850905e-03
315 7.981051e-02 7.196498e-02 7.845529e-03
316 7.997384e-02 7.213095e-02 7.842891e-03
317 8.009906e-02 7.225836e-02 7.840696e-03
318 8.021796e-02 7.237952e-02 7.838448e-03
319 8.033031e-02 7.249416e-02 7.836146e-03
320 8.043516e-02 7.260134e-02 7.833825e-03
321 8.053260e-02 7.270111e-02 7.831485e-03
322 8.062269e-02 7.279357e-02 7.829127e-03
323 8.070552e-02 7.287877e-02 7.826750e-03
324 8.078118e-02 7.295683e-02 7.824356e-03
325 8.084976e-02 7.302781e-02 7.821944e-03
326 8.146678e-02 7.366912e-02 7.797662e-03
327 8.145488e-02 7.367373e-02 7.781144e-03
328 8.128783e-02 7.351730e-02 7.770535e-03
329 8.100116e-02 7.324234e-02 7.758818e-03
330 8.016833e-02 7.243480e-02 7.733533e-03
331 7.890086e-02 7.119390e-02 7.706961e-03
332 7.737644e-02 6.969638e-02 7.680064e-03
333 7.575819e-02 6.810533e-02 7.652859e-03
334 7.418250e-02 6.655715e-02 7.625353e-03
335 7.275789e-02 6.516030e-02 7.597583e-03
336 7.227281e-02 6.468548e-02 7.587334e-03
337 7.193293e-02 6.435375e-02 7.579186e-03
338 7.160895e-02 6.403834e-02 7.570603e-03
339 7.118347e-02 6.362545e-02 7.558017e-03
340 7.050961e-02 6.297551e-02 7.534095e-03
341 7.017818e-02 6.266325e-02 7.514929e-03
342 7.009164e-02 6.258687e-02 7.504766e-03
343 7.006113e-02 6.256367e-02 7.497466e-03
344 7.005421e-02 6.256227e-02 7.491945e-03
345 7.006034e-02 6.257612e-02 7.484216e-03
346 7.009406e-02 6.261940e-02 7.474666e-03
347 7.018225e-02 6.272077e-02 7.461487e-03
348 7.047514e-02 6.304142e-02 7.433728e-03
349 7.106177e-02 6.366159e-02 7.400182e-03
350 7.183717e-02 6.447090e-02 7.366274e-03
351 7.243649e-02 6.509452e-02 7.341968e-03
352 7.326135e-02 6.595398e-02 7.307368e-03
353 7.398856e-02 6.671618e-02 7.272373e-03
354 7.442766e-02 6.718333e-02 7.244328e-03
355 7.462528e-02 6.739964e-02 7.225634e-03
356 7.473057e-02 6.751971e-02 7.210865e-03
357 7.480222e-02 6.760734e-02 7.194880e-03
358 7.484445e-02 6.767150e-02 7.172945e-03
359 7.482890e-02 6.767445e-02 7.154455e-03
360 7.478477e-02 6.764817e-02 7.136604e-03
361 7.466644e-02 6.755911e-02 7.107329e-03
362 7.449262e-02 6.742376e-02 7.068856e-03
363 7.419685e-02 6.716673e-02 7.030121e-03
364 7.385844e-02 6.686731e-02 6.991132e-03
365 7.353494e-02 6.658299e-02 6.951945e-03
366 7.327556e-02 6.636290e-02 6.912663e-03
367 7.312808e-02 6.624466e-02 6.883413e-03
368 7.306780e-02 6.620119e-02 6.866610e-03
369 7.310304e-02 6.625145e-02 6.851594e-03
370 7.314314e-02 6.631911e-02 6.824031e-03
371 7.316448e-02 6.638099e-02 6.783498e-03
372 7.322731e-02 6.647324e-02 6.754076e-03
373 7.324134e-02 6.650614e-02 6.735201e-03
374 7.326522e-02 6.654642e-02 6.718802e-03
375 7.329485e-02 6.660384e-02 6.691013e-03
376 7.332542e-02 6.667608e-02 6.649341e-03
377 7.334836e-02 6.674074e-02 6.607621e-03
378 7.336946e-02 6.680359e-02 6.565869e-03
379 7.338410e-02 6.684247e-02 6.541623e-03
380 7.339788e-02 6.687764e-02 6.520244e-03
381 7.340203e-02 6.690210e-02 6.499930e-03
382 7.340173e-02 6.692525e-02 6.476485e-03
383 7.338437e-02 6.694998e-02 6.434391e-03
384 7.335109e-02 6.695946e-02 6.391627e-03
385 7.330636e-02 6.694976e-02 6.356598e-03
386 7.326647e-02 6.694401e-02 6.322455e-03
387 7.317870e-02 6.689903e-02 6.279672e-03
388 7.312095e-02 6.687986e-02 6.241094e-03
389 7.303217e-02 6.682082e-02 6.211346e-03
390 7.299355e-02 6.681790e-02 6.175653e-03
391 7.285292e-02 6.671993e-02 6.132987e-03
392 7.289832e-02 6.680778e-02 6.090544e-03
393 7.274451e-02 6.667924e-02 6.065267e-03
394 7.276202e-02 6.671195e-02 6.050069e-03
395 7.276605e-02 6.672744e-02 6.038613e-03
396 7.275741e-02 6.672893e-02 6.028477e-03
397 7.274706e-02 6.672797e-02 6.019084e-03
398 7.273501e-02 6.672661e-02 6.008406e-03
399 7.272106e-02 6.672561e-02 5.995446e-03
400 7.270641e-02 6.672591e-02 5.980494e-03
401 7.268996e-02 6.672830e-02 5.961653e-03
402 7.266508e-02 6.673572e-02 5.929358e-03
403 7.264139e-02 6.675675e-02 5.884646e-03
404 7.261396e-02 6.677382e-02 5.840143e-03
405 7.257152e-02 6.677564e-02 5.795878e-03
406 7.261178e-02 6.685988e-02 5.751904e-03
407 7.252109e-02 6.681292e-02 5.708173e-03
408 7.257917e-02 6.691133e-02 5.667838e-03
409 7.259406e-02 6.694918e-02 5.644878e-03
410 7.256668e-02 6.694505e-02 5.621631e-03
411 7.257295e-02 6.698971e-02 5.583247e-03
412 7.250801e-02 6.695155e-02 5.556464e-03
413 7.256290e-02 6.703904e-02 5.523869e-03
414 7.251718e-02 6.701805e-02 5.499138e-03
415 7.264439e-02 6.717306e-02 5.471328e-03
416 7.248562e-02 6.704980e-02 5.435821e-03
417 7.251526e-02 6.711330e-02 5.401958e-03
418 7.245833e-02 6.709188e-02 5.366451e-03
419 7.253507e-02 6.720055e-02 5.334522e-03
420 7.244479e-02 6.714219e-02 5.302599e-03
421 7.254466e-02 6.727237e-02 5.272292e-03
422 7.237898e-02 6.714169e-02 5.237289e-03
423 7.240152e-02 6.719416e-02 5.207357e-03
424 7.232612e-02 6.715109e-02 5.175034e-03
425 7.238771e-02 6.724179e-02 5.145921e-03
426 7.231718e-02 6.719810e-02 5.119087e-03
427 7.235770e-02 6.726543e-02 5.092265e-03
428 7.228344e-02 6.721226e-02 5.071182e-03
429 7.225058e-02 6.721114e-02 5.039440e-03
430 7.221077e-02 6.719314e-02 5.017629e-03
431 7.223078e-02 6.723757e-02 4.993214e-03
432 7.217797e-02 6.720249e-02 4.975481e-03
433 7.212539e-02 6.717437e-02 4.951014e-03
434 7.210978e-02 6.717561e-02 4.934173e-03
435 7.212522e-02 6.721184e-02 4.913382e-03
436 7.210816e-02 6.721167e-02 4.896490e-03
437 7.204132e-02 6.717038e-02 4.870947e-03
438 7.204209e-02 6.719250e-02 4.849594e-03
439 7.204795e-02 6.722364e-02 4.824307e-03
440 7.200989e-02 6.720904e-02 4.800854e-03
441 7.196850e-02 6.719400e-02 4.774495e-03
442 7.194961e-02 6.719884e-02 4.750766e-03
443 7.200040e-02 6.727484e-02 4.725559e-03
444 7.194234e-02 6.723941e-02 4.702927e-03
445 7.186997e-02 6.719455e-02 4.675425e-03
446 7.185909e-02 6.720855e-02 4.650539e-03
447 7.189859e-02 6.726840e-02 4.630182e-03
448 7.186145e-02 6.724930e-02 4.612149e-03
449 7.177958e-02 6.719430e-02 4.585273e-03
450 7.177844e-02 6.721197e-02 4.566465e-03
451 7.179904e-02 6.725436e-02 4.544676e-03
452 7.176915e-02 6.724108e-02 4.528067e-03
453 7.168860e-02 6.718178e-02 4.506820e-03
454 7.170585e-02 6.721736e-02 4.488491e-03
455 7.171046e-02 6.723974e-02 4.470717e-03
456 7.168998e-02 6.723747e-02 4.452511e-03
457 7.162832e-02 6.719858e-02 4.429737e-03
458 7.164239e-02 6.723092e-02 4.411474e-03
459 7.161864e-02 6.722725e-02 4.391391e-03
460 7.161487e-02 6.724004e-02 4.374828e-03
461 7.156194e-02 6.720519e-02 4.356757e-03
462 7.157714e-02 6.723501e-02 4.342131e-03
463 7.155430e-02 6.722804e-02 4.326261e-03
464 7.154751e-02 6.723470e-02 4.312808e-03
465 7.153168e-02 6.723303e-02 4.298650e-03
466 7.152300e-02 6.723559e-02 4.287408e-03
467 7.151520e-02 6.723726e-02 4.277946e-03
468 7.151022e-02 6.723843e-02 4.271794e-03
469 7.150776e-02 6.723945e-02 4.268318e-03
470 7.150577e-02 6.724049e-02 4.265286e-03
471 7.150391e-02 6.724165e-02 4.262259e-03
472 7.150217e-02 6.724290e-02 4.259277e-03
473 7.150055e-02 6.724422e-02 4.256337e-03
474 7.149904e-02 6.724560e-02 4.253436e-03
475 7.149761e-02 6.724704e-02 4.250571e-03
476 7.149625e-02 6.724855e-02 4.247699e-03
477 7.149497e-02 6.725011e-02 4.244862e-03
478 7.149374e-02 6.725173e-02 4.242015e-03
479 7.149259e-02 6.725339e-02 4.239206e-03
480 7.149149e-02 6.725510e-02 4.236386e-03
481 7.149026e-02 6.725717e-02 4.233086e-03
482 7.148918e-02 6.725905e-02 4.230132e-03
483 7.148819e-02 6.726087e-02 4.227321e-03
484 7.148723e-02 6.726273e-02 4.224499e-03
485 7.148628e-02 6.726462e-02 4.221664e-03
486 7.148535e-02 6.726654e-02 4.218818e-03
487 7.148443e-02 6.726847e-02 4.215960e-03
488 7.148351e-02 6.727042e-02 4.213089e-03
489 7.148254e-02 6.727249e-02 4.210053e-03
490 7.148080e-02 6.727612e-02 4.204680e-03
491 7.147338e-02 6.728851e-02 4.184868e-03
492 7.145365e-02 6.729834e-02 4.155307e-03
493 7.143262e-02 6.730717e-02 4.125453e-03
494 7.142386e-02 6.732810e-02 4.095758e-03
495 7.140958e-02 6.734319e-02 4.066391e-03
496 7.143945e-02 6.739477e-02 4.044685e-03
497 7.139182e-02 6.735939e-02 4.032430e-03
498 7.141339e-02 6.738804e-02 4.025350e-03
499 7.141717e-02 6.739577e-02 4.021401e-03
500 7.141740e-02 6.739864e-02 4.018761e-03
501 7.141715e-02 6.740096e-02 4.016190e-03
502 7.141668e-02 6.740301e-02 4.013675e-03
503 7.141610e-02 6.740493e-02 4.011170e-03
504 7.141548e-02 6.740677e-02 4.008710e-03
505 7.141485e-02 6.740856e-02 4.006292e-03
506 7.141422e-02 6.741031e-02 4.003912e-03
507 7.141360e-02 6.741203e-02 4.001567e-03
508 7.141296e-02 6.741374e-02 3.999222e-03
509 7.141232e-02 6.741541e-02 3.996910e-03
510 7.141169e-02 6.741706e-02 3.994629e-03
511 7.141103e-02 6.741869e-02 3.992344e-03
512 7.141038e-02 6.742029e-02 3.990089e-03
513 7.140972e-02 6.742186e-02 3.987862e-03
514 7.140905e-02 6.742342e-02 3.985627e-03
515 7.140837e-02 6.742495e-02 3.983419e-03
516 7.140736e-02 6.742721e-02 3.980149e-03
517 7.140661e-02 6.742866e-02 3.977951e-03
518 7.140586e-02 6.743011e-02 3.975745e-03
519 7.139854e-02 6.744462e-02 3.953923e-03
520 7.138797e-02 6.745098e-02 3.936998e-03
521 7.138748e-02 6.745746e-02 3.930020e-03
522 7.138650e-02 6.745917e-02 3.927338e-03
523 7.138605e-02 6.746097e-02 3.925088e-03
524 7.138580e-02 6.746292e-02 3.922883e-03
525 7.138569e-02 6.746498e-02 3.920710e-03
526 7.138570e-02 6.746714e-02 3.918566e-03
527 7.138583e-02 6.746938e-02 3.916445e-03
528 7.138605e-02 6.747170e-02 3.914348e-03
529 7.138636e-02 6.747409e-02 3.912271e-03
530 7.138676e-02 6.747655e-02 3.910215e-03
531 7.138723e-02 6.747906e-02 3.908177e-03
532 7.138777e-02 6.748162e-02 3.906157e-03
533 7.138837e-02 6.748422e-02 3.904155e-03
534 7.138902e-02 6.748685e-02 3.902169e-03
