# Iter  CD  CDp  CDf 
106 1.004292e+00 9.185323e-01 8.575932e-02
107 1.004388e+00 9.187602e-01 8.562743e-02
108 1.004637e+00 9.191438e-01 8.549320e-02
109 1.004990e+00 9.196343e-01 8.535617e-02
110 1.005391e+00 9.201752e-01 8.521609e-02
111 1.005782e+00 9.207092e-01 8.507288e-02
112 1.006110e+00 9.211832e-01 8.492662e-02
113 1.006331e+00 9.215530e-01 8.477757e-02
114 1.006414e+00 9.217881e-01 8.462620e-02
115 1.006347e+00 9.218740e-01 8.447292e-02
116 1.006131e+00 9.218126e-01 8.431848e-02
117 1.005785e+00 9.216223e-01 8.416303e-02
118 1.005341e+00 9.213342e-01 8.400694e-02
119 1.004840e+00 9.209894e-01 8.385025e-02
120 1.004326e+00 9.206323e-01 8.369321e-02
121 1.003841e+00 9.203052e-01 8.353578e-02
122 1.003421e+00 9.200431e-01 8.337776e-02
123 1.003089e+00 9.198696e-01 8.321900e-02
124 1.002854e+00 9.197945e-01 8.305910e-02
125 1.002711e+00 9.198134e-01 8.289752e-02
126 1.002645e+00 9.199108e-01 8.273400e-02
127 1.002630e+00 9.200615e-01 8.256837e-02
128 1.002636e+00 9.202353e-01 8.240054e-02
129 1.002634e+00 9.204032e-01 8.223061e-02
130 1.002598e+00 9.205396e-01 8.205872e-02
131 1.002511e+00 9.206256e-01 8.188497e-02
132 1.002361e+00 9.206513e-01 8.170950e-02
133 1.002149e+00 9.206162e-01 8.153247e-02
134 1.001883e+00 9.205288e-01 8.135419e-02
135 1.001579e+00 9.204045e-01 8.117476e-02
136 1.001256e+00 9.202622e-01 8.099418e-02
137 1.000933e+00 9.201204e-01 8.081258e-02
138 1.000625e+00 9.199951e-01 8.062967e-02
139 1.000343e+00 9.198972e-01 8.044550e-02
140 1.000091e+00 9.198313e-01 8.025971e-02
141 9.998679e-01 9.197957e-01 8.007218e-02
142 9.996662e-01 9.197834e-01 7.988284e-02
143 9.994755e-01 9.197839e-01 7.969167e-02
144 9.992840e-01 9.197854e-01 7.949865e-02
145 9.990813e-01 9.197774e-01 7.930382e-02
146 9.988594e-01 9.197521e-01 7.910723e-02
147 9.986143e-01 9.197053e-01 7.890895e-02
148 9.983459e-01 9.196369e-01 7.870903e-02
149 9.980574e-01 9.195499e-01 7.850751e-02
150 9.977542e-01 9.194498e-01 7.830441e-02
151 9.974424e-01 9.193427e-01 7.809974e-02
152 9.971277e-01 9.192343e-01 7.789347e-02
153 9.968140e-01 9.191284e-01 7.768558e-02
154 9.965029e-01 9.190269e-01 7.747603e-02
155 9.961938e-01 9.189291e-01 7.726479e-02
156 9.958842e-01 9.188324e-01 7.705185e-02
157 9.955703e-01 9.187331e-01 7.683719e-02
158 9.952483e-01 9.186275e-01 7.662084e-02
159 9.949149e-01 9.185121e-01 7.640280e-02
160 9.945678e-01 9.183847e-01 7.618310e-02
161 9.942062e-01 9.182444e-01 7.596176e-02
162 9.938303e-01 9.180915e-01 7.573880e-02
163 9.934411e-01 9.179269e-01 7.551422e-02
164 9.930400e-01 9.177520e-01 7.528804e-02
165 9.926278e-01 9.175676e-01 7.506025e-02
166 9.922048e-01 9.173739e-01 7.483085e-02
167 9.917704e-01 9.171705e-01 7.459983e-02
168 9.913233e-01 9.169561e-01 7.436720e-02
169 9.908618e-01 9.167288e-01 7.413295e-02
170 9.903839e-01 9.164868e-01 7.389710e-02
171 9.898876e-01 9.162280e-01 7.365964e-02
172 9.893713e-01 9.159507e-01 7.342060e-02
173 9.888334e-01 9.156534e-01 7.317999e-02
174 9.882727e-01 9.153348e-01 7.293782e-02
175 9.876879e-01 9.149938e-01 7.269410e-02
176 9.870778e-01 9.146289e-01 7.244883e-02
177 9.864407e-01 9.142386e-01 7.220203e-02
178 9.857746e-01 9.138209e-01 7.195370e-02
179 9.850772e-01 9.133734e-01 7.170384e-02
180 9.843458e-01 9.128934e-01 7.145245e-02
181 9.835774e-01 9.123778e-01 7.119956e-02
182 9.827686e-01 9.118234e-01 7.094518e-02
183 9.819159e-01 9.112266e-01 7.068931e-02
184 9.810157e-01 9.105837e-01 7.043196e-02
185 9.800635e-01 9.098903e-01 7.017313e-02
186 9.790548e-01 9.091420e-01 6.991282e-02
187 9.779848e-01 9.083337e-01 6.965107e-02
188 9.768478e-01 9.074599e-01 6.938789e-02
189 9.756379e-01 9.065146e-01 6.912327e-02
190 9.743479e-01 9.054907e-01 6.885721e-02
191 9.729702e-01 9.043805e-01 6.858974e-02
192 9.714956e-01 9.031748e-01 6.832084e-02
193 9.699145e-01 9.018640e-01 6.805053e-02
194 9.682162e-01 9.004374e-01 6.777884e-02
195 9.663888e-01 8.988830e-01 6.750575e-02
196 9.644194e-01 8.971882e-01 6.723123e-02
197 9.622925e-01 8.953371e-01 6.695534e-02
198 9.599917e-01 8.933136e-01 6.667807e-02
199 9.574981e-01 8.910987e-01 6.639940e-02
200 9.547917e-01 8.886725e-01 6.611928e-02
201 9.518491e-01 8.860114e-01 6.583774e-02
202 9.486454e-01 8.830906e-01 6.555476e-02
203 9.451530e-01 8.798826e-01 6.527035e-02
204 9.413420e-01 8.763575e-01 6.498451e-02
205 9.371803e-01 8.724830e-01 6.469733e-02
206 9.326325e-01 8.682237e-01 6.440872e-02
207 9.276616e-01 8.635429e-01 6.411868e-02
208 9.222234e-01 8.583961e-01 6.382736e-02
209 9.162712e-01 8.527367e-01 6.353453e-02
210 9.097543e-01 8.465143e-01 6.324008e-02
211 9.026154e-01 8.396712e-01 6.294422e-02
212 8.947967e-01 8.321498e-01 6.264691e-02
213 8.862347e-01 8.238867e-01 6.234806e-02
214 8.768620e-01 8.148143e-01 6.204772e-02
215 8.666076e-01 8.048613e-01 6.174624e-02
216 8.553937e-01 7.939503e-01 6.144342e-02
217 8.431445e-01 7.820053e-01 6.113923e-02
218 8.297699e-01 7.689360e-01 6.083390e-02
219 8.151765e-01 7.546493e-01 6.052718e-02
220 7.992551e-01 7.390364e-01 6.021871e-02
221 7.818944e-01 7.219856e-01 5.990880e-02
222 7.629766e-01 7.033789e-01 5.959766e-02
223 7.423789e-01 6.830936e-01 5.928537e-02
224 7.199654e-01 6.609938e-01 5.897161e-02
225 6.955909e-01 6.369343e-01 5.865660e-02
226 6.691021e-01 6.107618e-01 5.834024e-02
227 6.403242e-01 5.823017e-01 5.802244e-02
228 6.090789e-01 5.513756e-01 5.770331e-02
229 5.751610e-01 5.177782e-01 5.738274e-02
230 5.383510e-01 4.812906e-01 5.706046e-02
231 4.984047e-01 4.416685e-01 5.673623e-02
232 4.550787e-01 3.986685e-01 5.641021e-02
233 4.081437e-01 3.520618e-01 5.608190e-02
234 3.573381e-01 3.015874e-01 5.575070e-02
235 3.024273e-01 2.470108e-01 5.541646e-02
236 2.432600e-01 1.881806e-01 5.507937e-02
237 1.797569e-01 1.250174e-01 5.473946e-02
238 1.119079e-01 5.751160e-02 5.439627e-02
239 3.985918e-02 -1.419103e-02 5.405021e-02
240 -3.603165e-02 -8.973251e-02 5.370086e-02
241 -1.152456e-01 -1.685942e-01 5.334861e-02
242 -1.969642e-01 -2.499578e-01 5.299354e-02
243 -2.802479e-01 -3.328844e-01 5.263653e-02
244 -3.639082e-01 -4.161866e-01 5.227841e-02
245 -4.465655e-01 -4.984851e-01 5.191962e-02
246 -5.267261e-01 -5.782880e-01 5.156187e-02
247 -6.027992e-01 -6.540056e-01 5.120644e-02
248 -6.732206e-01 -7.240754e-01 5.085473e-02
249 -7.365170e-01 -7.870255e-01 5.050858e-02
250 -7.914471e-01 -8.416170e-01 5.016989e-02
251 -8.370199e-01 -8.868593e-01 4.983935e-02
252 -8.726792e-01 -9.221976e-01 4.951843e-02
253 -8.982231e-01 -9.474308e-01 4.920773e-02
254 -9.139028e-01 -9.628095e-01 4.890676e-02
255 -9.203534e-01 -9.689688e-01 4.861535e-02
256 -9.185075e-01 -9.668400e-01 4.833253e-02
257 -9.095418e-01 -9.575991e-01 4.805735e-02
258 -8.948046e-01 -9.425934e-01 4.778874e-02
259 -8.756277e-01 -9.231536e-01 4.752583e-02
260 -8.532724e-01 -9.005398e-01 4.726738e-02
261 -8.288725e-01 -8.758852e-01 4.701267e-02
262 -8.032835e-01 -8.500445e-01 4.676100e-02
263 -7.770479e-01 -8.235588e-01 4.651092e-02
264 -7.504967e-01 -7.967588e-01 4.626204e-02
265 -7.237426e-01 -7.697562e-01 4.601357e-02
266 -6.967166e-01 -7.424816e-01 4.576499e-02
267 -6.692096e-01 -7.147253e-01 4.551577e-02
268 -6.408908e-01 -6.861568e-01 4.526593e-02
269 -6.113887e-01 -6.564044e-01 4.501569e-02
270 -5.803522e-01 -6.251173e-01 4.476507e-02
271 -5.474470e-01 -5.919610e-01 4.451407e-02
272 -5.124048e-01 -5.566681e-01 4.426331e-02
273 -4.750173e-01 -5.190303e-01 4.401302e-02
274 -4.351063e-01 -4.788701e-01 4.376383e-02
275 -3.925250e-01 -4.360406e-01 4.351561e-02
276 -3.472162e-01 -3.904852e-01 4.326907e-02
277 -2.991426e-01 -3.421675e-01 4.302490e-02
278 -2.483079e-01 -2.910914e-01 4.278356e-02
279 -1.947558e-01 -2.373012e-01 4.254541e-02
280 -1.386414e-01 -1.809525e-01 4.231112e-02
281 -8.006840e-02 -1.221495e-01 4.208107e-02
282 -1.922451e-02 -6.107994e-02 4.185542e-02
283 4.353421e-02 1.899236e-03 4.163498e-02
284 1.078802e-01 6.646062e-02 4.141954e-02
285 1.732317e-01 1.320225e-01 4.120919e-02
286 2.389180e-01 1.979140e-01 4.100401e-02
287 3.041159e-01 2.633123e-01 4.080364e-02
288 3.678275e-01 3.272199e-01 4.060768e-02
289 4.289334e-01 3.885185e-01 4.041494e-02
290 4.861734e-01 4.459492e-01 4.022420e-02
291 5.382227e-01 4.981886e-01 4.003413e-02
292 5.837527e-01 5.439097e-01 3.984304e-02
293 6.215401e-01 5.818901e-01 3.965000e-02
294 6.505938e-01 6.111406e-01 3.945322e-02
295 6.702272e-01 6.309758e-01 3.925136e-02
296 6.799159e-01 6.408722e-01 3.904372e-02
297 6.795481e-01 6.407186e-01 3.882943e-02
298 6.693551e-01 6.307470e-01 3.860805e-02
299 6.498976e-01 6.115177e-01 3.837992e-02
300 6.221105e-01 5.839665e-01 3.814400e-02
301 5.869794e-01 5.490790e-01 3.790043e-02
302 5.456355e-01 5.079861e-01 3.764946e-02
303 4.992834e-01 4.618917e-01 3.739172e-02
304 4.491575e-01 4.120297e-01 3.712782e-02
305 3.963819e-01 3.595234e-01 3.685852e-02
306 3.420380e-01 3.054533e-01 3.658473e-02
307 2.870562e-01 2.507489e-01 3.630722e-02
308 2.321861e-01 1.961593e-01 3.602679e-02
309 1.781035e-01 1.423600e-01 3.574349e-02
310 1.253505e-01 8.989318e-02 3.545735e-02
311 7.443602e-02 3.926751e-02 3.516851e-02
312 2.579146e-02 -9.085457e-03 3.487692e-02
313 -2.020120e-02 -5.478353e-02 3.458233e-02
314 -6.310776e-02 -9.739254e-02 3.428479e-02
315 -1.024742e-01 -1.364585e-01 3.398432e-02
316 -1.378581e-01 -1.715393e-01 3.368116e-02
317 -1.687378e-01 -2.021136e-01 3.337586e-02
318 -1.945973e-01 -2.276667e-01 3.306936e-02
319 -2.148852e-01 -2.476483e-01 3.276306e-02
320 -2.291554e-01 -2.616142e-01 3.245883e-02
321 -2.369592e-01 -2.691177e-01 3.215850e-02
322 -2.380468e-01 -2.699113e-01 3.186457e-02
323 -2.323668e-01 -2.639461e-01 3.157927e-02
324 -2.201463e-01 -2.514511e-01 3.130480e-02
325 -2.018071e-01 -2.328493e-01 3.104227e-02
326 -1.779660e-01 -2.087592e-01 3.079317e-02
327 -1.496299e-01 -1.801884e-01 3.055845e-02
328 -1.178651e-01 -1.482035e-01 3.033835e-02
329 -8.394143e-02 -1.140746e-01 3.013314e-02
330 -4.913800e-02 -7.908053e-02 2.994253e-02
331 -1.474809e-02 -4.451370e-02 2.976561e-02
332 1.813546e-02 -1.146606e-02 2.960152e-02
333 4.847887e-02 1.902961e-02 2.944926e-02
334 7.549372e-02 4.618657e-02 2.930714e-02
335 9.858177e-02 6.940817e-02 2.917360e-02
336 1.172967e-01 8.824976e-02 2.904691e-02
337 1.312979e-01 1.023726e-01 2.892530e-02
338 1.404920e-01 1.116852e-01 2.880688e-02
339 1.448636e-01 1.161742e-01 2.868942e-02
340 1.445877e-01 1.160169e-01 2.857077e-02
341 1.399637e-01 1.115150e-01 2.844870e-02
342 1.314601e-01 1.031388e-01 2.832134e-02
343 1.197298e-01 9.154313e-02 2.818668e-02
344 1.053980e-01 7.735468e-02 2.804328e-02
345 8.924343e-02 6.135371e-02 2.788972e-02
346 7.206909e-02 4.434429e-02 2.772480e-02
347 5.470996e-02 2.716189e-02 2.754807e-02
348 3.804909e-02 1.068980e-02 2.735929e-02
349 2.279545e-02 -4.363445e-03 2.715889e-02
350 9.714596e-03 -1.723310e-02 2.694770e-02
351 -7.680934e-04 -2.749571e-02 2.672762e-02
352 -8.187723e-03 -3.468725e-02 2.649953e-02
353 -1.238396e-02 -3.864933e-02 2.626537e-02
354 -1.323196e-02 -3.925946e-02 2.602750e-02
355 -1.089963e-02 -3.668829e-02 2.578866e-02
356 -5.666165e-03 -3.121773e-02 2.555157e-02
357 2.016265e-03 -2.330239e-02 2.531866e-02
358 1.153440e-02 -1.355769e-02 2.509208e-02
359 2.213317e-02 -2.740863e-03 2.487404e-02
360 3.307248e-02 8.406070e-03 2.466641e-02
361 4.353104e-02 1.906067e-02 2.447037e-02
362 5.277505e-02 2.848812e-02 2.428693e-02
363 6.003186e-02 3.591553e-02 2.411633e-02
364 6.470337e-02 4.074473e-02 2.395865e-02
365 6.639170e-02 4.257883e-02 2.381287e-02
366 6.489437e-02 4.121669e-02 2.367768e-02
367 6.022707e-02 3.667632e-02 2.355075e-02
368 5.268097e-02 2.925100e-02 2.342998e-02
369 4.281846e-02 1.950508e-02 2.331338e-02
370 3.143007e-02 8.231766e-03 2.319830e-02
371 1.944233e-02 -3.640374e-03 2.308271e-02
372 7.850353e-03 -1.511419e-02 2.296454e-02
373 -2.361458e-03 -2.520319e-02 2.284173e-02
374 -1.033144e-02 -3.304451e-02 2.271307e-02
375 -1.535462e-02 -3.793238e-02 2.257775e-02
376 -1.696449e-02 -3.940009e-02 2.243560e-02
377 -1.500721e-02 -3.729395e-02 2.228674e-02
378 -9.686662e-03 -3.181886e-02 2.213219e-02
379 -1.496228e-03 -2.346887e-02 2.197264e-02
380 8.822588e-03 -1.298663e-02 2.180922e-02
381 2.025164e-02 -1.392550e-03 2.164419e-02
382 3.172805e-02 1.024946e-02 2.147859e-02
383 4.218971e-02 2.087568e-02 2.131403e-02
384 5.066100e-02 2.950877e-02 2.115223e-02
385 5.641108e-02 3.541679e-02 2.099429e-02
386 5.898058e-02 3.813943e-02 2.084115e-02
387 5.821202e-02 3.751850e-02 2.069352e-02
388 5.427910e-02 3.372738e-02 2.055172e-02
389 4.769258e-02 2.727677e-02 2.041581e-02
390 3.921391e-02 1.892888e-02 2.028503e-02
391 2.977866e-02 9.620101e-03 2.015856e-02
392 2.041035e-02 3.746172e-04 2.003573e-02
393 1.204942e-02 -7.865766e-03 1.991518e-02
394 5.499363e-03 -1.429656e-02 1.979592e-02
395 1.300706e-03 -1.837637e-02 1.967707e-02
396 -3.050281e-04 -1.986310e-02 1.955808e-02
397 6.231837e-04 -1.881496e-02 1.943815e-02
398 3.740396e-03 -1.557664e-02 1.931703e-02
399 8.468852e-03 -1.072605e-02 1.919490e-02
400 1.410185e-02 -4.969759e-03 1.907161e-02
401 1.986453e-02 9.166416e-04 1.894788e-02
402 2.509535e-02 6.271913e-03 1.882343e-02
403 2.923642e-02 1.053784e-02 1.869859e-02
404 3.191085e-02 1.333688e-02 1.857397e-02
405 3.296363e-02 1.451353e-02 1.845010e-02
406 3.246114e-02 1.413373e-02 1.832741e-02
407 3.065879e-02 1.245261e-02 1.820618e-02
408 2.794209e-02 9.855369e-03 1.808672e-02
409 2.476170e-02 6.792489e-03 1.796921e-02
410 2.157767e-02 3.723449e-03 1.785423e-02
411 1.876381e-02 1.022610e-03 1.774120e-02
412 1.659597e-02 -1.034102e-03 1.763007e-02
413 1.522483e-02 -2.295673e-03 1.752050e-02
414 1.466976e-02 -2.742860e-03 1.741262e-02
415 1.484767e-02 -2.458058e-03 1.730573e-02
416 1.559424e-02 -1.605225e-03 1.719947e-02
417 1.669774e-02 -3.958758e-04 1.709362e-02
418 1.793818e-02 9.500375e-04 1.698814e-02
419 1.911964e-02 2.236789e-03 1.688285e-02
420 2.008477e-02 3.307076e-03 1.677769e-02
421 2.072918e-02 4.056341e-03 1.667284e-02
422 2.100930e-02 4.440704e-03 1.656860e-02
423 2.093222e-02 4.467292e-03 1.646493e-02
424 2.055283e-02 4.190795e-03 1.636204e-02
425 1.995533e-02 3.695083e-03 1.626025e-02
426 1.924015e-02 3.080576e-03 1.615957e-02
427 1.850861e-02 2.448325e-03 1.606029e-02
428 1.785149e-02 1.889220e-03 1.596227e-02
429 1.733853e-02 1.472814e-03 1.586571e-02
430 1.700708e-02 1.236590e-03 1.577049e-02
431 1.686263e-02 1.186518e-03 1.567611e-02
432 1.688112e-02 1.298689e-03 1.558243e-02
433 1.701582e-02 1.526512e-03 1.548931e-02
434 1.720700e-02 1.810158e-03 1.539684e-02
435 1.739287e-02 2.087684e-03 1.530518e-02
436 1.752056e-02 2.306101e-03 1.521446e-02
437 1.755617e-02 2.431764e-03 1.512441e-02
438 1.748820e-02 2.453084e-03 1.503511e-02
439 1.732715e-02 2.380543e-03 1.494661e-02
440 1.709944e-02 2.240563e-03 1.485887e-02
441 1.684179e-02 2.069854e-03 1.477193e-02
442 1.659161e-02 1.905820e-03 1.468579e-02
443 1.637950e-02 1.778651e-03 1.460085e-02
444 1.622143e-02 1.704524e-03 1.451690e-02
445 1.611864e-02 1.684844e-03 1.443379e-02
446 1.605975e-02 1.708359e-03 1.435140e-02
447 1.602605e-02 1.756334e-03 1.426972e-02
448 1.599701e-02 1.808122e-03 1.418889e-02
449 1.595524e-02 1.846293e-03 1.410894e-02
450 1.589042e-02 1.860585e-03 1.402984e-02
451 1.580033e-02 1.848864e-03 1.395147e-02
452 1.568956e-02 1.815861e-03 1.387370e-02
453 1.556730e-02 1.770776e-03 1.379652e-02
454 1.544380e-02 1.723848e-03 1.371995e-02
455 1.532749e-02 1.683455e-03 1.364403e-02
456 1.522553e-02 1.654562e-03 1.357097e-02
457 1.513514e-02 1.636615e-03 1.349852e-02
458 1.505364e-02 1.626966e-03 1.342668e-02
459 1.497721e-02 1.621741e-03 1.335547e-02
460 1.490189e-02 1.617003e-03 1.328489e-02
461 1.482458e-02 1.609587e-03 1.321499e-02
462 1.474353e-02 1.597882e-03 1.314565e-02
463 1.465863e-02 1.581788e-03 1.307685e-02
464 1.457110e-02 1.562491e-03 1.300861e-02
465 1.448276e-02 1.541795e-03 1.294097e-02
466 1.439537e-02 1.521435e-03 1.287394e-02
467 1.431026e-02 1.502729e-03 1.280753e-02
468 1.422817e-02 1.486391e-03 1.274178e-02
469 1.414876e-02 1.472094e-03 1.267667e-02
470 1.407139e-02 1.459168e-03 1.261223e-02
471 1.399468e-02 1.446225e-03 1.254845e-02
472 1.391819e-02 1.432870e-03 1.248532e-02
473 1.384122e-02 1.418364e-03 1.242285e-02
474 1.376422e-02 1.403168e-03 1.236105e-02
475 1.368966e-02 1.387989e-03 1.230167e-02
476 1.361616e-02 1.373276e-03 1.224289e-02
477 1.354415e-02 1.359444e-03 1.218471e-02
478 1.347335e-02 1.346190e-03 1.212716e-02
479 1.340391e-02 1.333693e-03 1.207022e-02
480 1.333501e-02 1.321126e-03 1.201389e-02
481 1.326710e-02 1.308911e-03 1.195819e-02
482 1.319961e-02 1.296499e-03 1.190311e-02
483 1.313293e-02 1.284270e-03 1.184866e-02
484 1.306688e-02 1.272062e-03 1.179482e-02
485 1.300181e-02 1.260182e-03 1.174162e-02
486 1.293771e-02 1.248667e-03 1.168905e-02
487 1.287450e-02 1.237407e-03 1.163709e-02
488 1.281240e-02 1.226645e-03 1.158576e-02
489 1.275084e-02 1.215800e-03 1.153504e-02
490 1.269035e-02 1.205431e-03 1.148492e-02
491 1.263204e-02 1.195209e-03 1.143683e-02
492 1.257450e-02 1.185221e-03 1.138928e-02
493 1.251731e-02 1.175032e-03 1.134228e-02
494 1.246074e-02 1.164921e-03 1.129582e-02
495 1.240528e-02 1.155384e-03 1.124990e-02
496 1.235184e-02 1.146007e-03 1.120584e-02
497 1.229949e-02 1.137243e-03 1.116225e-02
498 1.224728e-02 1.128137e-03 1.111914e-02
499 1.219730e-02 1.119558e-03 1.107774e-02
500 1.214767e-02 1.110919e-03 1.103675e-02
501 1.209854e-02 1.102337e-03 1.099620e-02
502 1.204990e-02 1.093832e-03 1.095607e-02
503 1.200152e-02 1.085156e-03 1.091637e-02
504 1.195403e-02 1.076937e-03 1.087709e-02
505 1.190698e-02 1.068740e-03 1.083824e-02
506 1.186083e-02 1.061012e-03 1.079981e-02
507 1.181479e-02 1.053008e-03 1.076178e-02
508 1.176960e-02 1.045451e-03 1.072415e-02
509 1.172445e-02 1.037544e-03 1.068691e-02
510 1.168040e-02 1.030347e-03 1.065005e-02
511 1.163739e-02 1.022764e-03 1.061463e-02
512 1.159552e-02 1.015989e-03 1.057953e-02
513 1.155315e-02 1.008378e-03 1.054477e-02
514 1.151209e-02 1.001747e-03 1.051034e-02
515 1.147048e-02 9.942487e-04 1.047623e-02
516 1.143062e-02 9.881745e-04 1.044244e-02
517 1.139090e-02 9.809903e-04 1.040991e-02
518 1.135275e-02 9.751089e-04 1.037764e-02
519 1.131377e-02 9.681401e-04 1.034563e-02
520 1.127726e-02 9.624702e-04 1.031479e-02
521 1.124041e-02 9.562629e-04 1.028415e-02
522 1.120413e-02 9.504071e-04 1.025373e-02
523 1.116783e-02 9.443280e-04 1.022351e-02
524 1.113180e-02 9.383169e-04 1.019348e-02
525 1.109601e-02 9.323608e-04 1.016365e-02
526 1.106188e-02 9.270254e-04 1.013485e-02
527 1.102793e-02 9.217306e-04 1.010620e-02
528 1.099440e-02 9.167065e-04 1.007770e-02
529 1.096372e-02 9.135687e-04 1.005015e-02
530 1.093206e-02 9.093530e-04 1.002271e-02
