VARIABLES= iteration time_step energy_res mass_res x_mom_res y_mom_res z_mom_res nutt_res Cl Cd Cdv Cm
1	0.0000000e+00	1.6096839e+10	5.5323847e+04	2.2348946e+07	7.4438489e+06	0.0000000e+00	1.2461080e+00	2.2211455e-13	3.2425669e+00	1.8487650e+00	0.0000000e+00
2	0.0000000e+00	1.6036327e+10	5.5120286e+04	1.7764655e+07	6.1730963e+06	0.0000000e+00	1.1794153e+00	-6.2226583e-07	2.9948668e+00	1.7457907e+00	0.0000000e+00
3	0.0000000e+00	1.5900352e+10	5.4653040e+04	1.6230597e+07	5.7065290e+06	0.0000000e+00	1.1052954e+00	-5.2753791e-06	2.8640215e+00	1.6331125e+00	0.0000000e+00
4	0.0000000e+00	1.5680682e+10	5.3892692e+04	1.6380933e+07	5.7342247e+06	0.0000000e+00	1.0361451e+00	-1.0770745e-05	2.8106883e+00	1.5300236e+00	0.0000000e+00
5	0.0000000e+00	1.5375657e+10	5.2834517e+04	1.6834796e+07	6.0250619e+06	0.0000000e+00	9.7418707e-01	-1.9171428e-05	2.8075497e+00	1.4394540e+00	0.0000000e+00
6	0.0000000e+00	1.4994272e+10	5.1510438e+04	1.6678523e+07	6.1034518e+06	0.0000000e+00	9.1813763e-01	-2.7933777e-05	2.7793765e+00	1.3597712e+00	0.0000000e+00
7	0.0000000e+00	1.4547322e+10	4.9958883e+04	1.5942801e+07	5.9462210e+06	0.0000000e+00	8.6568480e-01	-3.7192733e-05	2.7192206e+00	1.2891105e+00	0.0000000e+00
8	0.0000000e+00	1.4048663e+10	4.8222090e+04	1.4851921e+07	5.8008673e+06	0.0000000e+00	8.1523546e-01	-5.1656548e-05	2.6339934e+00	1.2256232e+00	0.0000000e+00
9	0.0000000e+00	1.3574443e+10	4.6504397e+04	1.3867648e+07	5.8652334e+06	0.0000000e+00	7.6604660e-01	-4.8428061e-05	2.5541552e+00	1.1680016e+00	0.0000000e+00
10	0.0000000e+00	1.3018128e+10	4.4601663e+04	1.3132829e+07	5.7235385e+06	0.0000000e+00	7.1824819e-01	-7.0821344e-05	2.4867789e+00	1.1147013e+00	0.0000000e+00
11	0.0000000e+00	1.2373572e+10	4.2402241e+04	1.2384925e+07	5.4514091e+06	0.0000000e+00	6.0464433e+00	-6.6285633e-05	2.4301836e+00	1.0646240e+00	0.0000000e+00
12	0.0000000e+00	1.1715784e+10	4.0138168e+04	1.1648330e+07	5.1810105e+06	0.0000000e+00	7.3284284e+00	-6.4755463e-05	2.3804700e+00	1.0179626e+00	0.0000000e+00
13	0.0000000e+00	1.1044947e+10	3.7837024e+04	1.0922585e+07	4.8927744e+06	0.0000000e+00	5.8036323e+00	-6.6219439e-05	2.3348269e+00	9.7353200e-01	0.0000000e+00
14	0.0000000e+00	1.0359145e+10	3.5477534e+04	1.0226248e+07	4.5976658e+06	0.0000000e+00	4.0655292e+00	-6.9365348e-05	2.2921652e+00	9.3122531e-01	0.0000000e+00
15	0.0000000e+00	9.6665363e+09	3.3093685e+04	9.5496829e+06	4.2983335e+06	0.0000000e+00	3.1028861e+00	-7.2403140e-05	2.2518921e+00	8.9098053e-01	0.0000000e+00
16	0.0000000e+00	8.9856114e+09	3.0747273e+04	8.8871308e+06	3.9989932e+06	0.0000000e+00	2.2002600e+00	-7.4040859e-05	2.2137112e+00	8.5275235e-01	0.0000000e+00
17	0.0000000e+00	8.3188131e+09	2.8445368e+04	8.2392900e+06	3.7033634e+06	0.0000000e+00	1.6909335e+00	-7.3156983e-05	2.1774917e+00	8.1648921e-01	0.0000000e+00
18	0.0000000e+00	7.6685334e+09	2.6204593e+04	7.6086526e+06	3.4177759e+06	0.0000000e+00	1.3324211e+00	-7.0066600e-05	2.1431447e+00	7.8211814e-01	0.0000000e+00
19	0.0000000e+00	7.0395499e+09	2.4043095e+04	6.9987164e+06	3.1410799e+06	0.0000000e+00	1.0622696e+00	-6.5521732e-05	2.1105922e+00	7.4955465e-01	0.0000000e+00
20	0.0000000e+00	6.4350792e+09	2.1969274e+04	6.4127032e+06	2.8750210e+06	0.0000000e+00	8.8978773e-01	-6.0484404e-05	2.0797547e+00	7.1870907e-01	0.0000000e+00
21	0.0000000e+00	5.9075747e+09	2.0157786e+04	5.8533875e+06	2.6214826e+06	0.0000000e+00	7.2386826e-01	-5.2420390e-05	2.0506454e+00	6.8949048e-01	0.0000000e+00
22	0.0000000e+00	1.5020247e+10	5.0302318e+04	5.7279779e+06	2.4052030e+06	0.0000000e+00	6.1790975e-01	-3.9386087e-05	1.8873958e+00	5.4875955e-01	0.0000000e+00
23	0.0000000e+00	2.5053085e+10	8.3434423e+04	4.9650135e+06	2.0799449e+06	0.0000000e+00	5.4032519e-01	-1.1985274e-06	1.7539545e+00	4.4423558e-01	0.0000000e+00
24	0.0000000e+00	2.7209509e+10	9.0651285e+04	4.2279744e+06	1.8634013e+06	0.0000000e+00	4.7724543e-01	4.6694874e-05	1.6395646e+00	3.8301482e-01	0.0000000e+00
25	0.0000000e+00	2.8440640e+10	9.4812887e+04	3.5061972e+06	1.7394157e+06	0.0000000e+00	4.3080799e-01	8.1397235e-05	1.5241769e+00	3.3649441e-01	0.0000000e+00
26	0.0000000e+00	2.9032642e+10	9.6868780e+04	3.0235275e+06	1.6829237e+06	0.0000000e+00	3.9578151e-01	9.2053026e-05	1.4065227e+00	2.9927635e-01	0.0000000e+00
27	0.0000000e+00	2.9084885e+10	9.7137268e+04	2.8530451e+06	1.6664028e+06	0.0000000e+00	3.6561783e-01	6.8298298e-05	1.2878248e+00	2.6863725e-01	0.0000000e+00
28	0.0000000e+00	2.8671699e+10	9.5856657e+04	2.7936834e+06	1.6711064e+06	0.0000000e+00	3.4161833e-01	2.1598859e-05	1.1702935e+00	2.4287926e-01	0.0000000e+00
29	0.0000000e+00	2.7861038e+10	9.3254682e+04	2.7783632e+06	1.6803011e+06	0.0000000e+00	3.2119800e-01	-4.0801250e-05	1.0566444e+00	2.2086165e-01	0.0000000e+00
30	0.0000000e+00	2.6717813e+10	8.9529913e+04	2.7780115e+06	1.6853919e+06	0.0000000e+00	3.0314583e-01	-1.0364610e-04	9.4946092e-01	2.0178276e-01	0.0000000e+00
31	0.0000000e+00	2.5311038e+10	8.4907678e+04	2.7759583e+06	1.6767370e+06	0.0000000e+00	2.8807330e-01	-1.5478191e-04	8.5083104e-01	1.8507075e-01	0.0000000e+00
