TITLE     = "fun3d_case_title"
VARIABLES = "Iteration"
"R_1"
"R_2"
"R_3"
"R_4"
"R_5"
"R_6"
"C_L"
"C_D"
"C_M_y"
"C_Dp"
"C_Dv"
ZONE T="FUN3D, PW_V1_1.0 Grid"
 STRANDID=0, SOLUTIONTIME=0
 I=2617, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 3.100000000E+01 2.772448049E-08 5.649839707E-08 1.674871797E-08 1.818523288E-08 7.218757503E-08 7.383951584E-07 1.679189503E-02 9.930683672E-02 -8.737561293E-03 6.810308248E-02 3.120375052E-02
 3.200000000E+01 2.764778628E-08 4.862353364E-08 1.739565469E-08 1.913406500E-08 7.259567525E-08 7.534163728E-07 3.559698910E-02 6.017836183E-02 4.787950311E-03 3.013899177E-02 3.003937006E-02
 3.300000000E+01 2.708965852E-08 4.569143286E-08 1.585405407E-08 1.692630036E-08 7.063056273E-08 7.711754506E-07 2.703566290E-02 5.355501920E-02 1.312010828E-02 2.377660200E-02 2.977841720E-02
 3.400000000E+01 2.699908386E-08 4.347607785E-08 1.573813790E-08 1.637769032E-08 7.039183458E-08 8.314105457E-07 -8.919419488E-04 4.509926960E-02 1.614170708E-02 1.584524103E-02 2.925402671E-02
 3.500000000E+01 2.950751998E-08 3.994564679E-08 1.632664670E-08 1.749651979E-08 7.693373050E-08 7.804902111E-07 -1.928640902E-02 4.893150926E-02 8.056326769E-03 2.048330382E-02 2.844820358E-02
 3.600000000E+01 2.987110292E-08 3.837275742E-08 1.473254585E-08 1.592390930E-08 7.761531862E-08 7.932822541E-07 -2.743575163E-02 5.077423900E-02 1.098728366E-02 2.249606140E-02 2.827817574E-02
 3.700000000E+01 3.184650410E-08 3.853064712E-08 1.462284516E-08 1.562849050E-08 8.294724552E-08 8.377725180E-07 -3.350258991E-02 5.606625602E-02 3.696863772E-03 2.812132239E-02 2.794493362E-02
 3.800000000E+01 2.941130006E-08 4.133790910E-08 1.557506302E-08 1.639131852E-08 7.751504683E-08 7.983449564E-07 -3.247593716E-02 6.842673570E-02 -8.504766971E-03 4.098038375E-02 2.744635195E-02
 3.900000000E+01 2.140942890E-08 4.528367015E-08 1.795360838E-08 1.779781655E-08 5.858693086E-08 8.526025113E-07 -1.612284407E-02 8.205947280E-02 -1.946697198E-02 5.541374162E-02 2.664572746E-02
 4.000000000E+01 2.000184551E-08 4.394564712E-08 1.593000221E-08 1.548351669E-08 5.486120358E-08 8.772594242E-07 -8.203074336E-03 8.368979394E-02 -1.772323437E-02 5.719450116E-02 2.649529278E-02
 4.100000000E+01 2.241601749E-08 4.281928767E-08 1.575544140E-08 1.507761560E-08 6.108271577E-08 9.695304470E-07 1.218080986E-02 8.432231098E-02 -1.978315040E-02 5.810154602E-02 2.622076124E-02
 4.200000000E+01 2.798318555E-08 3.926802350E-08 1.645865666E-08 1.647494940E-08 7.509370192E-08 1.007150672E-06 1.808016375E-02 7.176406682E-02 -3.701820271E-03 4.591702670E-02 2.584704012E-02
 4.300000000E+01 2.844353020E-08 3.819417316E-08 1.456264620E-08 1.446527964E-08 7.607408747E-08 1.036463345E-06 1.699790359E-02 6.853097677E-02 -7.537535392E-03 4.274798930E-02 2.578298561E-02
 4.400000000E+01 2.799579590E-08 3.909288893E-08 1.431190277E-08 1.396539417E-08 7.507262723E-08 1.111605457E-06 1.086958870E-02 6.007435918E-02 -1.965282485E-03 3.440512344E-02 2.566923201E-02
 4.500000000E+01 2.299420565E-08 4.083296545E-08 1.579961406E-08 1.507220659E-08 6.235009664E-08 1.189029945E-06 3.623103490E-03 4.537249729E-02 3.753944999E-03 1.988151111E-02 2.549098805E-02
 4.600000000E+01 1.391486837E-08 3.982797381E-08 1.842316877E-08 1.684770012E-08 3.850821528E-08 1.436269486E-06 -9.079671465E-03 3.103716671E-02 -3.026120597E-03 5.852349568E-03 2.518481761E-02
 4.700000000E+01 1.147505557E-08 3.727160802E-08 1.600448662E-08 1.442343045E-08 3.111442126E-08 1.512363269E-06 -1.101751067E-02 2.765946276E-02 -1.584450714E-02 2.512078267E-03 2.514738403E-02
 4.800000000E+01 1.259104998E-08 3.300362650E-08 1.584608533E-08 1.425275808E-08 3.099818358E-08 1.683578034E-06 -1.758618280E-02 2.461853437E-02 -8.738091215E-03 -4.346862552E-04 2.505321987E-02
 4.900000000E+01 1.957228868E-08 2.373631069E-08 1.707831565E-08 1.583017450E-08 4.890964433E-08 1.771364850E-06 -5.573118571E-03 4.010992870E-02 -9.769828059E-03 1.526580378E-02 2.484412491E-02
 5.000000000E+01 2.015883283E-08 2.040530056E-08 1.459500343E-08 1.354999668E-08 5.021545135E-08 1.811304969E-06 -1.761812018E-03 4.535816237E-02 -1.965042576E-02 2.055388317E-02 2.480427735E-02
 5.100000000E+01 1.902871105E-08 1.891645773E-08 1.405351657E-08 1.317554066E-08 4.778887330E-08 1.900168513E-06 1.170448144E-03 5.985546857E-02 -1.018708758E-02 3.514100611E-02 2.471446246E-02
 5.200000000E+01 1.641840441E-08 2.060955318E-08 1.509846648E-08 1.423805340E-08 4.160556344E-08 1.985801418E-06 6.857490633E-03 7.722488791E-02 -8.070744574E-03 5.267092586E-02 2.455396205E-02
 5.300000000E+01 1.545849493E-08 1.957027962E-08 1.299357866E-08 1.220893697E-08 3.891132394E-08 2.027691153E-06 8.266782388E-03 8.073099703E-02 -1.545582432E-02 5.621060729E-02 2.452038601E-02
 5.400000000E+01 1.267527860E-08 1.981546127E-08 1.216085455E-08 1.149827611E-08 3.176113594E-08 2.111396952E-06 4.932786338E-03 8.603436500E-02 -1.029250026E-02 6.158147007E-02 2.445289493E-02
 5.500000000E+01 1.033542318E-08 2.007250011E-08 1.266713934E-08 1.212084566E-08 2.588277859E-08 2.206678801E-06 4.571994301E-03 8.961682767E-02 -7.202017121E-03 6.527191401E-02 2.434491366E-02
 5.600000000E+01 9.798363898E-09 1.905727842E-08 1.346615086E-08 1.301255281E-08 2.461069926E-08 2.453770776E-06 5.927674647E-05 8.097367734E-02 -1.217703987E-02 5.680749938E-02 2.416618168E-02
 5.700000000E+01 1.021523843E-08 1.695293861E-08 1.085017942E-08 1.043578557E-08 2.527045773E-08 2.514831976E-06 -1.182405511E-03 7.834123075E-02 -8.678516373E-03 5.420183390E-02 2.413939685E-02
 5.800000000E+01 8.604768453E-09 1.605329025E-08 1.003824401E-08 9.507189702E-09 2.125192822E-08 2.669687319E-06 -2.146971412E-03 6.803789735E-02 -8.694839664E-03 4.395660013E-02 2.408129536E-02
 5.900000000E+01 7.426736115E-09 1.587048359E-08 1.025239182E-08 9.743043705E-09 1.869704747E-08 2.571960067E-06 9.860167047E-04 6.015515327E-02 -1.361876447E-02 3.619573638E-02 2.395941690E-02
 6.000000000E+01 7.438828220E-09 1.429414365E-08 8.431722875E-09 7.995076601E-09 1.839687691E-08 2.570164725E-06 1.447082730E-03 5.894419178E-02 -7.469444070E-03 3.501223028E-02 2.393196151E-02
 6.100000000E+01 6.582912881E-09 1.348446954E-08 7.766504773E-09 7.380640987E-09 1.634850122E-08 2.620434998E-06 4.112513736E-03 5.826580897E-02 -7.643571123E-03 3.439431265E-02 2.387149818E-02
 6.200000000E+01 6.785393580E-09 1.327843080E-08 7.990048623E-09 7.664140433E-09 1.712132480E-08 2.479899422E-06 5.066336133E-03 6.233407930E-02 -9.284407832E-03 3.857797384E-02 2.375610732E-02
 6.300000000E+01 6.665135555E-09 1.220194346E-08 6.818319687E-09 6.574763400E-09 1.652115422E-08 2.481571073E-06 4.614936188E-03 6.341362745E-02 -4.203004297E-03 3.968582675E-02 2.372779697E-02
 6.400000000E+01 6.137765407E-09 1.208357059E-08 6.365159955E-09 6.281096976E-09 1.517303971E-08 2.515419283E-06 2.962714760E-03 6.606347859E-02 -3.289764747E-03 4.239644110E-02 2.366703562E-02
 6.500000000E+01 5.517516666E-09 1.289775575E-08 6.646652118E-09 6.618877002E-09 1.382820081E-08 2.434520411E-06 2.053241245E-03 7.066758722E-02 -5.198705941E-03 4.710984603E-02 2.355774119E-02
 6.600000000E+01 4.705937862E-09 1.376702308E-08 7.096587762E-09 7.123239332E-09 1.226708779E-08 2.471872904E-06 -6.669607246E-04 7.375647128E-02 -5.379713606E-03 5.041989312E-02 2.333658189E-02
 6.700000000E+01 4.369151263E-09 1.278892103E-08 6.057494506E-09 6.158944910E-09 1.116635229E-08 2.503344831E-06 -1.192484866E-03 7.424161583E-02 -3.171293298E-03 5.095930398E-02 2.328230999E-02
 6.800000000E+01 4.002245202E-09 1.247260339E-08 5.872347053E-09 6.089369897E-09 1.061079136E-08 2.463503051E-06 -2.147359075E-03 7.401406765E-02 -2.626277739E-03 5.082450062E-02 2.318957075E-02
 6.900000000E+01 5.069950237E-09 1.177884190E-08 6.118740625E-09 6.448037215E-09 1.373761638E-08 2.530636493E-06 -3.387209144E-04 6.998259574E-02 -2.838581568E-03 4.698328301E-02 2.299931087E-02
 7.000000000E+01 5.095957434E-09 1.066369748E-08 5.262166258E-09 5.645195422E-09 1.356555579E-08 2.564363058E-06 8.515934460E-04 6.928766519E-02 -4.644499626E-03 4.633718729E-02 2.295047604E-02
 7.100000000E+01 5.091778110E-09 1.036166086E-08 5.100491141E-09 5.544586124E-09 1.361759328E-08 2.542340781E-06 1.095739892E-03 6.802283973E-02 -3.535133088E-03 4.515171424E-02 2.287112549E-02
 7.200000000E+01 5.218117050E-09 1.075664002E-08 5.361452171E-09 5.832684558E-09 1.406678596E-08 2.616305892E-06 2.221676987E-03 6.532974541E-02 -1.984909875E-03 4.261085391E-02 2.271889150E-02
 7.300000000E+01 5.260547109E-09 1.169866959E-08 5.761360278E-09 6.232838690E-09 1.445098086E-08 2.831280199E-06 2.071848838E-03 6.287634373E-02 -4.431718262E-04 4.042186216E-02 2.245448343E-02
 7.400000000E+01 5.252057900E-09 1.092204460E-08 4.914614937E-09 5.452149399E-09 1.429521923E-08 2.916754056E-06 2.323618159E-03 6.222814322E-02 -4.609522410E-03 3.984071314E-02 2.238742821E-02
 7.500000000E+01 5.037671613E-09 1.096704150E-08 4.845041701E-09 5.427482463E-09 1.392270210E-08 2.879123031E-06 2.268474316E-03 6.162346900E-02 -4.025818780E-03 3.933968395E-02 2.228378318E-02
 7.600000000E+01 4.857569014E-09 1.134503869E-08 5.114626944E-09 5.737788911E-09 1.361305291E-08 3.092290399E-06 7.076721522E-04 5.984429643E-02 -3.403981216E-03 3.775184229E-02 2.209245600E-02
 7.700000000E+01 4.541600429E-09 1.066969268E-08 4.387492591E-09 5.013513604E-09 1.268031102E-08 3.174434823E-06 1.598302042E-03 5.933833495E-02 -7.530479692E-03 3.729348630E-02 2.204484679E-02
 7.800000000E+01 3.870329834E-09 1.055457499E-08 4.302508572E-09 4.937459330E-09 1.107847147E-08 3.155298828E-06 1.804077998E-03 5.869789049E-02 -8.170018904E-03 3.672556952E-02 2.197231725E-02
 7.900000000E+01 3.270719251E-09 1.053384846E-08 4.545694932E-09 5.161368222E-09 9.572396209E-09 3.319800044E-06 1.114980783E-03 5.775484443E-02 -6.834520027E-03 3.592159972E-02 2.183324657E-02
 8.000000000E+01 2.992526671E-09 9.954479907E-09 3.976280638E-09 4.527290098E-09 8.727961465E-09 3.387613788E-06 1.881016768E-03 5.752936006E-02 -1.057799440E-02 3.573118150E-02 2.179817855E-02
 8.100000000E+01 2.324259452E-09 9.669778755E-09 3.895249012E-09 4.469636661E-09 7.030552585E-09 3.383139074E-06 2.099109348E-03 5.719680339E-02 -1.165434625E-02 3.545359150E-02 2.174321376E-02
 8.200000000E+01 2.407528399E-09 9.370336507E-09 4.126626152E-09 4.688479383E-09 6.862004298E-09 3.510215947E-06 1.575045171E-03 5.694434047E-02 -1.050199661E-02 3.530802205E-02 2.163632028E-02
 8.300000000E+01 4.255368058E-09 7.660008627E-09 4.629055805E-09 5.165102124E-09 1.087938273E-08 3.825774002E-06 1.898166141E-03 6.060300395E-02 -9.657485411E-03 3.917175159E-02 2.143125050E-02
 8.400000000E+01 4.439829837E-09 6.763041238E-09 4.001812659E-09 4.530277931E-09 1.123284754E-08 3.957669833E-06 3.107105149E-03 6.168353558E-02 -1.608610898E-02 4.030912742E-02 2.137440629E-02
 8.500000000E+01 4.225307215E-09 6.538271702E-09 4.018173794E-09 4.528253772E-09 1.074948663E-08 3.879191354E-06 2.578960266E-03 6.342227757E-02 -1.362118963E-02 4.213785008E-02 2.128442936E-02
 8.600000000E+01 3.931078574E-09 6.857121981E-09 4.321631497E-09 4.798557995E-09 1.015760009E-08 4.067448117E-06 2.078914782E-03 6.553003937E-02 -1.098553929E-02 4.442268610E-02 2.110735327E-02
 8.700000000E+01 3.703633844E-09 6.304533340E-09 3.700843632E-09 4.142375332E-09 9.487766128E-09 4.170040484E-06 3.524201689E-03 6.593644619E-02 -1.808596216E-02 4.487734288E-02 2.105910704E-02
 8.800000000E+01 3.124023262E-09 6.208334291E-09 3.647258939E-09 4.071881499E-09 8.028465004E-09 4.120140147E-06 3.657126334E-03 6.627279520E-02 -1.574716717E-02 4.528616741E-02 2.098662406E-02
 8.900000000E+01 2.711153302E-09 6.274062159E-09 3.896381440E-09 4.313883917E-09 7.075927844E-09 4.264142717E-06 2.400968457E-03 6.629212946E-02 -1.192560047E-02 4.544635862E-02 2.084576897E-02
 9.000000000E+01 2.501633123E-09 5.751103593E-09 3.401095627E-09 3.781511548E-09 6.429712318E-09 4.344726221E-06 2.933190670E-03 6.616897881E-02 -1.463394519E-02 4.535985366E-02 2.080912888E-02
 9.100000000E+01 2.146533395E-09 5.538484782E-09 3.336968479E-09 3.714161423E-09 5.509508849E-09 4.326474027E-06 3.627270227E-03 6.594581157E-02 -1.592340134E-02 4.519291222E-02 2.075289935E-02
 9.200000000E+01 2.209300076E-09 5.437830186E-09 3.536914761E-09 3.929851999E-09 5.730843355E-09 4.444313618E-06 2.880423330E-03 6.529719383E-02 -1.366297808E-02 4.465385154E-02 2.064334229E-02
 9.300000000E+01 2.297456003E-09 5.396009861E-09 3.820516348E-09 4.225282346E-09 6.011593001E-09 4.744137186E-06 1.534451498E-03 6.441052258E-02 -8.720812388E-03 4.398300126E-02 2.042751946E-02
 9.400000000E+01 2.370307506E-09 4.825768674E-09 3.257567327E-09 3.588556119E-09 6.056150692E-09 4.893651749E-06 2.869472140E-03 6.423845142E-02 -1.636183448E-02 4.387246817E-02 2.036598139E-02
 9.500000000E+01 1.923531334E-09 4.673099241E-09 3.241803048E-09 3.550612915E-09 4.946592469E-09 4.761057880E-06 2.794114873E-03 6.423828751E-02 -1.334592327E-02 4.396549985E-02 2.027278952E-02
 9.600000000E+01 1.909449487E-09 4.725070557E-09 3.463064502E-09 3.784837332E-09 4.979083812E-09 4.926944257E-06 1.179160899E-03 6.444361061E-02 -8.907952346E-03 4.436184093E-02 2.008176595E-02
 9.700000000E+01 1.828696528E-09 4.338219561E-09 3.023122419E-09 3.281146022E-09 4.688810229E-09 5.038893505E-06 1.588984276E-03 6.446862221E-02 -1.112627611E-02 4.443906248E-02 2.002955973E-02
 9.800000000E+01 1.494858681E-09 4.213688953E-09 2.946915378E-09 3.161138906E-09 3.864715215E-09 4.938308393E-06 1.992781647E-03 6.453260779E-02 -1.237886678E-02 4.458203912E-02 1.995057054E-02
 9.900000000E+01 1.583189913E-09 4.220879646E-09 3.109017266E-09 3.334811982E-09 4.158684508E-09 4.999498742E-06 1.080889837E-03 6.484740227E-02 -9.017270058E-03 4.505516216E-02 1.979224198E-02
 1.000000000E+02 1.863843080E-09 4.158780431E-09 3.345882238E-09 3.561827278E-09 5.019696214E-09 5.130044428E-06 1.089364989E-03 6.462336332E-02 -7.570277900E-03 4.514160007E-02 1.948176511E-02
 1.010000000E+02 2.031265600E-09 3.707796958E-09 2.846318736E-09 3.003866933E-09 5.353145038E-09 5.153033726E-06 1.755646663E-03 6.444953382E-02 -1.002092473E-02 4.504111037E-02 1.940842718E-02
 1.020000000E+02 1.751922718E-09 3.602308674E-09 2.815401690E-09 2.930799159E-09 4.706472101E-09 4.893962796E-06 1.290764892E-03 6.399475783E-02 -8.382259868E-03 4.469240084E-02 1.930235326E-02
 1.030000000E+02 1.844092545E-09 3.781387647E-09 2.921374254E-09 3.023229000E-09 4.997920300E-09 4.756782801E-06 1.078539994E-03 6.267406046E-02 -7.137735374E-03 4.357419908E-02 1.909985952E-02
 1.040000000E+02 1.875146705E-09 3.538895177E-09 2.546355127E-09 2.598774973E-09 5.029362704E-09 4.803648608E-06 1.245379099E-03 6.238729879E-02 -8.590837941E-03 4.334070534E-02 1.904659346E-02
 1.050000000E+02 1.701792374E-09 3.557122152E-09 2.508345531E-09 2.525074372E-09 4.633539330E-09 4.613867077E-06 9.671981097E-04 6.206890568E-02 -6.960315630E-03 4.310083389E-02 1.896806806E-02
 1.060000000E+02 1.713210351E-09 3.718834352E-09 2.582030145E-09 2.590334391E-09 4.702120915E-09 4.441224064E-06 7.907779072E-04 6.145280600E-02 -5.478873383E-03 4.263271764E-02 1.882008836E-02
 1.070000000E+02 1.569739005E-09 3.932768777E-09 2.665051291E-09 2.654261921E-09 4.391621289E-09 4.171427463E-06 5.543424049E-04 6.060582772E-02 -4.223592114E-03 4.205816984E-02 1.854765788E-02
 1.080000000E+02 1.503135505E-09 3.657277814E-09 2.288319978E-09 2.228403462E-09 4.145392474E-09 4.133305538E-06 7.065347163E-04 6.044036895E-02 -5.677324254E-03 4.195215181E-02 1.848821715E-02
 1.090000000E+02 1.115296411E-09 3.586835495E-09 2.242433794E-09 2.155541301E-09 3.215597566E-09 3.843675131E-06 3.695607884E-04 6.033147499E-02 -5.352690816E-03 4.192968458E-02 1.840178855E-02
 1.100000000E+02 1.011802087E-09 3.555731487E-09 2.295739598E-09 2.192750204E-09 2.944348987E-09 3.589408834E-06 5.231801770E-04 6.018577144E-02 -4.733318463E-03 4.194747657E-02 1.823829487E-02
 1.110000000E+02 1.028679586E-09 3.453019648E-09 2.326576043E-09 2.208589756E-09 2.886201944E-09 3.279086286E-06 -3.625943791E-04 5.997837335E-02 -3.182150424E-03 4.203829542E-02 1.794007607E-02
 1.120000000E+02 1.144723538E-09 3.119172476E-09 1.940740235E-09 1.820446238E-09 3.046724206E-09 3.176329756E-06 -1.607940212E-04 5.999196693E-02 -3.829380497E-03 4.210798815E-02 1.788397692E-02
 1.130000000E+02 9.165657677E-10 2.912806663E-09 1.920985815E-09 1.773859393E-09 2.400051491E-09 2.932953294E-06 4.525793483E-04 6.002886593E-02 -5.602982827E-03 4.222697392E-02 1.780189015E-02
 1.140000000E+02 1.318028242E-09 2.587832837E-09 1.995247967E-09 1.854650544E-09 3.345424604E-09 2.765675163E-06 7.173424819E-04 6.069638208E-02 -5.754087120E-03 4.304769263E-02 1.764868759E-02
 1.150000000E+02 1.343050227E-09 2.302651181E-09 1.754022594E-09 1.621889512E-09 3.367601087E-09 2.772416565E-06 4.581408866E-04 6.085295230E-02 -4.844816402E-03 4.324458539E-02 1.760836691E-02
 1.160000000E+02 1.295136776E-09 2.218299322E-09 1.722192167E-09 1.573195796E-09 3.256494630E-09 2.624752369E-06 4.588925804E-04 6.111483648E-02 -4.804527387E-03 4.356698692E-02 1.754784957E-02
 1.170000000E+02 1.249286008E-09 2.288330636E-09 1.760490198E-09 1.619261947E-09 3.191202858E-09 2.532385224E-06 5.623804173E-04 6.151594967E-02 -4.633220378E-03 4.408363998E-02 1.743230969E-02
 1.180000000E+02 1.064100918E-09 2.444590974E-09 1.809669525E-09 1.666909832E-09 2.780724762E-09 2.513233085E-06 6.317590014E-04 6.169902533E-02 -4.406279419E-03 4.447946697E-02 1.721956022E-02
 1.190000000E+02 1.024548113E-09 2.157563683E-09 1.523284610E-09 1.387294057E-09 2.612296823E-09 2.517237590E-06 3.589526459E-04 6.169580296E-02 -3.730779514E-03 4.452525079E-02 1.717055030E-02
 1.200000000E+02 8.309727906E-10 2.121931741E-09 1.479666500E-09 1.333936406E-09 2.143280220E-09 2.361573024E-06 7.605063729E-04 6.167263538E-02 -4.803495947E-03 4.457397386E-02 1.709866151E-02
 1.210000000E+02 8.531436113E-10 2.187515058E-09 1.523947635E-09 1.382621240E-09 2.235749585E-09 2.384870641E-06 7.351626991E-04 6.149459258E-02 -4.682459868E-03 4.453585669E-02 1.695873588E-02
 1.220000000E+02 8.852064082E-10 2.286823841E-09 1.560197527E-09 1.421402329E-09 2.341616678E-09 2.394013563E-06 6.155586452E-04 6.105351076E-02 -4.280266818E-03 4.433936626E-02 1.671414450E-02
