# Kestrel COFFE Tracking File
# Job name = joukowski
# Job description = Joukowski airfoil for HiFi workshop
# Number of dimensions in simulation = 2
# Body path = AIRFOIL
# Mesh path:name = Joukowski_RANS_Classic_quad_ref1_Q1.avm:airfoil
# Output coordinate system = xByUzL
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.150000                                               [MACH]
# Reference static pressure (lbf/in^2) = 996.589246             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 15.696281            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 520.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
VARIABLES=  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
         1        1           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              12   4.15906698E-08   9.06194111E-02   9.06194111E-02
         2        2           1   0.00000000E+00   2.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              13   4.09953387E-08   5.19952166E-02   5.19952166E-02
         3        3           1   0.00000000E+00   4.16422821E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              14   4.20970841E-08   3.50987588E-02   3.50987588E-02
         4        4           1   0.00000000E+00   8.98060097E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              22   7.01752902E-08   1.78569242E-02   1.78569242E-02
         5        5           1   0.00000000E+00   2.04543135E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              38   7.18579502E-08   7.45668613E-03   7.45668613E-03
         6        6           1   0.00000000E+00   5.41800769E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              68   9.42915753E-08   1.54763523E-03   1.54763523E-03
         7        7           1   0.00000000E+00   1.08360154E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             103   9.09867682E-08   2.48381136E-03   2.48381136E-03
         8        8           1   0.00000000E+00   2.16720307E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             147   9.76873398E-08   1.01144644E-03   1.01144644E-03
         9        9           1   0.00000000E+00   4.33440615E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             241   9.54324371E-08   5.35228197E-05   5.35228197E-05
        10       10           1   0.00000000E+00   8.66881230E+02   0.00000000E+00   0.00000000E+00   4.00000000E-01             331   9.89463257E-08   2.75162305E-05   2.75162305E-05
        11       11           1   0.00000000E+00   2.33476195E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             171   9.73904226E-08   2.15050617E-05   2.15050617E-05
        12       12           1   0.00000000E+00   7.21631966E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             313   9.94874785E-08   1.90828711E-05   1.90828711E-05
        13       13           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             359   9.96476985E-08   1.59261293E-05   1.59261293E-05
        14       14           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             352   9.91855957E-08   1.42741111E-05   1.42741111E-05
        15       15           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             346   9.89000977E-08   1.23150929E-05   1.23150929E-05
        16       16           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             350   9.98241763E-08   1.06192585E-05   1.06192585E-05
        17       17           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             353   9.93541587E-08   1.07595052E-05   1.07595052E-05
        18       18           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             359   9.89534252E-08   7.62654542E-06   7.62654542E-06
        19       19           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             351   9.60572990E-08   6.71263230E-06   6.71263230E-06
        20       20           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             350   9.77660884E-08   5.59149797E-06   5.59149797E-06
        21       21           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             356   9.82413709E-08   4.68007770E-06   4.68007770E-06
        22       22           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             363   9.81074323E-08   4.08981170E-06   4.08981170E-06
        23       23           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             377   9.87652224E-08   3.62426421E-06   3.62426421E-06
        24       24           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             387   9.71376086E-08   3.30187230E-06   3.30187230E-06
        25       25           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             392   9.84028597E-08   3.01445932E-06   3.01445932E-06
        26       26           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             396   9.88743722E-08   2.74811778E-06   2.74811778E-06
        27       27           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             400   9.60187106E-08   2.49723979E-06   2.49723979E-06
        28       28           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             413   9.99509950E-08   2.27006513E-06   2.27006513E-06
        29       29           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             419   9.90310423E-08   2.06065237E-06   2.06065237E-06
        30       30           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             425   9.83868954E-08   1.87572166E-06   1.87572166E-06
        31       31           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             432   9.94705479E-08   1.71232270E-06   1.71232270E-06
        32       32           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             440   9.81446692E-08   1.57188587E-06   1.57188587E-06
        33       33           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             443   9.76128845E-08   1.44875772E-06   1.44875772E-06
        34       34           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             447   9.94189703E-08   1.33863708E-06   1.33863708E-06
        35       35           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             448   9.99743437E-08   1.23982790E-06   1.23982790E-06
        36       36           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             449   9.96601987E-08   1.14953457E-06   1.14953457E-06
        37       37           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             450   9.98875523E-08   1.06647083E-06   1.06647083E-06
        38       38           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             451   9.90972863E-08   9.90548881E-07   9.90548881E-07
        39       39           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             456   9.98091875E-08   9.19871228E-07   9.19871228E-07
        40       40           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             459   9.43388966E-08   8.54050109E-07   8.54050109E-07
        41       41           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             459   9.75357742E-08   7.93006991E-07   7.93006991E-07
        42       42           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             460   9.86001178E-08   7.36354691E-07   7.36354691E-07
        43       43           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             461   9.77981830E-08   6.83444919E-07   6.83444919E-07
        44       44           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             463   9.99673958E-08   6.34268910E-07   6.34268910E-07
        45       45           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             470   9.52379702E-08   5.88797433E-07   5.88797433E-07
        46       46           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             473   9.68803505E-08   5.46824611E-07   5.46824611E-07
        47       47           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             477   9.86114143E-08   5.07955670E-07   5.07955670E-07
        48       48           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             481   9.98274742E-08   4.71802749E-07   4.71802749E-07
        49       49           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             487   9.77347131E-08   4.38221293E-07   4.38221293E-07
        50       50           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             491   9.65409696E-08   4.06987626E-07   4.06987626E-07
        51       51           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             494   9.73404654E-08   3.77872318E-07   3.77872318E-07
        52       52           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             495   9.88346252E-08   3.50904951E-07   3.50904951E-07
        53       53           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             496   9.87156319E-08   3.25785151E-07   3.25785151E-07
        54       54           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             496   9.91974187E-08   3.02671648E-07   3.02671648E-07
        55       55           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             498   9.76732673E-08   2.81290175E-07   2.81290175E-07
        56       56           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             499   9.95589426E-08   2.61679895E-07   2.61679895E-07
        57       57           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             500   9.99082608E-08   2.43679097E-07   2.43679097E-07
        58       58           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             500   9.88209058E-08   2.27215158E-07   2.27215158E-07
        59       59           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             501   9.73805404E-08   2.12194520E-07   2.12194520E-07
        60       60           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             502   9.80258877E-08   1.98519068E-07   1.98519068E-07
        61       61           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             501   9.98327720E-08   1.86102499E-07   1.86102499E-07
        62       62           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             501   9.98712201E-08   1.74886620E-07   1.74886620E-07
        63       63           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             503   9.98700610E-08   1.64707336E-07   1.64707336E-07
        64       64           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             504   9.99749270E-08   1.55475942E-07   1.55475942E-07
        65       65           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             502   9.79344931E-08   1.47175019E-07   1.47175019E-07
        66       66           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             502   9.95194611E-08   1.39635644E-07   1.39635644E-07
        67       67           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             506   9.96814098E-08   1.32832658E-07   1.32832658E-07
        68       68           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             511   9.93135748E-08   1.26660169E-07   1.26660169E-07
        69       69           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             516   9.82978634E-08   1.21095128E-07   1.21095128E-07
        70       70           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             518   9.82836828E-08   1.15996968E-07   1.15996968E-07
        71       71           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             520   9.82097047E-08   1.11403108E-07   1.11403108E-07
        72       72           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             522   9.93553261E-08   1.07241601E-07   1.07241601E-07
        73       73           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             524   9.67217956E-08   1.03375136E-07   1.03375136E-07
        74       74           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             525   9.86843994E-08   9.98319389E-08   9.98319389E-08
        75       75           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             527   9.86525530E-08   9.65933545E-08   9.65933545E-08
        76       76           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             528   9.97582855E-08   9.35539974E-08   9.35539974E-08
        77       77           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             530   9.84224383E-08   9.07535688E-08   9.07535688E-08
        78       78           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             532   9.88272207E-08   8.81429944E-08   8.81429944E-08
        79       79           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             533   9.88414962E-08   8.56762386E-08   8.56762386E-08
        80       80           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             533   9.95530175E-08   8.33260717E-08   8.33260717E-08
        81       81           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             533   9.89403132E-08   8.11511215E-08   8.11511215E-08
        82       82           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             533   9.78917520E-08   7.90741486E-08   7.90741486E-08
        83       83           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             531   9.96670603E-08   7.70143675E-08   7.70143675E-08
        84       84           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             530   9.93186829E-08   7.49607775E-08   7.49607775E-08
        85       85           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             528   9.91212205E-08   7.29874678E-08   7.29874678E-08
        86       86           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             526   9.99881308E-08   7.11009269E-08   7.11009269E-08
        87       87           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             526   9.91061476E-08   6.93084743E-08   6.93084743E-08
        88       88           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             527   9.88484578E-08   6.74895242E-08   6.74895242E-08
        89       89           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             527   9.90594409E-08   6.56937301E-08   6.56937301E-08
        90       90           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             527   9.98859223E-08   6.39445148E-08   6.39445148E-08
