# Kestrel COFFE Tracking File
# Job name = joukowski
# Job description = Joukowski airfoil for HiFi workshop
# Number of dimensions in simulation = 2
# Body path = AIRFOIL
# Mesh path:name = Joukowski_RANS_Classic_quad_ref2_Q1.avm:airfoil
# Output coordinate system = xByUzL
# Moment reference location (in) = 0.000000, 0.000000, 0.000000
# Reference area (in^2) = 1.000000                                        [AREA]
# Moment reference length about x-axis (in) = 1.000000                    [LENX]
# Moment reference length about y-axis (in) = 1.000000                    [LENY]
# Moment reference length about z-axis (in) = 1.000000                    [LENZ]
# Reference Mach = 0.150000                                               [MACH]
# Reference static pressure (lbf/in^2) = 996.589246             [STATICPRESSURE]
# Reference dynamic pressure (lbf/in^2) = 15.696281            [DYNAMICPRESSURE]
# Reference temperature (deg R) = 520.000000                       [TEMPERATURE]
# Reference angle of attack (deg) = 0.000000                     [ANGLEOFATTACK]
# Reference angle of sideslip (deg) = 0.000000                 [ANGLEOFSIDESLIP]
VARIABLES=  "ITERID"   "ITER"   "SUBITER"           "TIME"            "CFL"      "DeltaTime"   "HomotopyCoef"          "Omega"   "LinearIters"      "LinearRes"      "NonlinRes"    "HomotopyRes"
         1        1           1   0.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              10   6.84701619E-08   1.39276484E-01   1.39276484E-01
         2        2           1   0.00000000E+00   2.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              11   3.75904066E-08   8.28865045E-02   8.28865045E-02
         3        3           1   0.00000000E+00   4.16639518E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              12   6.46662656E-08   5.73825602E-02   5.73825602E-02
         4        4           1   0.00000000E+00   8.73982602E+00   0.00000000E+00   0.00000000E+00   1.00000000E+00              17   5.10167140E-08   3.37344739E-02   3.37344739E-02
         5        5           1   0.00000000E+00   1.95558031E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              30   7.36920089E-08   1.80707108E-02   1.80707108E-02
         6        6           1   0.00000000E+00   5.02709896E+01   0.00000000E+00   0.00000000E+00   1.00000000E+00              60   9.59020709E-08   7.16828176E-03   7.16828176E-03
         7        7           1   0.00000000E+00   1.19298595E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             107   8.78205344E-08   1.32658584E-03   1.32658584E-03
         8        8           1   0.00000000E+00   2.38597190E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             155   9.69779918E-08   2.67624090E-03   2.67624090E-03
         9        9           1   0.00000000E+00   4.77194379E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             244   9.82996580E-08   7.76253666E-04   7.76253666E-04
        10       10           1   0.00000000E+00   9.54388759E+02   0.00000000E+00   0.00000000E+00   4.00000000E-01             439   9.97212651E-08   5.83042301E-05   5.83042301E-05
        11       11           1   0.00000000E+00   2.31258119E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             164   9.83618623E-08   4.00042929E-05   4.00042929E-05
        12       12           1   0.00000000E+00   7.19412951E+02   0.00000000E+00   0.00000000E+00   1.00000000E+00             352   9.70226303E-08   3.05026497E-05   3.05026497E-05
        13       13           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             450   9.98294459E-08   1.66882608E-05   1.66882608E-05
        14       14           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             445   9.83127966E-08   1.15641130E-05   1.15641130E-05
        15       15           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             434   9.97731978E-08   9.52979385E-06   9.52979385E-06
        16       16           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             438   9.98212909E-08   8.17202006E-06   8.17202006E-06
        17       17           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             445   9.96901812E-08   7.33597441E-06   7.33597441E-06
        18       18           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             444   9.93214640E-08   6.67165025E-06   6.67165025E-06
        19       19           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             438   9.95980720E-08   6.10579919E-06   6.10579919E-06
        20       20           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             437   9.73846556E-08   5.64114608E-06   5.64114608E-06
        21       21           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             439   9.85762371E-08   5.22669930E-06   5.22669930E-06
        22       22           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             444   9.80119599E-08   4.81508108E-06   4.81508108E-06
        23       23           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             440   9.84461143E-08   4.45174258E-06   4.45174258E-06
        24       24           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             432   9.89944729E-08   4.08881357E-06   4.08881357E-06
        25       25           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             428   9.56831718E-08   3.72518873E-06   3.72518873E-06
        26       26           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             439   9.80878996E-08   3.38892400E-06   3.38892400E-06
        27       27           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             449   9.93298448E-08   3.07408078E-06   3.07408078E-06
        28       28           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             454   9.73459990E-08   2.78244727E-06   2.78244727E-06
        29       29           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             455   9.85500505E-08   2.51367782E-06   2.51367782E-06
        30       30           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             456   9.86077470E-08   2.27868411E-06   2.27868411E-06
        31       31           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             457   9.85643158E-08   2.07905923E-06   2.07905923E-06
        32       32           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             453   9.85917818E-08   1.92273683E-06   1.92273683E-06
        33       33           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             443   9.91104263E-08   1.80288501E-06   1.80288501E-06
        34       34           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             434   9.74482558E-08   1.70833119E-06   1.70833119E-06
        35       35           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             427   9.94878276E-08   1.61564064E-06   1.61564064E-06
        36       36           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             427   9.91522218E-08   1.52178004E-06   1.52178004E-06
        37       37           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             443   9.92363605E-08   1.42101276E-06   1.42101276E-06
        38       38           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             454   9.95958754E-08   1.31800859E-06   1.31800859E-06
        39       39           1   0.00000000E+00   1.00000000E+03   0.00000000E+00   0.00000000E+00   1.00000000E+00             463   9.66453755E-08   1.22342150E-06   1.22342150E-06
